Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4483988,-,b'Nariño',b'Colombia',0.82,-77.93,-5,4277,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,DNI,GHI,Solar Zenith Angle,Surface Albedo
2021,6,15,8,0,47,1.5,57,849,415,0,47,65.05,0.14
2021,6,15,9,0,316,3.1,62,946,648,161,416,51.730000000000004,0.14
2021,6,15,10,0,392,4.3,70,984,833,71,448,39.19,0.14
2021,6,15,11,0,355,4.9,75,1002,955,26,378,28.54,0.14
2021,6,15,12,0,201,4.800000000000001,72,1017,1010,21,220,22.71,0.14
2021,6,15,13,0,133,4.9,71,1014,988,14,146,25.310000000000002,0.14
2021,6,15,14,0,170,4.7,69,997,891,18,185,34.480000000000004,0.14
2021,6,15,15,0,199,4.4,62,969,730,18,211,46.45,0.14
2021,6,15,16,0,132,3.8000000000000003,55,906,515,9,136,59.53,0.14
2021,6,15,17,0,50,2.6,43,774,269,0,50,73.07000000000001,0.14
2021,6,15,18,0,7,0.8,18,355,38,0,7,86.7,0.14
2021,6,15,19,0,0,0.1,0,0,0,0,0,100.59,0.14
2021,6,15,20,0,0,-0.30000000000000004,0,0,0,0,0,114.19,0.14
2021,6,15,21,0,0,-0.6000000000000001,0,0,0,0,0,127.4,0.14
2021,6,15,22,0,0,-0.9,0,0,0,0,0,139.76,0.14
2021,6,15,23,0,0,-1.2000000000000002,0,0,0,0,0,150.1,0.14
2021,6,16,0,0,0,-1.3,0,0,0,0,0,155.64000000000001,0.14
2021,6,16,1,0,0,-1.4000000000000001,0,0,0,0,0,153.20000000000002,0.14
2021,6,16,2,0,0,-1.7000000000000002,0,0,0,0,0,144.4,0.14
2021,6,16,3,0,0,-1.9000000000000001,0,0,0,0,0,132.67000000000002,0.14
2021,6,16,4,0,0,-2,0,0,0,0,0,119.73,0.14
2021,6,16,5,0,0,-2,0,0,0,0,0,106.25,0.14
2021,6,16,6,0,0,-1.6,0,0,0,0,0,92.54,0.14
2021,6,16,7,0,21,0.4,32,703,170,0,21,78.73,0.14
2021,6,16,8,0,38,1.8,45,894,421,0,38,65.11,0.14
2021,6,16,9,0,79,3.2,52,972,653,0,79,51.79,0.14
2021,6,16,10,0,247,4.3,55,1012,839,20,263,39.25,0.14
2021,6,16,11,0,513,5.2,58,1029,961,284,762,28.6,0.14
2021,6,16,12,0,374,5.9,60,1035,1014,26,398,22.75,0.14
2021,6,16,13,0,496,6.2,60,1032,992,95,581,25.32,0.14
2021,6,16,14,0,64,6.1000000000000005,58,1018,897,0,64,34.46,0.14
2021,6,16,15,0,131,5.300000000000001,53,989,735,12,139,46.42,0.14
2021,6,16,16,0,119,4.3,48,927,518,8,123,59.49,0.14
2021,6,16,17,0,43,3,38,804,273,0,43,73.02,0.14
2021,6,16,18,0,10,1.3,16,407,40,0,10,86.65,0.14
2021,6,16,19,0,0,0.6000000000000001,0,0,0,0,0,100.54,0.14
2021,6,16,20,0,0,0.1,0,0,0,0,0,114.13,0.14
2021,6,16,21,0,0,-0.4,0,0,0,0,0,127.35000000000001,0.14
2021,6,16,22,0,0,-0.8,0,0,0,0,0,139.70000000000002,0.14
2021,6,16,23,0,0,-1.2000000000000002,0,0,0,0,0,150.04,0.14
2021,6,17,0,0,0,-1.5,0,0,0,0,0,155.6,0.14
2021,6,17,1,0,0,-1.7000000000000002,0,0,0,0,0,153.20000000000002,0.14
2021,6,17,2,0,0,-1.9000000000000001,0,0,0,0,0,144.42000000000002,0.14
2021,6,17,3,0,0,-2.2,0,0,0,0,0,132.7,0.14
2021,6,17,4,0,0,-2.5,0,0,0,0,0,119.77,0.14
2021,6,17,5,0,0,-2.6,0,0,0,0,0,106.29,0.14
2021,6,17,6,0,0,-1.8,0,0,0,0,0,92.59,0.14
2021,6,17,7,0,65,0.6000000000000001,28,730,170,4,65,78.78,0.14
2021,6,17,8,0,71,2.8000000000000003,40,903,419,0,71,65.16,0.14
2021,6,17,9,0,314,4.6000000000000005,46,976,649,140,400,51.85,0.14
2021,6,17,10,0,328,6.1000000000000005,59,1003,835,32,352,39.300000000000004,0.14
2021,6,17,11,0,208,7,62,1020,957,20,226,28.650000000000002,0.14
2021,6,17,12,0,430,7.1000000000000005,62,1029,1011,37,463,22.78,0.14
2021,6,17,13,0,250,6.9,69,1017,988,21,270,25.32,0.14
2021,6,17,14,0,45,6.5,67,1000,892,0,45,34.43,0.14
2021,6,17,15,0,49,5.7,62,970,731,0,49,46.38,0.14
2021,6,17,16,0,26,4.6000000000000005,55,907,516,0,26,59.45,0.14
2021,6,17,17,0,9,3.1,42,781,271,0,9,72.97,0.14
2021,6,17,18,0,3,1.6,18,380,40,0,3,86.60000000000001,0.14
2021,6,17,19,0,0,1.1,0,0,0,0,0,100.48,0.14
2021,6,17,20,0,0,0.7000000000000001,0,0,0,0,0,114.08,0.14
2021,6,17,21,0,0,0.30000000000000004,0,0,0,0,0,127.29,0.14
2021,6,17,22,0,0,0.1,0,0,0,0,0,139.65,0.14
2021,6,17,23,0,0,-0.30000000000000004,0,0,0,0,0,149.99,0.14
2021,6,18,0,0,0,-0.7000000000000001,0,0,0,0,0,155.57,0.14
2021,6,18,1,0,0,-1.1,0,0,0,0,0,153.20000000000002,0.14
2021,6,18,2,0,0,-1.4000000000000001,0,0,0,0,0,144.44,0.14
2021,6,18,3,0,0,-1.6,0,0,0,0,0,132.74,0.14
2021,6,18,4,0,0,-1.9000000000000001,0,0,0,0,0,119.81,0.14
2021,6,18,5,0,0,-2.2,0,0,0,0,0,106.34,0.14
2021,6,18,6,0,0,-1.9000000000000001,0,0,0,0,0,92.64,0.14
2021,6,18,7,0,18,0,29,722,169,0,18,78.83,0.14
2021,6,18,8,0,54,2.3000000000000003,41,903,420,0,54,65.21000000000001,0.14
2021,6,18,9,0,118,4.6000000000000005,47,978,651,9,123,51.9,0.14
2021,6,18,10,0,174,6.1000000000000005,51,1016,837,17,187,39.36,0.14
2021,6,18,11,0,185,6.9,54,1032,959,19,202,28.7,0.14
2021,6,18,12,0,137,7.300000000000001,56,1038,1013,15,151,22.81,0.14
2021,6,18,13,0,507,7,58,1034,992,123,618,25.310000000000002,0.14
2021,6,18,14,0,87,6.5,57,1019,897,2,89,34.410000000000004,0.14
2021,6,18,15,0,34,5.6000000000000005,52,991,736,0,34,46.34,0.14
2021,6,18,16,0,22,4.5,47,934,522,0,22,59.4,0.14
2021,6,18,17,0,9,3,36,816,276,0,9,72.93,0.14
2021,6,18,18,0,2,1.1,16,432,42,0,2,86.55,0.14
2021,6,18,19,0,0,0.4,0,0,0,0,0,100.43,0.14
2021,6,18,20,0,0,-0.1,0,0,0,0,0,114.03,0.14
2021,6,18,21,0,0,-0.6000000000000001,0,0,0,0,0,127.24000000000001,0.14
2021,6,18,22,0,0,-1.1,0,0,0,0,0,139.6,0.14
2021,6,18,23,0,0,-1.6,0,0,0,0,0,149.95000000000002,0.14
2021,6,19,0,0,0,-1.9000000000000001,0,0,0,0,0,155.55,0.14
2021,6,19,1,0,0,-2.1,0,0,0,0,0,153.21,0.14
2021,6,19,2,0,0,-2.2,0,0,0,0,0,144.47,0.14
2021,6,19,3,0,0,-2.3000000000000003,0,0,0,0,0,132.77,0.14
2021,6,19,4,0,0,-2.4000000000000004,0,0,0,0,0,119.85000000000001,0.14
2021,6,19,5,0,0,-2.4000000000000004,0,0,0,0,0,106.39,0.14
2021,6,19,6,0,0,-1.8,0,0,0,0,0,92.69,0.14
2021,6,19,7,0,26,0.6000000000000001,30,715,167,0,26,78.88,0.14
2021,6,19,8,0,112,2.7,41,903,419,5,114,65.26,0.14
2021,6,19,9,0,144,4.4,47,978,650,13,152,51.95,0.14
2021,6,19,10,0,107,5.7,53,1014,836,9,114,39.410000000000004,0.14
2021,6,19,11,0,457,6.4,57,1028,959,68,517,28.740000000000002,0.14
2021,6,19,12,0,46,6.5,60,1034,1013,0,46,22.830000000000002,0.14
2021,6,19,13,0,142,6.6000000000000005,68,1022,991,16,156,25.3,0.14
2021,6,19,14,0,122,6.300000000000001,66,1006,896,12,132,34.37,0.14
2021,6,19,15,0,105,5.800000000000001,60,977,735,8,111,46.300000000000004,0.14
2021,6,19,16,0,22,4.7,54,915,520,0,22,59.36,0.14
2021,6,19,17,0,9,3.2,42,791,275,0,9,72.88,0.14
2021,6,19,18,0,3,1.3,18,386,42,0,3,86.51,0.14
2021,6,19,19,0,0,0.4,0,0,0,0,0,100.38,0.14
2021,6,19,20,0,0,-0.1,0,0,0,0,0,113.98,0.14
2021,6,19,21,0,0,-0.6000000000000001,0,0,0,0,0,127.19,0.14
2021,6,19,22,0,0,-0.9,0,0,0,0,0,139.55,0.14
2021,6,19,23,0,0,-1.3,0,0,0,0,0,149.91,0.14
2021,6,20,0,0,0,-1.6,0,0,0,0,0,155.53,0.14
2021,6,20,1,0,0,-1.8,0,0,0,0,0,153.22,0.14
2021,6,20,2,0,0,-2,0,0,0,0,0,144.5,0.14
2021,6,20,3,0,0,-2.1,0,0,0,0,0,132.81,0.14
2021,6,20,4,0,0,-2.2,0,0,0,0,0,119.9,0.14
2021,6,20,5,0,0,-2.3000000000000003,0,0,0,0,0,106.44,0.14
2021,6,20,6,0,0,-1.8,0,0,0,0,0,92.74,0.14
2021,6,20,7,0,15,0.2,29,722,167,0,15,78.93,0.14
2021,6,20,8,0,41,2.2,40,905,418,0,41,65.31,0.14
2021,6,20,9,0,181,4.4,45,980,649,16,191,52,0.14
2021,6,20,10,0,173,6,49,1017,835,17,187,39.45,0.14
2021,6,20,11,0,397,6.9,52,1036,960,35,428,28.78,0.14
2021,6,20,12,0,195,7.4,53,1040,1012,20,214,22.85,0.14
2021,6,20,13,0,153,7.300000000000001,54,1037,991,17,168,25.28,0.14
2021,6,20,14,0,146,6.6000000000000005,53,1022,897,16,159,34.34,0.14
2021,6,20,15,0,111,5.4,51,988,734,9,117,46.26,0.14
2021,6,20,16,0,82,3.9000000000000004,49,926,521,0,82,59.31,0.14
2021,6,20,17,0,34,2.6,38,809,276,0,34,72.83,0.14
2021,6,20,18,0,6,1.6,16,433,43,0,6,86.46000000000001,0.14
2021,6,20,19,0,0,1,0,0,0,0,0,100.33,0.14
2021,6,20,20,0,0,0.5,0,0,0,0,0,113.93,0.14
2021,6,20,21,0,0,0,0,0,0,0,0,127.14,0.14
2021,6,20,22,0,0,-0.4,0,0,0,0,0,139.5,0.14
2021,6,20,23,0,0,-0.8,0,0,0,0,0,149.88,0.14
2021,6,21,0,0,0,-1.3,0,0,0,0,0,155.52,0.14
2021,6,21,1,0,0,-1.7000000000000002,0,0,0,0,0,153.24,0.14
2021,6,21,2,0,0,-2,0,0,0,0,0,144.54,0.14
2021,6,21,3,0,0,-2.3000000000000003,0,0,0,0,0,132.86,0.14
2021,6,21,4,0,0,-2.4000000000000004,0,0,0,0,0,119.95,0.14
2021,6,21,5,0,0,-2.5,0,0,0,0,0,106.48,0.14
2021,6,21,6,0,0,-2,0,0,0,0,0,92.79,0.14
2021,6,21,7,0,34,-0.4,30,715,166,0,34,78.98,0.14
2021,6,21,8,0,97,1.8,41,901,417,1,98,65.36,0.14
2021,6,21,9,0,139,4.1000000000000005,46,982,650,12,146,52.050000000000004,0.14
2021,6,21,10,0,108,5.800000000000001,56,1013,838,9,115,39.5,0.14
2021,6,21,11,0,164,6.800000000000001,59,1034,964,18,180,28.810000000000002,0.14
2021,6,21,12,0,168,7.300000000000001,59,1043,1019,18,185,22.85,0.14
2021,6,21,13,0,264,7.4,61,1037,999,21,284,25.26,0.14
2021,6,21,14,0,105,7.1000000000000005,59,1023,904,8,112,34.300000000000004,0.14
2021,6,21,15,0,212,6.2,55,994,743,18,225,46.21,0.14
2021,6,21,16,0,18,4.9,50,935,528,0,18,59.26,0.14
2021,6,21,17,0,82,3,40,807,279,0,82,72.78,0.14
2021,6,21,18,0,21,0.4,19,399,44,112,28,86.41,0.14
2021,6,21,19,0,0,-0.5,0,0,0,0,0,100.28,0.14
2021,6,21,20,0,0,-1.2000000000000002,0,0,0,0,0,113.88,0.14
2021,6,21,21,0,0,-1.9000000000000001,0,0,0,0,0,127.09,0.14
2021,6,21,22,0,0,-2.5,0,0,0,0,0,139.46,0.14
2021,6,21,23,0,0,-2.9000000000000004,0,0,0,0,0,149.85,0.14
2021,6,22,0,0,0,-3.2,0,0,0,0,0,155.52,0.14
2021,6,22,1,0,0,-3.4000000000000004,0,0,0,0,0,153.27,0.14
2021,6,22,2,0,0,-3.5,0,0,0,0,0,144.58,0.14
2021,6,22,3,0,0,-3.5,0,0,0,0,0,132.91,0.14
2021,6,22,4,0,0,-3.5,0,0,0,0,0,119.99000000000001,0.14
2021,6,22,5,0,0,-3.5,0,0,0,0,0,106.53,0.14
2021,6,22,6,0,0,-2.9000000000000004,0,0,0,0,0,92.84,0.14
2021,6,22,7,0,69,-0.2,30,720,167,232,113,79.03,0.14
2021,6,22,8,0,190,2.4000000000000004,43,906,419,155,255,65.41,0.14
2021,6,22,9,0,246,4.6000000000000005,49,978,650,30,264,52.1,0.14
2021,6,22,10,0,408,6.1000000000000005,56,1014,837,104,488,39.54,0.14
2021,6,22,11,0,46,7.1000000000000005,59,1033,964,0,46,28.84,0.14
2021,6,22,12,0,353,7.6000000000000005,62,1039,1019,24,375,22.85,0.14
2021,6,22,13,0,289,7.5,68,1024,994,22,309,25.23,0.14
2021,6,22,14,0,164,6.9,65,1009,900,17,178,34.25,0.14
2021,6,22,15,0,45,5.9,60,980,739,0,45,46.17,0.14
2021,6,22,16,0,17,4.6000000000000005,53,922,525,0,17,59.21,0.14
2021,6,22,17,0,101,2.9000000000000004,42,797,278,12,104,72.73,0.14
2021,6,22,18,0,15,0.6000000000000001,18,406,44,0,15,86.36,0.14
2021,6,22,19,0,0,-0.2,0,0,0,0,0,100.23,0.14
2021,6,22,20,0,0,-0.8,0,0,0,0,0,113.83,0.14
2021,6,22,21,0,0,-1.3,0,0,0,0,0,127.05,0.14
2021,6,22,22,0,0,-1.5,0,0,0,0,0,139.43,0.14
2021,6,22,23,0,0,-1.8,0,0,0,0,0,149.82,0.14
2021,6,23,0,0,0,-2,0,0,0,0,0,155.52,0.14
2021,6,23,1,0,0,-2.3000000000000003,0,0,0,0,0,153.3,0.14
2021,6,23,2,0,0,-2.6,0,0,0,0,0,144.62,0.14
2021,6,23,3,0,0,-2.7,0,0,0,0,0,132.96,0.14
2021,6,23,4,0,0,-2.8000000000000003,0,0,0,0,0,120.05,0.14
2021,6,23,5,0,0,-2.8000000000000003,0,0,0,0,0,106.58,0.14
2021,6,23,6,0,0,-2.2,0,0,0,0,0,92.89,0.14
2021,6,23,7,0,24,0.30000000000000004,32,690,163,0,24,79.08,0.14
2021,6,23,8,0,58,2.5,46,884,413,0,58,65.46000000000001,0.14
2021,6,23,9,0,164,4.4,54,964,646,14,173,52.14,0.14
2021,6,23,10,0,156,5.800000000000001,56,1009,834,16,168,39.57,0.14
2021,6,23,11,0,482,6.7,59,1026,957,111,580,28.86,0.14
2021,6,23,12,0,300,7.1000000000000005,59,1034,1012,22,320,22.85,0.14
2021,6,23,13,0,385,6.800000000000001,62,1028,992,29,411,25.19,0.14
2021,6,23,14,0,457,6.1000000000000005,61,1013,898,161,590,34.21,0.14
2021,6,23,15,0,238,5.300000000000001,56,983,738,21,252,46.11,0.14
2021,6,23,16,0,27,4.2,51,924,525,0,27,59.160000000000004,0.14
2021,6,23,17,0,47,2.8000000000000003,40,802,279,0,47,72.68,0.14
2021,6,23,18,0,20,1.1,18,420,45,3,21,86.31,0.14
2021,6,23,19,0,0,0.4,0,0,0,0,0,100.19,0.14
2021,6,23,20,0,0,-0.1,0,0,0,0,0,113.79,0.14
2021,6,23,21,0,0,-0.5,0,0,0,0,0,127.01,0.14
2021,6,23,22,0,0,-1,0,0,0,0,0,139.39000000000001,0.14
2021,6,23,23,0,0,-1.3,0,0,0,0,0,149.81,0.14
2021,6,24,0,0,0,-1.6,0,0,0,0,0,155.53,0.14
2021,6,24,1,0,0,-1.9000000000000001,0,0,0,0,0,153.34,0.14
2021,6,24,2,0,0,-2.1,0,0,0,0,0,144.67000000000002,0.14
2021,6,24,3,0,0,-2.4000000000000004,0,0,0,0,0,133.01,0.14
2021,6,24,4,0,0,-2.6,0,0,0,0,0,120.10000000000001,0.14
2021,6,24,5,0,0,-2.7,0,0,0,0,0,106.64,0.14
2021,6,24,6,0,0,-2.2,0,0,0,0,0,92.94,0.14
2021,6,24,7,0,72,0.4,33,682,161,133,97,79.13,0.14
2021,6,24,8,0,188,2.5,48,878,412,121,238,65.5,0.14
2021,6,24,9,0,292,4.6000000000000005,56,955,642,72,336,52.18,0.14
2021,6,24,10,0,316,6.1000000000000005,61,998,830,29,339,39.6,0.14
2021,6,24,11,0,444,6.7,65,1017,956,58,495,28.88,0.14
2021,6,24,12,0,84,6.6000000000000005,66,1026,1012,0,84,22.830000000000002,0.14
2021,6,24,13,0,119,6.2,78,1006,989,11,129,25.150000000000002,0.14
2021,6,24,14,0,337,5.4,77,984,891,27,360,34.15,0.14
2021,6,24,15,0,18,4.5,70,953,731,0,18,46.06,0.14
2021,6,24,16,0,122,3.5,65,880,517,8,126,59.11,0.14
2021,6,24,17,0,85,2.4000000000000004,50,745,272,0,85,72.63,0.14
2021,6,24,18,0,14,1.2000000000000002,21,339,43,0,14,86.27,0.14
2021,6,24,19,0,0,0.6000000000000001,0,0,0,0,0,100.14,0.14
2021,6,24,20,0,0,0,0,0,0,0,0,113.75,0.14
2021,6,24,21,0,0,-0.5,0,0,0,0,0,126.97,0.14
2021,6,24,22,0,0,-0.9,0,0,0,0,0,139.37,0.14
2021,6,24,23,0,0,-1.2000000000000002,0,0,0,0,0,149.8,0.14
2021,6,25,0,0,0,-1.5,0,0,0,0,0,155.55,0.14
2021,6,25,1,0,0,-1.8,0,0,0,0,0,153.38,0.14
2021,6,25,2,0,0,-2.2,0,0,0,0,0,144.73,0.14
2021,6,25,3,0,0,-2.7,0,0,0,0,0,133.06,0.14
2021,6,25,4,0,0,-2.9000000000000004,0,0,0,0,0,120.15,0.14
2021,6,25,5,0,0,-3,0,0,0,0,0,106.69,0.14
2021,6,25,6,0,0,-2.3000000000000003,0,0,0,0,0,92.98,0.14
2021,6,25,7,0,72,0.30000000000000004,32,684,161,144,99,79.17,0.14
2021,6,25,8,0,189,2.5,46,883,412,150,251,65.54,0.14
2021,6,25,9,0,311,4.3,53,966,645,193,429,52.22,0.14
2021,6,25,10,0,41,5.7,59,1005,833,0,41,39.63,0.14
2021,6,25,11,0,120,6.7,62,1025,960,12,130,28.89,0.14
2021,6,25,12,0,272,7.4,64,1033,1016,22,292,22.81,0.14
2021,6,25,13,0,489,7.4,67,1025,996,285,747,25.1,0.14
2021,6,25,14,0,434,6.9,67,1003,898,80,501,34.1,0.14
2021,6,25,15,0,34,6,63,971,738,0,34,46.01,0.14
2021,6,25,16,0,106,4.800000000000001,57,907,524,6,109,59.050000000000004,0.14
2021,6,25,17,0,32,3.3000000000000003,44,786,279,0,32,72.58,0.14
2021,6,25,18,0,8,1.4000000000000001,19,404,45,0,8,86.22,0.14
2021,6,25,19,0,0,0.5,0,0,0,0,0,100.10000000000001,0.14
2021,6,25,20,0,0,-0.2,0,0,0,0,0,113.7,0.14
2021,6,25,21,0,0,-0.6000000000000001,0,0,0,0,0,126.94,0.14
2021,6,25,22,0,0,-1,0,0,0,0,0,139.34,0.14
2021,6,25,23,0,0,-1.3,0,0,0,0,0,149.79,0.14
2021,6,26,0,0,0,-1.6,0,0,0,0,0,155.57,0.14
2021,6,26,1,0,0,-2,0,0,0,0,0,153.43,0.14
2021,6,26,2,0,0,-2.2,0,0,0,0,0,144.78,0.14
2021,6,26,3,0,0,-2.5,0,0,0,0,0,133.12,0.14
2021,6,26,4,0,0,-2.7,0,0,0,0,0,120.21000000000001,0.14
2021,6,26,5,0,0,-2.9000000000000004,0,0,0,0,0,106.74000000000001,0.14
2021,6,26,6,0,0,-2.3000000000000003,0,0,0,0,0,93.03,0.14
2021,6,26,7,0,71,0.2,31,694,161,140,98,79.22,0.14
2021,6,26,8,0,10,2.8000000000000003,44,889,412,0,10,65.59,0.14
2021,6,26,9,0,297,4.800000000000001,52,968,644,291,476,52.25,0.14
2021,6,26,10,0,109,6.2,60,1002,832,9,116,39.660000000000004,0.14
2021,6,26,11,0,188,6.9,64,1022,959,19,205,28.89,0.14
2021,6,26,12,0,474,7.300000000000001,66,1030,1016,58,527,22.79,0.14
2021,6,26,13,0,215,7.1000000000000005,69,1022,996,21,234,25.05,0.14
2021,6,26,14,0,143,6.6000000000000005,68,1002,898,15,155,34.04,0.14
2021,6,26,15,0,250,5.7,63,972,739,22,266,45.95,0.14
2021,6,26,16,0,182,4.5,58,905,524,21,193,59,0.14
2021,6,26,17,0,95,3,47,774,279,5,97,72.53,0.14
2021,6,26,18,0,21,1.2000000000000002,20,379,45,0,21,86.17,0.14
2021,6,26,19,0,0,0.4,0,0,0,0,0,100.05,0.14
2021,6,26,20,0,0,-0.1,0,0,0,0,0,113.67,0.14
2021,6,26,21,0,0,-0.4,0,0,0,0,0,126.91,0.14
2021,6,26,22,0,0,-0.7000000000000001,0,0,0,0,0,139.32,0.14
2021,6,26,23,0,0,-1,0,0,0,0,0,149.79,0.14
2021,6,27,0,0,0,-1.2000000000000002,0,0,0,0,0,155.6,0.14
2021,6,27,1,0,0,-1.4000000000000001,0,0,0,0,0,153.49,0.14
2021,6,27,2,0,0,-1.7000000000000002,0,0,0,0,0,144.84,0.14
2021,6,27,3,0,0,-2,0,0,0,0,0,133.18,0.14
2021,6,27,4,0,0,-2.4000000000000004,0,0,0,0,0,120.26,0.14
2021,6,27,5,0,0,-2.6,0,0,0,0,0,106.79,0.14
2021,6,27,6,0,0,-2.1,0,0,0,0,0,93.08,0.14
2021,6,27,7,0,32,0.4,33,667,158,0,32,79.26,0.14
2021,6,27,8,0,125,2.7,48,877,410,9,129,65.62,0.14
2021,6,27,9,0,308,4.5,54,962,643,128,387,52.28,0.14
2021,6,27,10,0,199,5.800000000000001,58,1006,832,18,213,39.68,0.14
2021,6,27,11,0,178,6.7,62,1022,956,19,195,28.89,0.14
2021,6,27,12,0,101,6.9,62,1031,1013,7,107,22.75,0.14
2021,6,27,13,0,167,6.800000000000001,60,1030,994,18,184,24.990000000000002,0.14
2021,6,27,14,0,127,6.5,59,1015,901,13,138,33.980000000000004,0.14
2021,6,27,15,0,299,5.7,56,985,741,547,680,45.89,0.14
2021,6,27,16,0,248,4.5,51,925,528,125,313,58.94,0.14
2021,6,27,17,0,127,2.8000000000000003,40,804,283,127,165,72.47,0.14
2021,6,27,18,0,23,0.8,19,421,47,83,28,86.12,0.14
2021,6,27,19,0,0,0.2,0,0,0,0,0,100.01,0.14
2021,6,27,20,0,0,-0.2,0,0,0,0,0,113.63,0.14
2021,6,27,21,0,0,-0.7000000000000001,0,0,0,0,0,126.88000000000001,0.14
2021,6,27,22,0,0,-1.2000000000000002,0,0,0,0,0,139.3,0.14
2021,6,27,23,0,0,-1.5,0,0,0,0,0,149.79,0.14
2021,6,28,0,0,0,-1.7000000000000002,0,0,0,0,0,155.64000000000001,0.14
2021,6,28,1,0,0,-1.8,0,0,0,0,0,153.55,0.14
2021,6,28,2,0,0,-2.1,0,0,0,0,0,144.91,0.14
2021,6,28,3,0,0,-2.5,0,0,0,0,0,133.24,0.14
2021,6,28,4,0,0,-2.6,0,0,0,0,0,120.32000000000001,0.14
2021,6,28,5,0,0,-2.6,0,0,0,0,0,106.85000000000001,0.14
2021,6,28,6,0,0,-2,0,0,0,0,0,93.13,0.14
2021,6,28,7,0,71,0.30000000000000004,29,709,160,100,89,79.31,0.14
2021,6,28,8,0,30,2.4000000000000004,40,899,411,0,30,65.66,0.14
2021,6,28,9,0,300,4.6000000000000005,47,975,643,93,357,52.31,0.14
2021,6,28,10,0,274,6.2,52,1013,832,22,292,39.69,0.14
2021,6,28,11,0,290,7.2,55,1033,959,22,309,28.89,0.14
2021,6,28,12,0,508,7.6000000000000005,56,1037,1013,94,594,22.71,0.14
2021,6,28,13,0,271,7.6000000000000005,58,1033,994,22,290,24.92,0.14
2021,6,28,14,0,38,7,56,1019,902,0,38,33.910000000000004,0.14
2021,6,28,15,0,111,5.9,53,989,743,9,117,45.83,0.14
2021,6,28,16,0,109,4.6000000000000005,48,933,530,6,113,58.89,0.14
2021,6,28,17,0,42,3.1,38,817,285,0,42,72.42,0.14
2021,6,28,18,0,11,1.3,18,449,48,0,11,86.08,0.14
2021,6,28,19,0,0,0.6000000000000001,0,0,0,0,0,99.97,0.14
2021,6,28,20,0,0,0,0,0,0,0,0,113.59,0.14
2021,6,28,21,0,0,-0.5,0,0,0,0,0,126.85000000000001,0.14
2021,6,28,22,0,0,-0.9,0,0,0,0,0,139.29,0.14
2021,6,28,23,0,0,-1.3,0,0,0,0,0,149.8,0.14
2021,6,29,0,0,0,-1.7000000000000002,0,0,0,0,0,155.68,0.14
2021,6,29,1,0,0,-2,0,0,0,0,0,153.61,0.14
2021,6,29,2,0,0,-2.3000000000000003,0,0,0,0,0,144.98,0.14
2021,6,29,3,0,0,-2.5,0,0,0,0,0,133.3,0.14
2021,6,29,4,0,0,-2.6,0,0,0,0,0,120.38,0.14
2021,6,29,5,0,0,-2.6,0,0,0,0,0,106.9,0.14
2021,6,29,6,0,0,-2,0,0,0,0,0,93.18,0.14
2021,6,29,7,0,23,0,27,718,160,0,23,79.35000000000001,0.14
2021,6,29,8,0,44,2.2,37,905,410,0,44,65.7,0.14
2021,6,29,9,0,25,4.5,44,979,642,0,25,52.34,0.14
2021,6,29,10,0,31,6.1000000000000005,50,1015,831,0,31,39.71,0.14
2021,6,29,11,0,47,7.1000000000000005,53,1034,959,0,47,28.88,0.14
2021,6,29,12,0,54,7.6000000000000005,53,1043,1015,0,54,22.67,0.14
2021,6,29,13,0,52,7.6000000000000005,65,1029,998,0,52,24.85,0.14
2021,6,29,14,0,40,7.1000000000000005,64,1013,905,0,40,33.84,0.14
2021,6,29,15,0,244,6.2,58,981,742,21,258,45.76,0.14
2021,6,29,16,0,15,4.800000000000001,52,923,530,0,15,58.83,0.14
2021,6,29,17,0,122,3.1,41,802,284,247,197,72.37,0.14
2021,6,29,18,0,23,1.1,19,429,48,151,33,86.03,0.14
2021,6,29,19,0,0,0.6000000000000001,0,0,0,0,0,99.93,0.14
2021,6,29,20,0,0,0.30000000000000004,0,0,0,0,0,113.56,0.14
2021,6,29,21,0,0,0.1,0,0,0,0,0,126.83,0.14
2021,6,29,22,0,0,-0.2,0,0,0,0,0,139.28,0.14
