Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5328505,-,b'Boyacá',b'Colombia',6.44,-72.29,-5,4889,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,Temperature,GHI,DNI,Surface Albedo,Solar Zenith Angle
2022,6,17,12,0,572,3.3000000000000003,621,51,0.44,17.11
2022,6,17,13,0,576,3.1,732,171,0.44,23.86
2022,6,17,14,0,478,2.6,611,163,0.44,35.5
2022,6,17,15,0,358,1.8,475,176,0.44,48.6
2022,6,17,16,0,185,0.9,405,472,0.44,62.190000000000005
2022,6,17,17,0,107,-0.30000000000000004,112,21,0.44,75.92
2022,6,17,18,0,0,-1.7000000000000002,0,0,0.44,89.42
2022,6,17,19,0,0,-2.2,0,0,0.44,103.23
2022,6,17,20,0,0,-2.4000000000000004,0,0,0.44,116.41
2022,6,17,21,0,0,-2.6,0,0,0.44,128.84
2022,6,17,22,0,0,-2.8000000000000003,0,0,0.44,139.81
2022,6,17,23,0,0,-3.2,0,0,0.44,147.73
2022,6,18,0,0,0,-3.6,0,0,0.44,150.06
2022,6,18,1,0,0,-3.8000000000000003,0,0,0.44,145.64000000000001
2022,6,18,2,0,0,-3.9000000000000004,0,0,0.44,136.48
2022,6,18,3,0,0,-4,0,0,0.44,124.92
2022,6,18,4,0,0,-4,0,0,0.44,112.19
2022,6,18,5,0,0,-4,0,0,0.44,98.86
2022,6,18,6,0,36,-2.7,36,4,0.44,85.14
2022,6,18,7,0,197,-1.7000000000000002,226,93,0.44,71.46000000000001
2022,6,18,8,0,337,-0.6000000000000001,455,221,0.44,57.75
2022,6,18,9,0,482,0.2,602,167,0.44,44.27
2022,6,18,10,0,453,0.8,485,37,0.44,31.48
2022,6,18,11,0,559,0.9,592,35,0.44,20.85
2022,6,18,12,0,587,1,714,133,0.44,17.13
2022,6,18,13,0,526,0.9,560,37,0.44,23.84
2022,6,18,14,0,491,0.8,601,134,0.44,35.46
2022,6,18,15,0,337,0.30000000000000004,379,63,0.44,48.550000000000004
2022,6,18,16,0,70,-0.6000000000000001,70,0,0.44,62.14
2022,6,18,17,0,130,-1.8,150,81,0.44,75.87
2022,6,18,18,0,0,-2.9000000000000004,0,0,0.44,89.38
2022,6,18,19,0,0,-3.5,0,0,0.44,103.18
2022,6,18,20,0,0,-4.1000000000000005,0,0,0.44,116.35000000000001
2022,6,18,21,0,0,-4.6000000000000005,0,0,0.44,128.79
2022,6,18,22,0,0,-5,0,0,0.44,139.76
2022,6,18,23,0,0,-5.4,0,0,0.44,147.70000000000002
2022,6,19,0,0,0,-5.6000000000000005,0,0,0.44,150.05
2022,6,19,1,0,0,-5.7,0,0,0.44,145.65
2022,6,19,2,0,0,-5.7,0,0,0.44,136.51
2022,6,19,3,0,0,-5.6000000000000005,0,0,0.44,124.96000000000001
2022,6,19,4,0,0,-5.6000000000000005,0,0,0.44,112.23
2022,6,19,5,0,0,-5.5,0,0,0.44,98.91
2022,6,19,6,0,35,-3.9000000000000004,35,4,0.44,85.19
2022,6,19,7,0,98,-2.3000000000000003,99,5,0.44,71.51
2022,6,19,8,0,235,-0.8,252,33,0.44,57.800000000000004
2022,6,19,9,0,381,0.7000000000000001,509,180,0.44,44.32
2022,6,19,10,0,457,1.5,501,51,0.44,31.53
2022,6,19,11,0,492,2,519,29,0.44,20.89
2022,6,19,12,0,535,2.1,685,157,0.44,17.14
2022,6,19,13,0,533,2,542,10,0.44,23.81
2022,6,19,14,0,274,1.5,278,4,0.44,35.42
2022,6,19,15,0,410,0.7000000000000001,462,78,0.44,48.51
2022,6,19,16,0,133,-0.4,133,0,0.44,62.09
2022,6,19,17,0,106,-1.8,110,15,0.44,75.82000000000001
2022,6,19,18,0,0,-2.8000000000000003,0,0,0.44,89.33
2022,6,19,19,0,0,-3.4000000000000004,0,0,0.44,103.13
2022,6,19,20,0,0,-3.8000000000000003,0,0,0.44,116.3
2022,6,19,21,0,0,-4.3,0,0,0.44,128.74
2022,6,19,22,0,0,-4.6000000000000005,0,0,0.44,139.72
2022,6,19,23,0,0,-5.2,0,0,0.44,147.67000000000002
2022,6,20,0,0,0,-5.7,0,0,0.44,150.04
2022,6,20,1,0,0,-6.1000000000000005,0,0,0.44,145.67000000000002
2022,6,20,2,0,0,-6.4,0,0,0.44,136.54
2022,6,20,3,0,0,-6.6000000000000005,0,0,0.44,124.99000000000001
2022,6,20,4,0,0,-6.7,0,0,0.44,112.27
2022,6,20,5,0,0,-6.7,0,0,0.44,98.95
2022,6,20,6,0,35,-4.6000000000000005,36,4,0.44,85.23
2022,6,20,7,0,158,-2.3000000000000003,170,40,0.44,71.56
2022,6,20,8,0,272,-0.6000000000000001,315,81,0.44,57.85
2022,6,20,9,0,360,0.6000000000000001,394,48,0.44,44.37
2022,6,20,10,0,421,1.3,442,25,0.44,31.580000000000002
2022,6,20,11,0,224,1.7000000000000002,225,0,0.44,20.93
2022,6,20,12,0,271,1.8,272,1,0.44,17.14
2022,6,20,13,0,375,1.7000000000000002,379,5,0.44,23.78
2022,6,20,14,0,394,1.4000000000000001,408,18,0.44,35.38
2022,6,20,15,0,124,0.6000000000000001,124,0,0.44,48.46
2022,6,20,16,0,202,-0.5,216,30,0.44,62.04
2022,6,20,17,0,40,-1.9000000000000001,40,0,0.44,75.77
2022,6,20,18,0,0,-3.5,0,0,0.44,89.28
2022,6,20,19,0,0,-4.1000000000000005,0,0,0.45,103.08
2022,6,20,20,0,0,-4.800000000000001,0,0,0.45,116.25
2022,6,20,21,0,0,-5.4,0,0,0.45,128.7
2022,6,20,22,0,0,-5.800000000000001,0,0,0.45,139.68
2022,6,20,23,0,0,-6.2,0,0,0.45,147.64000000000001
2022,6,21,0,0,0,-6.5,0,0,0.45,150.04
2022,6,21,1,0,0,-6.800000000000001,0,0,0.45,145.69
2022,6,21,2,0,0,-7.1000000000000005,0,0,0.45,136.58
2022,6,21,3,0,0,-7.4,0,0,0.45,125.04
2022,6,21,4,0,0,-7.6000000000000005,0,0,0.45,112.32000000000001
2022,6,21,5,0,0,-7.800000000000001,0,0,0.45,99
2022,6,21,6,0,34,-5.7,34,1,0.45,85.28
2022,6,21,7,0,185,-3.4000000000000004,192,21,0.45,71.61
2022,6,21,8,0,306,-1.1,320,26,0.45,57.9
2022,6,21,9,0,325,0.9,326,1,0.45,44.42
2022,6,21,10,0,476,2.1,543,79,0.45,31.63
2022,6,21,11,0,545,2.7,589,47,0.45,20.96
2022,6,21,12,0,508,3,512,4,0.45,17.13
2022,6,21,13,0,534,2.8000000000000003,543,10,0.45,23.740000000000002
2022,6,21,14,0,455,2.3000000000000003,677,272,0.45,35.33
2022,6,21,15,0,220,1.3,624,609,0.45,48.410000000000004
2022,6,21,16,0,293,0.30000000000000004,316,49,0.45,61.99
2022,6,21,17,0,89,-1.1,199,444,0.45,75.72
2022,6,21,18,0,0,-2.3000000000000003,0,0,0.45,89.24
2022,6,21,19,0,0,-2.8000000000000003,0,0,0.45,103.03
2022,6,21,20,0,0,-3,0,0,0.45,116.21000000000001
2022,6,21,21,0,0,-3.2,0,0,0.45,128.65
2022,6,21,22,0,0,-3.4000000000000004,0,0,0.45,139.65
2022,6,21,23,0,0,-3.9000000000000004,0,0,0.45,147.62
2022,6,22,0,0,0,-4.7,0,0,0.45,150.05
2022,6,22,1,0,0,-5.300000000000001,0,0,0.45,145.72
2022,6,22,2,0,0,-5.9,0,0,0.45,136.62
2022,6,22,3,0,0,-6.2,0,0,0.45,125.08
2022,6,22,4,0,0,-6.6000000000000005,0,0,0.45,112.37
2022,6,22,5,0,0,-6.800000000000001,0,0,0.45,99.05
2022,6,22,6,0,34,-4.6000000000000005,34,1,0.45,85.33
2022,6,22,7,0,201,-2.2,233,102,0.45,71.66
2022,6,22,8,0,355,-0.2,406,96,0.45,57.95
2022,6,22,9,0,488,1.3,627,195,0.45,44.47
2022,6,22,10,0,587,2.3000000000000003,784,231,0.45,31.67
2022,6,22,11,0,614,3,773,169,0.45,20.98
2022,6,22,12,0,629,3.3000000000000003,803,182,0.45,17.12
2022,6,22,13,0,630,3.3000000000000003,831,220,0.45,23.7
2022,6,22,14,0,539,3,770,283,0.45,35.28
2022,6,22,15,0,54,2.3000000000000003,722,1005,0.45,48.36
2022,6,22,16,0,45,1.1,490,945,0.45,61.940000000000005
2022,6,22,17,0,33,-0.4,233,806,0.45,75.67
2022,6,22,18,0,0,-2.1,0,0,0.45,89.19
2022,6,22,19,0,0,-2.8000000000000003,0,0,0.45,102.98
2022,6,22,20,0,0,-3,0,0,0.45,116.16
2022,6,22,21,0,0,-3.1,0,0,0.45,128.62
2022,6,22,22,0,0,-3.3000000000000003,0,0,0.45,139.62
2022,6,22,23,0,0,-3.6,0,0,0.45,147.61
2022,6,23,0,0,0,-4,0,0,0.45,150.06
2022,6,23,1,0,0,-4.6000000000000005,0,0,0.45,145.75
2022,6,23,2,0,0,-5.1000000000000005,0,0,0.45,136.66
2022,6,23,3,0,0,-5.7,0,0,0.45,125.13000000000001
2022,6,23,4,0,0,-6.2,0,0,0.45,112.42
2022,6,23,5,0,0,-6.4,0,0,0.45,99.10000000000001
2022,6,23,6,0,36,-4.4,36,5,0.45,85.38
2022,6,23,7,0,194,-2.1,233,126,0.45,71.71000000000001
2022,6,23,8,0,318,0.2,470,287,0.45,58
2022,6,23,9,0,483,2,632,209,0.45,44.51
2022,6,23,10,0,507,3,667,189,0.45,31.71
2022,6,23,11,0,337,3.6,970,678,0.45,21.01
2022,6,23,12,0,489,3.8000000000000003,910,441,0.45,17.1
2022,6,23,13,0,536,3.6,788,275,0.45,23.66
2022,6,23,14,0,464,3.2,550,105,0.45,35.230000000000004
2022,6,23,15,0,357,2.5,568,316,0.45,48.31
2022,6,23,16,0,284,1.4000000000000001,302,37,0.45,61.89
2022,6,23,17,0,52,-0.30000000000000004,52,1,0.45,75.62
2022,6,23,18,0,0,-2.3000000000000003,0,0,0.45,89.15
2022,6,23,19,0,0,-2.8000000000000003,0,0,0.46,102.94
2022,6,23,20,0,0,-3,0,0,0.46,116.12
2022,6,23,21,0,0,-3.1,0,0,0.46,128.58
2022,6,23,22,0,0,-3.5,0,0,0.46,139.59
2022,6,23,23,0,0,-3.8000000000000003,0,0,0.46,147.6
2022,6,24,0,0,0,-4.1000000000000005,0,0,0.46,150.08
2022,6,24,1,0,0,-4.3,0,0,0.46,145.79
2022,6,24,2,0,0,-4.4,0,0,0.46,136.71
2022,6,24,3,0,0,-4.5,0,0,0.46,125.18
2022,6,24,4,0,0,-4.5,0,0,0.46,112.47
2022,6,24,5,0,0,-4.6000000000000005,0,0,0.46,99.16
2022,6,24,6,0,31,-3,31,2,0.46,85.43
2022,6,24,7,0,59,-1.4000000000000001,59,1,0.46,71.76
2022,6,24,8,0,55,0.2,55,0,0.46,58.050000000000004
2022,6,24,9,0,303,1.6,304,1,0.46,44.56
2022,6,24,10,0,123,2.5,123,0,0.46,31.740000000000002
2022,6,24,11,0,434,3.1,443,10,0.46,21.02
2022,6,24,12,0,444,3.1,455,11,0.46,17.080000000000002
2022,6,24,13,0,446,2.8000000000000003,459,14,0.46,23.61
2022,6,24,14,0,337,2.4000000000000004,343,8,0.46,35.18
2022,6,24,15,0,324,1.6,341,26,0.46,48.26
2022,6,24,16,0,202,0.5,214,25,0.46,61.84
2022,6,24,17,0,6,-1,6,0,0.46,75.57000000000001
2022,6,24,18,0,0,-2.6,0,0,0.46,89.10000000000001
2022,6,24,19,0,0,-3.1,0,0,0.46,102.89
2022,6,24,20,0,0,-3.2,0,0,0.46,116.08
2022,6,24,21,0,0,-3.6,0,0,0.46,128.55
2022,6,24,22,0,0,-4,0,0,0.46,139.57
2022,6,24,23,0,0,-4.3,0,0,0.46,147.6
2022,6,25,0,0,0,-4.5,0,0,0.46,150.11
2022,6,25,1,0,0,-4.5,0,0,0.46,145.84
2022,6,25,2,0,0,-4.6000000000000005,0,0,0.46,136.77
2022,6,25,3,0,0,-4.800000000000001,0,0,0.46,125.24000000000001
2022,6,25,4,0,0,-5.1000000000000005,0,0,0.46,112.52
2022,6,25,5,0,0,-5.5,0,0,0.46,99.21000000000001
2022,6,25,6,0,33,-4.2,33,3,0.46,85.48
2022,6,25,7,0,103,-2.3000000000000003,103,0,0.46,71.81
2022,6,25,8,0,290,-0.2,298,15,0.46,58.09
2022,6,25,9,0,340,1.6,341,2,0.46,44.6
2022,6,25,10,0,436,2.7,438,2,0.46,31.77
2022,6,25,11,0,576,3.4000000000000004,592,17,0.46,21.03
2022,6,25,12,0,573,3.6,659,90,0.46,17.04
2022,6,25,13,0,443,3.5,451,9,0.46,23.55
2022,6,25,14,0,433,3,470,45,0.46,35.12
2022,6,25,15,0,296,2,311,23,0.46,48.21
2022,6,25,16,0,227,0.5,245,37,0.46,61.79
2022,6,25,17,0,94,-1,96,9,0.46,75.52
2022,6,25,18,0,0,-2.1,0,0,0.46,89.06
2022,6,25,19,0,0,-2.5,0,0,0.46,102.85000000000001
2022,6,25,20,0,0,-2.9000000000000004,0,0,0.46,116.05
2022,6,25,21,0,0,-3.4000000000000004,0,0,0.46,128.52
2022,6,25,22,0,0,-3.9000000000000004,0,0,0.46,139.56
2022,6,25,23,0,0,-4.6000000000000005,0,0,0.46,147.61
2022,6,26,0,0,0,-5.300000000000001,0,0,0.46,150.14000000000001
2022,6,26,1,0,0,-5.800000000000001,0,0,0.46,145.89000000000001
2022,6,26,2,0,0,-6.1000000000000005,0,0,0.46,136.82
2022,6,26,3,0,0,-6.300000000000001,0,0,0.46,125.3
2022,6,26,4,0,0,-6.5,0,0,0.46,112.58
2022,6,26,5,0,0,-6.7,0,0,0.46,99.26
2022,6,26,6,0,28,-4.800000000000001,28,1,0.46,85.53
2022,6,26,7,0,141,-2.5,149,26,0.46,71.85000000000001
2022,6,26,8,0,28,-0.30000000000000004,28,0,0.46,58.14
2022,6,26,9,0,351,1.3,366,21,0.46,44.64
2022,6,26,10,0,440,1.6,467,32,0.46,31.8
2022,6,26,11,0,388,1.6,389,1,0.46,21.04
2022,6,26,12,0,437,1.4000000000000001,438,1,0.46,17
2022,6,26,13,0,548,1,634,94,0.46,23.490000000000002
2022,6,26,14,0,453,0.8,507,66,0.46,35.07
2022,6,26,15,0,273,0.30000000000000004,283,15,0.46,48.15
2022,6,26,16,0,217,-0.5,218,2,0.46,61.74
2022,6,26,17,0,107,-1.6,107,2,0.46,75.47
2022,6,26,18,0,0,-3.2,0,0,0.46,89.02
2022,6,26,19,0,0,-3.9000000000000004,0,0,0.46,102.81
2022,6,26,20,0,0,-4.1000000000000005,0,0,0.46,116.01
2022,6,26,21,0,0,-4.3,0,0,0.46,128.5
2022,6,26,22,0,0,-4.5,0,0,0.46,139.55
2022,6,26,23,0,0,-4.6000000000000005,0,0,0.46,147.62
2022,6,27,0,0,0,-4.7,0,0,0.46,150.18
2022,6,27,1,0,0,-4.7,0,0,0.46,145.95000000000002
2022,6,27,2,0,0,-4.9,0,0,0.46,136.88
2022,6,27,3,0,0,-5.2,0,0,0.46,125.36
2022,6,27,4,0,0,-5.4,0,0,0.46,112.64
2022,6,27,5,0,0,-5.7,0,0,0.46,99.32000000000001
2022,6,27,6,0,29,-4.4,29,0,0.46,85.58
2022,6,27,7,0,193,-2.3000000000000003,209,51,0.46,71.9
2022,6,27,8,0,346,-0.30000000000000004,386,76,0.46,58.18
2022,6,27,9,0,469,1.4000000000000001,547,109,0.46,44.67
2022,6,27,10,0,549,2.5,603,64,0.46,31.82
2022,6,27,11,0,608,3,665,61,0.46,21.03
2022,6,27,12,0,576,3.1,752,184,0.46,16.96
2022,6,27,13,0,550,2.9000000000000004,653,112,0.46,23.43
2022,6,27,14,0,333,2.4000000000000004,334,1,0.46,35.01
2022,6,27,15,0,386,1.3,398,18,0.46,48.09
2022,6,27,16,0,239,0.30000000000000004,242,7,0.46,61.690000000000005
2022,6,27,17,0,76,-0.9,76,0,0.46,75.43
2022,6,27,18,0,5,-2.2,5,0,0.46,88.98
2022,6,27,19,0,0,-2.9000000000000004,0,0,0.46,102.78
2022,6,27,20,0,0,-3.1,0,0,0.46,115.98
2022,6,27,21,0,0,-3.5,0,0,0.46,128.48
2022,6,27,22,0,0,-4,0,0,0.46,139.54
2022,6,27,23,0,0,-4.800000000000001,0,0,0.46,147.64000000000001
2022,6,28,0,0,0,-5.300000000000001,0,0,0.46,150.23
2022,6,28,1,0,0,-5.300000000000001,0,0,0.46,146.01
2022,6,28,2,0,0,-5.300000000000001,0,0,0.46,136.95000000000002
2022,6,28,3,0,0,-5.6000000000000005,0,0,0.46,125.42
2022,6,28,4,0,0,-6,0,0,0.46,112.7
2022,6,28,5,0,0,-6.4,0,0,0.46,99.37
2022,6,28,6,0,40,-4.6000000000000005,42,19,0.46,85.63
2022,6,28,7,0,198,-2.7,218,65,0.46,71.95
2022,6,28,8,0,352,-0.8,401,92,0.46,58.22
2022,6,28,9,0,478,0.9,568,126,0.46,44.71
2022,6,28,10,0,497,1.9000000000000001,633,160,0.46,31.85
2022,6,28,11,0,562,2.4000000000000004,671,116,0.46,21.03
2022,6,28,12,0,540,2.5,625,89,0.46,16.91
2022,6,28,13,0,451,2.3000000000000003,462,11,0.46,23.36
2022,6,28,14,0,490,1.8,503,17,0.46,34.94
2022,6,28,15,0,352,1.2000000000000002,355,5,0.46,48.04
2022,6,28,16,0,184,0,190,14,0.46,61.64
2022,6,28,17,0,15,-1.4000000000000001,15,0,0.46,75.38
2022,6,28,18,0,2,-3.1,2,0,0.46,88.94
2022,6,28,19,0,0,-3.7,0,0,0.46,102.74000000000001
2022,6,28,20,0,0,-4.2,0,0,0.46,115.96000000000001
2022,6,28,21,0,0,-4.7,0,0,0.46,128.46
2022,6,28,22,0,0,-5.1000000000000005,0,0,0.46,139.54
2022,6,28,23,0,0,-5.300000000000001,0,0,0.46,147.67000000000002
2022,6,29,0,0,0,-5.5,0,0,0.46,150.28
2022,6,29,1,0,0,-5.6000000000000005,0,0,0.46,146.07
2022,6,29,2,0,0,-5.800000000000001,0,0,0.46,137.02
2022,6,29,3,0,0,-6.1000000000000005,0,0,0.46,125.48
2022,6,29,4,0,0,-6.5,0,0,0.46,112.76
2022,6,29,5,0,0,-6.6000000000000005,0,0,0.46,99.43
2022,6,29,6,0,26,-4.5,26,0,0.46,85.68
2022,6,29,7,0,157,-2.3000000000000003,159,8,0.46,72
2022,6,29,8,0,260,-0.4,262,4,0.46,58.26
2022,6,29,9,0,389,1.2000000000000002,394,6,0.46,44.74
2022,6,29,10,0,277,2.2,277,0,0.46,31.86
2022,6,29,11,0,506,2.7,509,4,0.46,21.02
2022,6,29,12,0,424,2.9000000000000004,426,1,0.46,16.85
2022,6,29,13,0,525,2.8000000000000003,548,26,0.46,23.29
2022,6,29,14,0,450,2.4000000000000004,648,241,0.46,34.88
2022,6,29,15,0,447,1.7000000000000002,522,112,0.46,47.980000000000004
2022,6,29,16,0,229,0.7000000000000001,243,28,0.46,61.58
2022,6,29,17,0,28,-0.6000000000000001,28,0,0.46,75.33
2022,6,29,18,0,5,-2.3000000000000003,5,0,0.46,88.9
2022,6,29,19,0,0,-2.7,0,0,0.46,102.71000000000001
2022,6,29,20,0,0,-3,0,0,0.46,115.93
2022,6,29,21,0,0,-3.5,0,0,0.46,128.45
2022,6,29,22,0,0,-4,0,0,0.46,139.55
2022,6,29,23,0,0,-4.3,0,0,0.46,147.70000000000002
2022,6,30,0,0,0,-4.6000000000000005,0,0,0.46,150.34
2022,6,30,1,0,0,-4.800000000000001,0,0,0.46,146.15
2022,6,30,2,0,0,-5.1000000000000005,0,0,0.46,137.09
2022,6,30,3,0,0,-5.2,0,0,0.46,125.55
2022,6,30,4,0,0,-5.2,0,0,0.46,112.82000000000001
2022,6,30,5,0,0,-5.300000000000001,0,0,0.46,99.49000000000001
2022,6,30,6,0,27,-4.2,27,2,0.46,85.73
2022,6,30,7,0,170,-2.1,199,94,0.46,72.04
2022,6,30,8,0,284,-0.1,317,64,0.46,58.300000000000004
2022,6,30,9,0,372,1.3,396,34,0.46,44.77
2022,6,30,10,0,515,2,573,68,0.46,31.88
2022,6,30,11,0,537,2,754,233,0.46,21
2022,6,30,12,0,583,1.5,641,61,0.46,16.78
2022,6,30,13,0,291,1.1,292,2,0.46,23.22
2022,6,30,14,0,108,0.8,108,0,0.46,34.81
2022,6,30,15,0,96,0.2,96,0,0.46,47.92
2022,6,30,16,0,184,-0.6000000000000001,189,10,0.46,61.53
2022,6,30,17,0,6,-1.3,6,0,0.46,75.29
2022,6,30,18,0,4,-2,4,0,0.46,88.87
2022,6,30,19,0,0,-2.3000000000000003,0,0,0.46,102.68
2022,6,30,20,0,0,-2.7,0,0,0.46,115.91
2022,6,30,21,0,0,-3,0,0,0.46,128.44
2022,6,30,22,0,0,-3.5,0,0,0.46,139.56
2022,6,30,23,0,0,-3.9000000000000004,0,0,0.46,147.74
2022,7,1,0,0,0,-4.3,0,0,0.46,150.41
2022,7,1,1,0,0,-4.7,0,0,0.46,146.23
2022,7,1,2,0,0,-5,0,0,0.46,137.16
2022,7,1,3,0,0,-5.300000000000001,0,0,0.46,125.62
2022,7,1,4,0,0,-5.5,0,0,0.46,112.88
2022,7,1,5,0,0,-5.6000000000000005,0,0,0.46,99.54
2022,7,1,6,0,28,-4.1000000000000005,28,0,0.46,85.78
2022,7,1,7,0,194,-2,210,50,0.46,72.08
2022,7,1,8,0,205,0,460,486,0.46,58.34
2022,7,1,9,0,478,1.9000000000000001,580,143,0.46,44.79
2022,7,1,10,0,356,3,357,1,0.46,31.89
2022,7,1,11,0,552,3.6,762,225,0.46,20.98
2022,7,1,12,0,623,3.7,706,87,0.46,16.71
2022,7,1,13,0,368,3.4000000000000004,372,4,0.46,23.14
2022,7,1,14,0,356,2.7,364,10,0.46,34.74
2022,7,1,15,0,170,1.8,171,1,0.46,47.86
2022,7,1,16,0,155,0.9,157,4,0.46,61.480000000000004
2022,7,1,17,0,8,-0.4,8,0,0.46,75.25
2022,7,1,18,0,6,-1.8,6,0,0.46,88.83
2022,7,1,19,0,0,-2.3000000000000003,0,0,0.46,102.65
2022,7,1,20,0,0,-2.6,0,0,0.46,115.89
2022,7,1,21,0,0,-2.7,0,0,0.46,128.43
2022,7,1,22,0,0,-2.8000000000000003,0,0,0.46,139.57
2022,7,1,23,0,0,-3.1,0,0,0.46,147.78
2022,7,2,0,0,0,-3.4000000000000004,0,0,0.46,150.48
2022,7,2,1,0,0,-3.6,0,0,0.46,146.31
2022,7,2,2,0,0,-3.9000000000000004,0,0,0.46,137.24
2022,7,2,3,0,0,-4.2,0,0,0.46,125.69
2022,7,2,4,0,0,-4.4,0,0,0.46,112.95
2022,7,2,5,0,0,-4.6000000000000005,0,0,0.46,99.60000000000001
2022,7,2,6,0,26,-2.9000000000000004,26,0,0.46,85.83
2022,7,2,7,0,154,-1.4000000000000001,156,7,0.46,72.13
2022,7,2,8,0,316,0,340,45,0.46,58.370000000000005
2022,7,2,9,0,353,1.4000000000000001,355,2,0.46,44.82
2022,7,2,10,0,509,2.4000000000000004,523,16,0.46,31.89
2022,7,2,11,0,618,3.1,781,174,0.46,20.95
2022,7,2,12,0,636,3.4000000000000004,818,190,0.46,16.63
2022,7,2,13,0,488,3.3000000000000003,520,34,0.46,23.06
2022,7,2,14,0,477,3,596,146,0.46,34.67
2022,7,2,15,0,448,2.3000000000000003,528,119,0.46,47.800000000000004
2022,7,2,16,0,265,1.2000000000000002,339,154,0.46,61.43
2022,7,2,17,0,89,-0.2,213,486,0.46,75.2
2022,7,2,18,0,6,-1.6,6,0,0.46,88.8
2022,7,2,19,0,0,-1.9000000000000001,0,0,0.46,102.62
2022,7,2,20,0,0,-2.1,0,0,0.46,115.88
2022,7,2,21,0,0,-2.2,0,0,0.46,128.43
2022,7,2,22,0,0,-2.3000000000000003,0,0,0.46,139.6
2022,7,2,23,0,0,-2.8000000000000003,0,0,0.46,147.83
2022,7,3,0,0,0,-3.5,0,0,0.46,150.56
2022,7,3,1,0,0,-4.1000000000000005,0,0,0.46,146.4
2022,7,3,2,0,0,-4.5,0,0,0.46,137.33
2022,7,3,3,0,0,-4.7,0,0,0.46,125.77
2022,7,3,4,0,0,-5,0,0,0.46,113.01
2022,7,3,5,0,0,-5.1000000000000005,0,0,0.46,99.66
2022,7,3,6,0,25,-3.3000000000000003,25,0,0.46,85.88
2022,7,3,7,0,169,-1.5,172,12,0.46,72.17
2022,7,3,8,0,347,0.30000000000000004,392,86,0.46,58.4
2022,7,3,9,0,419,1.8,432,19,0.46,44.84
2022,7,3,10,0,556,2.7,628,84,0.46,31.89
2022,7,3,11,0,509,3.2,512,3,0.46,20.91
2022,7,3,12,0,532,3.3000000000000003,536,5,0.46,16.55
2022,7,3,13,0,525,3.1,562,41,0.46,22.97
2022,7,3,14,0,486,2.6,536,61,0.46,34.6
2022,7,3,15,0,260,2,267,10,0.46,47.75
2022,7,3,16,0,66,1,66,0,0.46,61.38
2022,7,3,17,0,95,-0.6000000000000001,97,8,0.46,75.16
2022,7,3,18,0,4,-2.4000000000000004,4,0,0.46,88.77
2022,7,3,19,0,0,-3,0,0,0.46,102.60000000000001
2022,7,3,20,0,0,-3.7,0,0,0.46,115.87
2022,7,3,21,0,0,-4.3,0,0,0.46,128.44
2022,7,3,22,0,0,-4.800000000000001,0,0,0.46,139.62
2022,7,3,23,0,0,-5.2,0,0,0.46,147.89000000000001
2022,7,4,0,0,0,-5.5,0,0,0.46,150.64000000000001
2022,7,4,1,0,0,-5.800000000000001,0,0,0.46,146.49
2022,7,4,2,0,0,-5.9,0,0,0.46,137.41
2022,7,4,3,0,0,-5.9,0,0,0.46,125.84
2022,7,4,4,0,0,-5.9,0,0,0.46,113.08
2022,7,4,5,0,0,-5.9,0,0,0.46,99.71000000000001
2022,7,4,6,0,36,-4.7,36,10,0.46,85.93
2022,7,4,7,0,159,-2.8000000000000003,205,151,0.46,72.21000000000001
2022,7,4,8,0,199,-0.6000000000000001,205,11,0.46,58.44
2022,7,4,9,0,374,1.2000000000000002,437,89,0.46,44.86
2022,7,4,10,0,470,2.5,492,25,0.46,31.89
2022,7,4,11,0,394,3.2,397,3,0.46,20.87
2022,7,4,12,0,511,3.4000000000000004,534,24,0.46,16.46
2022,7,4,13,0,531,3.4000000000000004,556,27,0.46,22.88
2022,7,4,14,0,470,3.1,534,78,0.46,34.53
2022,7,4,15,0,291,2.4000000000000004,300,14,0.46,47.69
2022,7,4,16,0,186,1.2000000000000002,186,1,0.46,61.33
2022,7,4,17,0,139,-0.6000000000000001,154,60,0.46,75.12
2022,7,4,18,0,6,-2.6,6,0,0.46,88.74
2022,7,4,19,0,0,-3,0,0,0.46,102.58
2022,7,4,20,0,0,-3.5,0,0,0.46,115.86
