Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4729472,-,b'Cauca',b'Colombia',2.94,-76.03,-5,4881,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Surface Albedo,Temperature,Solar Zenith Angle
2022,11,10,22,0,0,0,0,0.22,-3.2,149.81
2022,11,10,23,0,0,0,0,0.22,-3.5,161.34
2022,11,11,0,0,0,0,0,0.22,-3.8000000000000003,165.24
2022,11,11,1,0,0,0,0,0.22,-4,157.18
2022,11,11,2,0,0,0,0,0.22,-4.3,144.56
2022,11,11,3,0,0,0,0,0.22,-4.4,130.79
2022,11,11,4,0,0,0,0,0.22,-4.5,116.64
2022,11,11,5,0,0,0,0,0.22,-4.5,102.35000000000001
2022,11,11,6,0,12,0,12,0.22,-4.1000000000000005,87.89
2022,11,11,7,0,172,78,194,0.22,-2.4000000000000004,73.8
2022,11,11,8,0,324,127,388,0.22,-0.8,59.79
2022,11,11,9,0,406,60,447,0.22,0.6000000000000001,46.21
2022,11,11,10,0,203,0,203,0.22,1.7000000000000002,33.6
2022,11,11,11,0,520,22,540,0.22,2.2,23.66
2022,11,11,12,0,243,0,243,0.22,1.9000000000000001,20.69
2022,11,11,13,0,139,0,139,0.22,1.5,27.09
2022,11,11,14,0,199,0,199,0.22,1.1,38.42
2022,11,11,15,0,16,0,16,0.22,0.5,51.52
2022,11,11,16,0,214,280,331,0.22,-0.2,65.32000000000001
2022,11,11,17,0,37,1,37,0.22,-1.1,79.4
2022,11,11,18,0,0,0,0,0.22,-2,93.71000000000001
2022,11,11,19,0,0,0,0,0.22,-2.3000000000000003,108
2022,11,11,20,0,0,0,0,0.22,-2.5,122.23
2022,11,11,21,0,0,0,0,0.22,-2.7,136.24
2022,11,11,22,0,0,0,0,0.22,-2.8000000000000003,149.67000000000002
2022,11,11,23,0,0,0,0,0.22,-3.1,161.12
2022,11,12,0,0,0,0,0,0.22,-3.4000000000000004,164.98
2022,11,12,1,0,0,0,0,0.22,-3.6,157.04
2022,11,12,2,0,0,0,0,0.22,-3.8000000000000003,144.49
2022,11,12,3,0,0,0,0,0.22,-4.3,130.76
2022,11,12,4,0,0,0,0,0.22,-4.5,116.64
2022,11,12,5,0,0,0,0,0.22,-4.6000000000000005,102.38
2022,11,12,6,0,9,0,9,0.22,-4.3,87.93
2022,11,12,7,0,113,3,114,0.22,-3.1,73.87
2022,11,12,8,0,198,24,210,0.22,-2.3000000000000003,59.89
2022,11,12,9,0,342,191,474,0.22,-1.4000000000000001,46.33
2022,11,12,10,0,381,30,406,0.22,-0.6000000000000001,33.78
2022,11,12,11,0,59,0,59,0.22,0.30000000000000004,23.91
2022,11,12,12,0,374,4,378,0.22,1,20.95
2022,11,12,13,0,47,0,47,0.22,1.2000000000000002,27.27
2022,11,12,14,0,159,1,160,0.22,1.1,38.53
2022,11,12,15,0,315,159,414,0.22,0.8,51.58
2022,11,12,16,0,228,110,274,0.22,0.30000000000000004,65.34
2022,11,12,17,0,105,63,116,0.22,-0.9,79.4
2022,11,12,18,0,0,0,0,0.22,-2.2,93.69
2022,11,12,19,0,0,0,0,0.22,-2.5,107.95
2022,11,12,20,0,0,0,0,0.22,-2.8000000000000003,122.16
2022,11,12,21,0,0,0,0,0.22,-3.2,136.14000000000001
2022,11,12,22,0,0,0,0,0.22,-3.6,149.52
2022,11,12,23,0,0,0,0,0.22,-3.9000000000000004,160.89000000000001
2022,11,13,0,0,0,0,0,0.22,-4.1000000000000005,164.72
2022,11,13,1,0,0,0,0,0.22,-4.3,156.89000000000001
2022,11,13,2,0,0,0,0,0.22,-4.5,144.42000000000002
2022,11,13,3,0,0,0,0,0.22,-4.5,130.73
2022,11,13,4,0,0,0,0,0.22,-4.6000000000000005,116.64
2022,11,13,5,0,0,0,0,0.22,-4.6000000000000005,102.41
2022,11,13,6,0,12,0,12,0.22,-4.1000000000000005,87.98
2022,11,13,7,0,115,494,252,0.22,-2.3000000000000003,73.94
2022,11,13,8,0,177,597,476,0.22,-0.30000000000000004,59.99
2022,11,13,9,0,434,310,648,0.22,1.6,46.47
2022,11,13,10,0,539,186,692,0.22,3.3000000000000003,33.96
2022,11,13,11,0,412,15,426,0.22,4.1000000000000005,24.150000000000002
2022,11,13,12,0,193,1,194,0.22,4.2,21.21
2022,11,13,13,0,307,5,312,0.22,4,27.44
2022,11,13,14,0,283,5,287,0.22,3.4000000000000004,38.63
2022,11,13,15,0,159,2,160,0.22,2.4000000000000004,51.64
2022,11,13,16,0,24,0,24,0.22,1.3,65.37
2022,11,13,17,0,6,0,6,0.22,0,79.4
2022,11,13,18,0,0,0,0,0.22,-1.1,93.66
2022,11,13,19,0,0,0,0,0.22,-1.3,107.91
2022,11,13,20,0,0,0,0,0.22,-1.5,122.09
2022,11,13,21,0,0,0,0,0.22,-1.8,136.04
2022,11,13,22,0,0,0,0,0.22,-2.3000000000000003,149.37
2022,11,13,23,0,0,0,0,0.22,-2.6,160.66
2022,11,14,0,0,0,0,0,0.22,-2.9000000000000004,164.47
2022,11,14,1,0,0,0,0,0.22,-3.5,156.76
2022,11,14,2,0,0,0,0,0.22,-3.9000000000000004,144.36
2022,11,14,3,0,0,0,0,0.22,-4.1000000000000005,130.71
2022,11,14,4,0,0,0,0,0.22,-4.2,116.65
2022,11,14,5,0,0,0,0,0.22,-4.3,102.44
2022,11,14,6,0,12,0,12,0.22,-4.2,88.03
2022,11,14,7,0,172,39,183,0.22,-3.1,74.01
2022,11,14,8,0,328,195,425,0.22,-1.6,60.09
2022,11,14,9,0,381,207,523,0.22,0.2,46.6
2022,11,14,10,0,487,48,527,0.22,2.3000000000000003,34.14
2022,11,14,11,0,388,1,389,0.22,3.7,24.400000000000002
2022,11,14,12,0,310,0,311,0.22,4.4,21.47
2022,11,14,13,0,354,8,361,0.22,4.6000000000000005,27.61
2022,11,14,14,0,196,0,196,0.22,4.2,38.730000000000004
2022,11,14,15,0,270,25,286,0.22,3.4000000000000004,51.69
2022,11,14,16,0,18,0,18,0.22,2.3000000000000003,65.39
2022,11,14,17,0,89,3,90,0.22,0.6000000000000001,79.4
2022,11,14,18,0,0,0,0,0.22,-0.9,93.63
2022,11,14,19,0,0,0,0,0.22,-1.4000000000000001,107.86
2022,11,14,20,0,0,0,0,0.22,-1.7000000000000002,122.02
2022,11,14,21,0,0,0,0,0.22,-2,135.94
2022,11,14,22,0,0,0,0,0.22,-2.2,149.22
2022,11,14,23,0,0,0,0,0.22,-2.3000000000000003,160.44
2022,11,15,0,0,0,0,0,0.22,-2.5,164.22
2022,11,15,1,0,0,0,0,0.22,-2.6,156.62
2022,11,15,2,0,0,0,0,0.22,-2.7,144.3
2022,11,15,3,0,0,0,0,0.22,-2.8000000000000003,130.69
2022,11,15,4,0,0,0,0,0.22,-3,116.66
2022,11,15,5,0,0,0,0,0.22,-3.1,102.47
2022,11,15,6,0,14,1,14,0.22,-2.9000000000000004,88.08
2022,11,15,7,0,53,1,53,0.22,-1.6,74.09
2022,11,15,8,0,315,192,411,0.22,-0.6000000000000001,60.19
2022,11,15,9,0,366,228,523,0.22,0.4,46.730000000000004
2022,11,15,10,0,447,158,578,0.22,1.4000000000000001,34.32
2022,11,15,11,0,483,308,764,0.22,2.1,24.64
2022,11,15,12,0,553,72,620,0.22,2.2,21.71
2022,11,15,13,0,423,3,425,0.22,2.1,27.78
2022,11,15,14,0,327,15,338,0.22,1.6,38.82
2022,11,15,15,0,322,15,331,0.22,1,51.74
2022,11,15,16,0,21,0,21,0.22,0.2,65.4
2022,11,15,17,0,101,58,112,0.22,-0.8,79.39
2022,11,15,18,0,0,0,0,0.22,-1.7000000000000002,93.60000000000001
2022,11,15,19,0,0,0,0,0.22,-2,107.81
2022,11,15,20,0,0,0,0,0.22,-2.4000000000000004,121.94
2022,11,15,21,0,0,0,0,0.22,-2.7,135.83
2022,11,15,22,0,0,0,0,0.22,-3.1,149.07
2022,11,15,23,0,0,0,0,0.22,-3.4000000000000004,160.22
2022,11,16,0,0,0,0,0,0.22,-3.7,163.98
2022,11,16,1,0,0,0,0,0.22,-4.1000000000000005,156.49
2022,11,16,2,0,0,0,0,0.22,-4.4,144.24
2022,11,16,3,0,0,0,0,0.22,-4.6000000000000005,130.68
2022,11,16,4,0,0,0,0,0.22,-4.7,116.67
2022,11,16,5,0,0,0,0,0.22,-4.7,102.51
2022,11,16,6,0,13,1,13,0.22,-4.1000000000000005,88.14
2022,11,16,7,0,147,176,195,0.22,-2.4000000000000004,74.17
2022,11,16,8,0,258,19,267,0.22,-0.9,60.29
2022,11,16,9,0,444,174,562,0.22,0.7000000000000001,46.87
2022,11,16,10,0,420,5,425,0.22,2.2,34.51
2022,11,16,11,0,555,366,887,0.22,3.2,24.87
2022,11,16,12,0,590,205,781,0.22,3.7,21.95
2022,11,16,13,0,424,449,821,0.22,3.8000000000000003,27.94
2022,11,16,14,0,443,35,470,0.22,3.2,38.910000000000004
2022,11,16,15,0,316,62,354,0.22,2.4000000000000004,51.78
2022,11,16,16,0,106,3,107,0.22,1.5,65.41
2022,11,16,17,0,16,0,16,0.22,0.1,79.37
2022,11,16,18,0,0,0,0,0.22,-1.3,93.57000000000001
2022,11,16,19,0,0,0,0,0.22,-1.7000000000000002,107.75
2022,11,16,20,0,0,0,0,0.22,-2.1,121.86
2022,11,16,21,0,0,0,0,0.22,-2.5,135.72
2022,11,16,22,0,0,0,0,0.22,-2.9000000000000004,148.92000000000002
2022,11,16,23,0,0,0,0,0.22,-3.4000000000000004,160
2022,11,17,0,0,0,0,0,0.22,-3.8000000000000003,163.75
2022,11,17,1,0,0,0,0,0.22,-4.1000000000000005,156.37
2022,11,17,2,0,0,0,0,0.22,-4.4,144.19
2022,11,17,3,0,0,0,0,0.22,-4.5,130.67000000000002
2022,11,17,4,0,0,0,0,0.22,-4.7,116.69
2022,11,17,5,0,0,0,0,0.22,-4.9,102.55
2022,11,17,6,0,7,0,7,0.22,-4.4,88.19
2022,11,17,7,0,20,0,20,0.22,-2.6,74.25
2022,11,17,8,0,239,8,244,0.22,-0.8,60.4
2022,11,17,9,0,319,3,321,0.22,1.1,47.01
2022,11,17,10,0,256,3,259,0.22,2.4000000000000004,34.69
2022,11,17,11,0,314,1,315,0.22,3.2,25.11
2022,11,17,12,0,314,4,318,0.22,3.5,22.19
2022,11,17,13,0,235,2,237,0.22,3.5,28.1
2022,11,17,14,0,295,13,305,0.22,2.9000000000000004,39
2022,11,17,15,0,113,1,113,0.22,2,51.82
2022,11,17,16,0,66,0,66,0.22,0.9,65.42
2022,11,17,17,0,92,20,96,0.22,-0.4,79.35000000000001
2022,11,17,18,0,0,0,0,0.22,-1.5,93.53
2022,11,17,19,0,0,0,0,0.22,-1.9000000000000001,107.69
2022,11,17,20,0,0,0,0,0.22,-2.2,121.78
2022,11,17,21,0,0,0,0,0.22,-2.5,135.61
2022,11,17,22,0,0,0,0,0.22,-2.7,148.76
2022,11,17,23,0,0,0,0,0.22,-3,159.78
2022,11,18,0,0,0,0,0,0.22,-3.3000000000000003,163.52
2022,11,18,1,0,0,0,0,0.22,-3.5,156.24
2022,11,18,2,0,0,0,0,0.22,-3.7,144.14000000000001
2022,11,18,3,0,0,0,0,0.22,-3.8000000000000003,130.66
2022,11,18,4,0,0,0,0,0.22,-4,116.71000000000001
2022,11,18,5,0,0,0,0,0.22,-4.1000000000000005,102.59
2022,11,18,6,0,10,0,10,0.22,-3.8000000000000003,88.26
2022,11,18,7,0,142,10,144,0.22,-2.4000000000000004,74.34
2022,11,18,8,0,262,207,364,0.22,-1.2000000000000002,60.51
2022,11,18,9,0,233,0,233,0.22,-0.30000000000000004,47.15
2022,11,18,10,0,215,2,216,0.22,0.5,34.87
2022,11,18,11,0,433,23,453,0.22,1.3,25.34
2022,11,18,12,0,260,0,260,0.22,1.7000000000000002,22.42
2022,11,18,13,0,166,0,166,0.22,1.6,28.25
2022,11,18,14,0,75,0,75,0.22,1.3,39.08
2022,11,18,15,0,67,0,67,0.22,0.8,51.85
2022,11,18,16,0,18,0,18,0.22,0.1,65.42
2022,11,18,17,0,63,6,64,0.22,-0.8,79.33
2022,11,18,18,0,0,0,0,0.22,-1.8,93.49
2022,11,18,19,0,0,0,0,0.22,-2.2,107.63
2022,11,18,20,0,0,0,0,0.22,-2.4000000000000004,121.69
2022,11,18,21,0,0,0,0,0.22,-2.7,135.5
2022,11,18,22,0,0,0,0,0.22,-2.9000000000000004,148.61
2022,11,18,23,0,0,0,0,0.22,-3.2,159.56
2022,11,19,0,0,0,0,0,0.22,-3.4000000000000004,163.29
2022,11,19,1,0,0,0,0,0.22,-3.7,156.13
2022,11,19,2,0,0,0,0,0.22,-4,144.09
2022,11,19,3,0,0,0,0,0.22,-4.2,130.66
2022,11,19,4,0,0,0,0,0.22,-4.5,116.73
2022,11,19,5,0,0,0,0,0.22,-4.6000000000000005,102.64
2022,11,19,6,0,9,0,9,0.22,-4.1000000000000005,88.32000000000001
2022,11,19,7,0,128,5,129,0.22,-1.9000000000000001,74.42
2022,11,19,8,0,266,32,282,0.22,0.2,60.620000000000005
2022,11,19,9,0,336,54,373,0.22,1.9000000000000001,47.29
2022,11,19,10,0,369,19,384,0.22,3.2,35.050000000000004
2022,11,19,11,0,164,0,164,0.22,4.1000000000000005,25.57
2022,11,19,12,0,206,0,206,0.22,4.6000000000000005,22.650000000000002
2022,11,19,13,0,131,0,131,0.22,4.800000000000001,28.39
2022,11,19,14,0,255,4,258,0.22,4.3,39.160000000000004
2022,11,19,15,0,209,7,214,0.22,3.3000000000000003,51.89
2022,11,19,16,0,209,17,215,0.22,2.1,65.42
2022,11,19,17,0,82,354,148,0.22,0.5,79.31
2022,11,19,18,0,0,0,0,0.22,-0.9,93.44
2022,11,19,19,0,0,0,0,0.22,-1.4000000000000001,107.56
2022,11,19,20,0,0,0,0,0.22,-1.7000000000000002,121.60000000000001
2022,11,19,21,0,0,0,0,0.22,-1.9000000000000001,135.38
2022,11,19,22,0,0,0,0,0.22,-2.3000000000000003,148.45000000000002
2022,11,19,23,0,0,0,0,0.22,-2.6,159.35
2022,11,20,0,0,0,0,0,0.22,-2.9000000000000004,163.07
2022,11,20,1,0,0,0,0,0.22,-3.1,156.01
2022,11,20,2,0,0,0,0,0.22,-3.3000000000000003,144.05
2022,11,20,3,0,0,0,0,0.22,-3.4000000000000004,130.66
2022,11,20,4,0,0,0,0,0.22,-3.6,116.76
2022,11,20,5,0,0,0,0,0.22,-4,102.68
2022,11,20,6,0,8,0,8,0.22,-3.5,88.38
2022,11,20,7,0,162,41,173,0.22,-1.4000000000000001,74.51
2022,11,20,8,0,311,200,409,0.22,0.6000000000000001,60.730000000000004
2022,11,20,9,0,398,59,438,0.22,2.5,47.43
2022,11,20,10,0,439,11,447,0.22,3.7,35.230000000000004
2022,11,20,11,0,309,1,309,0.22,4.5,25.79
2022,11,20,12,0,54,0,54,0.22,4.7,22.87
2022,11,20,13,0,133,0,133,0.22,4.5,28.53
2022,11,20,14,0,33,0,33,0.22,3.5,39.230000000000004
2022,11,20,15,0,234,1,234,0.22,2.3000000000000003,51.910000000000004
2022,11,20,16,0,123,0,123,0.22,1.2000000000000002,65.42
2022,11,20,17,0,75,1,76,0.22,0,79.28
2022,11,20,18,0,0,0,0,0.22,-0.8,93.39
2022,11,20,19,0,0,0,0,0.22,-1.1,107.49000000000001
2022,11,20,20,0,0,0,0,0.22,-1.3,121.51
2022,11,20,21,0,0,0,0,0.22,-1.5,135.26
2022,11,20,22,0,0,0,0,0.22,-1.8,148.29
2022,11,20,23,0,0,0,0,0.22,-2,159.13
2022,11,21,0,0,0,0,0,0.22,-2.3000000000000003,162.86
2022,11,21,1,0,0,0,0,0.22,-2.5,155.91
2022,11,21,2,0,0,0,0,0.22,-2.6,144.01
2022,11,21,3,0,0,0,0,0.22,-2.8000000000000003,130.66
2022,11,21,4,0,0,0,0,0.22,-2.8000000000000003,116.79
2022,11,21,5,0,0,0,0,0.22,-3,102.74000000000001
2022,11,21,6,0,8,0,8,0.22,-2.8000000000000003,88.45
2022,11,21,7,0,94,582,249,0.22,-1.5,74.61
2022,11,21,8,0,306,217,412,0.22,-0.4,60.85
2022,11,21,9,0,347,485,675,0.22,0.9,47.58
2022,11,21,10,0,453,457,825,0.22,2.4000000000000004,35.410000000000004
2022,11,21,11,0,572,314,854,0.22,3.9000000000000004,26.01
2022,11,21,12,0,218,1,219,0.22,4.7,23.080000000000002
2022,11,21,13,0,435,30,461,0.22,4.800000000000001,28.67
2022,11,21,14,0,160,1,161,0.22,4.3,39.29
2022,11,21,15,0,328,138,413,0.22,3,51.94
2022,11,21,16,0,17,0,17,0.22,1.7000000000000002,65.41
2022,11,21,17,0,81,11,83,0.22,0.30000000000000004,79.25
2022,11,21,18,0,0,0,0,0.22,-0.6000000000000001,93.34
2022,11,21,19,0,0,0,0,0.22,-0.9,107.42
2022,11,21,20,0,0,0,0,0.22,-1.3,121.42
2022,11,21,21,0,0,0,0,0.22,-1.7000000000000002,135.14000000000001
2022,11,21,22,0,0,0,0,0.22,-2.1,148.14000000000001
2022,11,21,23,0,0,0,0,0.22,-2.4000000000000004,158.92000000000002
2022,11,22,0,0,0,0,0,0.22,-2.9000000000000004,162.65
2022,11,22,1,0,0,0,0,0.22,-3.4000000000000004,155.8
2022,11,22,2,0,0,0,0,0.22,-3.8000000000000003,143.98
2022,11,22,3,0,0,0,0,0.22,-4.2,130.66
2022,11,22,4,0,0,0,0,0.22,-4.4,116.83
2022,11,22,5,0,0,0,0,0.22,-4.6000000000000005,102.79
2022,11,22,6,0,8,0,8,0.22,-4.1000000000000005,88.52
2022,11,22,7,0,154,21,159,0.22,-2.2,74.7
2022,11,22,8,0,312,87,354,0.22,0.2,60.96
2022,11,22,9,0,259,1,260,0.22,2.3000000000000003,47.72
2022,11,22,10,0,207,0,207,0.22,3.9000000000000004,35.59
2022,11,22,11,0,306,4,310,0.22,4.5,26.23
2022,11,22,12,0,322,1,323,0.22,4.6000000000000005,23.29
2022,11,22,13,0,345,10,354,0.22,4.1000000000000005,28.8
2022,11,22,14,0,199,0,199,0.22,3.1,39.36
2022,11,22,15,0,324,201,448,0.22,1.8,51.95
2022,11,22,16,0,71,0,71,0.22,0.5,65.4
2022,11,22,17,0,45,2,45,0.22,-0.7000000000000001,79.22
2022,11,22,18,0,0,0,0,0.22,-1.7000000000000002,93.28
2022,11,22,19,0,0,0,0,0.22,-2,107.35000000000001
2022,11,22,20,0,0,0,0,0.22,-2.3000000000000003,121.32000000000001
2022,11,22,21,0,0,0,0,0.22,-2.6,135.02
2022,11,22,22,0,0,0,0,0.22,-2.9000000000000004,147.98
2022,11,22,23,0,0,0,0,0.22,-3.2,158.71
2022,11,23,0,0,0,0,0,0.22,-3.6,162.45000000000002
2022,11,23,1,0,0,0,0,0.22,-3.9000000000000004,155.70000000000002
2022,11,23,2,0,0,0,0,0.22,-4.1000000000000005,143.95000000000002
2022,11,23,3,0,0,0,0,0.22,-4.4,130.67000000000002
2022,11,23,4,0,0,0,0,0.22,-4.6000000000000005,116.86
2022,11,23,5,0,0,0,0,0.22,-4.7,102.85000000000001
2022,11,23,6,0,7,0,7,0.22,-4.2,88.60000000000001
2022,11,23,7,0,140,183,188,0.22,-1.9000000000000001,74.8
2022,11,23,8,0,314,139,381,0.22,0.4,61.08
2022,11,23,9,0,358,252,527,0.22,2.1,47.86
2022,11,23,10,0,444,167,580,0.22,3,35.77
2022,11,23,11,0,453,29,479,0.22,3.6,26.45
2022,11,23,12,0,177,1,177,0.22,3.8000000000000003,23.490000000000002
2022,11,23,13,0,434,32,462,0.22,3.5,28.92
2022,11,23,14,0,203,2,205,0.22,2.4000000000000004,39.410000000000004
2022,11,23,15,0,37,0,37,0.22,1,51.97
2022,11,23,16,0,206,16,213,0.22,-0.2,65.38
2022,11,23,17,0,94,4,94,0.22,-1.2000000000000002,79.18
2022,11,23,18,0,0,0,0,0.22,-2,93.23
2022,11,23,19,0,0,0,0,0.22,-2.2,107.27
2022,11,23,20,0,0,0,0,0.22,-2.6,121.22
2022,11,23,21,0,0,0,0,0.22,-3,134.89000000000001
2022,11,23,22,0,0,0,0,0.22,-3.3000000000000003,147.82
2022,11,23,23,0,0,0,0,0.22,-3.6,158.51
2022,11,24,0,0,0,0,0,0.22,-3.9000000000000004,162.26
2022,11,24,1,0,0,0,0,0.22,-4.2,155.61
2022,11,24,2,0,0,0,0,0.22,-4.4,143.93
2022,11,24,3,0,0,0,0,0.22,-4.7,130.69
2022,11,24,4,0,0,0,0,0.22,-4.9,116.9
2022,11,24,5,0,0,0,0,0.22,-5,102.91
2022,11,24,6,0,6,0,6,0.22,-4.6000000000000005,88.67
2022,11,24,7,0,121,4,122,0.22,-3.1,74.89
2022,11,24,8,0,240,12,246,0.22,-1.1,61.2
2022,11,24,9,0,304,2,305,0.22,0.6000000000000001,48.01
2022,11,24,10,0,290,1,291,0.22,1.9000000000000001,35.95
2022,11,24,11,0,179,0,179,0.22,2.7,26.66
2022,11,24,12,0,134,0,134,0.22,3.2,23.68
2022,11,24,13,0,166,1,167,0.22,3.3000000000000003,29.04
2022,11,24,14,0,165,1,165,0.22,3,39.47
2022,11,24,15,0,129,1,130,0.22,2.1,51.980000000000004
2022,11,24,16,0,8,0,8,0.22,1,65.36
2022,11,24,17,0,10,0,10,0.22,-0.4,79.14
2022,11,24,18,0,0,0,0,0.22,-1.9000000000000001,93.16
2022,11,24,19,0,0,0,0,0.22,-2.3000000000000003,107.19
2022,11,24,20,0,0,0,0,0.22,-2.6,121.12
2022,11,24,21,0,0,0,0,0.22,-2.9000000000000004,134.77
2022,11,24,22,0,0,0,0,0.22,-3.3000000000000003,147.66
2022,11,24,23,0,0,0,0,0.22,-3.5,158.31
2022,11,25,0,0,0,0,0,0.22,-3.4000000000000004,162.07
2022,11,25,1,0,0,0,0,0.22,-3.6,155.52
2022,11,25,2,0,0,0,0,0.22,-3.9000000000000004,143.9
2022,11,25,3,0,0,0,0,0.22,-4.1000000000000005,130.71
2022,11,25,4,0,0,0,0,0.22,-4.3,116.95
2022,11,25,5,0,0,0,0,0.22,-4.4,102.97
2022,11,25,6,0,6,0,6,0.22,-4.1000000000000005,88.75
2022,11,25,7,0,156,22,161,0.22,-2.4000000000000004,74.99
2022,11,25,8,0,315,178,401,0.22,-1,61.32
2022,11,25,9,0,437,225,587,0.22,0.5,48.15
2022,11,25,10,0,298,1,298,0.22,1.6,36.12
2022,11,25,11,0,272,0,272,0.22,2.4000000000000004,26.86
2022,11,25,12,0,273,0,273,0.22,2.8000000000000003,23.87
2022,11,25,13,0,234,0,234,0.22,2.8000000000000003,29.150000000000002
2022,11,25,14,0,178,0,178,0.22,2.9000000000000004,39.51
2022,11,25,15,0,223,1,223,0.22,2.2,51.980000000000004
2022,11,25,16,0,91,0,91,0.22,1.1,65.34
2022,11,25,17,0,57,0,57,0.22,-0.2,79.09
2022,11,25,18,0,0,0,0,0.22,-1.5,93.10000000000001
2022,11,25,19,0,0,0,0,0.22,-1.9000000000000001,107.10000000000001
2022,11,25,20,0,0,0,0,0.22,-2.3000000000000003,121.02
2022,11,25,21,0,0,0,0,0.22,-2.6,134.64000000000001
2022,11,25,22,0,0,0,0,0.22,-2.8000000000000003,147.5
2022,11,25,23,0,0,0,0,0.22,-3.1,158.11
2022,11,26,0,0,0,0,0,0.22,-3.3000000000000003,161.89000000000001
2022,11,26,1,0,0,0,0,0.22,-3.5,155.44
2022,11,26,2,0,0,0,0,0.22,-3.7,143.89000000000001
2022,11,26,3,0,0,0,0,0.22,-3.9000000000000004,130.73
2022,11,26,4,0,0,0,0,0.22,-4.1000000000000005,116.99000000000001
2022,11,26,5,0,0,0,0,0.22,-4.2,103.04
2022,11,26,6,0,6,0,6,0.22,-3.8000000000000003,88.83
2022,11,26,7,0,133,222,190,0.22,-2.3000000000000003,75.10000000000001
2022,11,26,8,0,262,31,277,0.22,-1.1,61.44
2022,11,26,9,0,224,0,224,0.22,0.4,48.300000000000004
2022,11,26,10,0,245,0,245,0.22,1.8,36.300000000000004
2022,11,26,11,0,254,0,254,0.22,2.6,27.060000000000002
2022,11,26,12,0,344,1,345,0.22,2.8000000000000003,24.05
2022,11,26,13,0,482,93,564,0.22,2.4000000000000004,29.26
2022,11,26,14,0,440,33,465,0.22,1.5,39.550000000000004
2022,11,26,15,0,148,0,148,0.22,0.4,51.980000000000004
2022,11,26,16,0,57,0,57,0.22,-0.4,65.31
2022,11,26,17,0,63,1,63,0.22,-1.3,79.04
2022,11,26,18,0,0,0,0,0.22,-2,93.03
2022,11,26,19,0,0,0,0,0.22,-2.2,107.02
2022,11,26,20,0,0,0,0,0.22,-2.3000000000000003,120.92
2022,11,26,21,0,0,0,0,0.22,-2.5,134.52
2022,11,26,22,0,0,0,0,0.22,-2.6,147.34
2022,11,26,23,0,0,0,0,0.22,-2.9000000000000004,157.92000000000002
2022,11,27,0,0,0,0,0,0.22,-3.1,161.71
2022,11,27,1,0,0,0,0,0.22,-3.3000000000000003,155.36
2022,11,27,2,0,0,0,0,0.22,-3.5,143.87
2022,11,27,3,0,0,0,0,0.22,-3.7,130.75
2022,11,27,4,0,0,0,0,0.22,-3.9000000000000004,117.04
2022,11,27,5,0,0,0,0,0.22,-4.1000000000000005,103.11
2022,11,27,6,0,4,0,4,0.22,-4,88.91
2022,11,27,7,0,4,0,4,0.22,-2.8000000000000003,75.2
2022,11,27,8,0,56,0,56,0.22,-1.9000000000000001,61.57
2022,11,27,9,0,294,26,311,0.22,-1.2000000000000002,48.44
2022,11,27,10,0,141,0,142,0.22,-0.6000000000000001,36.47
2022,11,27,11,0,422,22,441,0.22,-0.2,27.26
2022,11,27,12,0,496,10,505,0.22,0.1,24.23
2022,11,27,13,0,309,5,313,0.22,0.2,29.36
2022,11,27,14,0,211,0,211,0.22,0.2,39.59
2022,11,27,15,0,144,0,144,0.22,0,51.980000000000004
2022,11,27,16,0,227,20,236,0.22,-0.6000000000000001,65.28
2022,11,27,17,0,46,0,46,0.22,-1.5,78.99
2022,11,27,18,0,0,0,0,0.22,-2.7,92.96000000000001
2022,11,27,19,0,0,0,0,0.22,-2.9000000000000004,106.93
2022,11,27,20,0,0,0,0,0.22,-3.2,120.81
2022,11,27,21,0,0,0,0,0.22,-3.5,134.39000000000001
2022,11,27,22,0,0,0,0,0.22,-3.8000000000000003,147.19
2022,11,27,23,0,0,0,0,0.22,-4.1000000000000005,157.73
2022,11,28,0,0,0,0,0,0.22,-4.3,161.54
2022,11,28,1,0,0,0,0,0.22,-4.5,155.28
2022,11,28,2,0,0,0,0,0.22,-4.7,143.87
2022,11,28,3,0,0,0,0,0.22,-4.800000000000001,130.78
