"A_x","A_y","B_x","B_y","C_x","C_y","AB_x","AB_y","ABCD_x","ABCD_y"
4454.178248,14033,4454.178248,19721,4454.178248,0,4454.178248,610,4454.178248,0,
4455.178305,13914,4455.178305,19609,4455.178305,0,4455.178305,582,4455.178305,0,
4456.155247,13780,4456.155247,19533,4456.155247,0,4456.155247,604,4456.155247,0,
4457.155518,13703,4457.155518,19662,4457.155518,0,4457.155518,583,4457.155518,0,
4458.155837,14018,4458.155837,19710,4458.155837,0,4458.155837,583,4458.155837,0,
4459.155711,14288,4459.155711,20175,4459.155711,0,4459.155711,505,4459.155711,0,
4460.161829,14422,4460.161829,20561,4460.161829,0,4460.161829,564,4460.161829,0,
4461.15537,14702,4461.15537,20581,4461.15537,0,4461.15537,558,4461.15537,0,
4462.155424,14762,4462.155424,21091,4462.155424,0,4462.155424,577,4462.155424,0,
4463.155365,14688,4463.155365,21124,4463.155365,0,4463.155365,575,4463.155365,0,
4464.155492,14962,4464.155492,21142,4464.155492,0,4464.155492,602,4464.155492,0,
4465.171784,14988,4465.171784,21180,4465.171784,0,4465.171784,605,4465.171784,0,
4466.161998,14660,4466.161998,21114,4466.161998,0,4466.161998,609,4466.161998,0,
4467.170736,14942,4467.170736,21323,4467.170736,0,4467.170736,574,4467.170736,0,
4468.172397,14559,4468.172397,20603,4468.172397,0,4468.172397,555,4468.172397,0,
4469.194935,14670,4469.194935,21226,4469.194935,0,4469.194935,623,4469.194935,0,
4470.194963,14737,4470.194963,21226,4470.194963,0,4470.194963,592,4470.194963,0,
4471.194916,14805,4471.194916,21155,4471.194916,0,4471.194916,571,4471.194916,0,
4472.17848,14747,4472.17848,20895,4472.17848,0,4472.17848,559,4472.17848,0,
4473.178312,14623,4473.178312,20652,4473.178312,0,4473.178312,549,4473.178312,0,
4474.195042,14780,4474.195042,20921,4474.195042,0,4474.195042,606,4474.195042,0,
4475.178376,14670,4475.178376,21054,4475.178376,0,4475.178376,540,4475.178376,0,
4476.171653,14637,4476.171653,20927,4476.171653,0,4476.171653,599,4476.171653,0,
4477.172484,14572,4477.172484,20956,4477.172484,0,4477.172484,564,4477.172484,0,
4478.172235,14570,4478.172235,21177,4478.172235,0,4478.172235,619,4478.172235,0,
4479.171801,14510,4479.171801,20832,4479.171801,0,4479.171801,548,4479.171801,0,
4480.171774,14910,4480.171774,21248,4480.171774,0,4480.171774,620,4480.171774,0,
4481.17842,14749,4481.17842,21165,4481.17842,0,4481.17842,586,4481.17842,0,
4482.178667,14655,4482.178667,20867,4482.178667,0,4482.178667,541,4482.178667,0,
4483.171639,14815,4483.171639,21239,4483.171639,0,4483.171639,599,4483.171639,0,
4484.178278,14635,4484.178278,20929,4484.178278,0,4484.178278,550,4484.178278,0,
4485.211647,14478,4485.211647,21014,4485.211647,0,4485.211647,530,4485.211647,0,
4486.188337,14675,4486.188337,21031,4486.188337,0,4486.188337,614,4486.188337,0,
4487.188348,14642,4487.188348,20991,4487.188348,0,4487.188348,585,4487.188348,0,
4488.202159,14641,4488.202159,21245,4488.202159,0,4488.202159,578,4488.202159,0,
4489.221809,14451,4489.221809,21004,4489.221809,0,4489.221809,590,4489.221809,0,
4490.211634,14597,4490.211634,20857,4490.211634,0,4490.211634,563,4490.211634,0,
4491.195706,14621,4491.195706,20977,4491.195706,0,4491.195706,601,4491.195706,0,
4492.222404,14342,4492.222404,21047,4492.222404,0,4492.222404,567,4492.222404,0,
4493.186701,14733,4493.186701,20794,4493.186701,0,4493.186701,576,4493.186701,0,
4494.205932,14411,4494.205932,21073,4494.205932,0,4494.205932,620,4494.205932,0,
4505.839573,73561,4505.839573,105093,4505.839573,0,4505.839573,2959,4505.839573,0,
4510.856156,72935,4510.856156,105072,4510.856156,0,4510.856156,2905,4510.856156,0,
4515.858596,73007,4515.858596,105344,4515.858596,0,4515.858596,2952,4515.858596,0,
4520.864888,73068,4520.864888,104717,4520.864888,0,4520.864888,2892,4520.864888,0,
4525.862619,73038,4525.862619,105183,4525.862619,0,4525.862619,2884,4525.862619,0,
4558.039626,49200,4558.039626,71771,4558.039626,0,4558.039626,1642,4558.039626,0,
4563.039596,48618,4563.039596,73118,4563.039596,0,4563.039596,1627,4563.039596,0,
4568.062378,44929,4568.062378,64915,4568.062378,0,4568.062378,1592,4568.062378,0,
4573.039337,47683,4573.039337,70650,4573.039337,0,4573.039337,1543,4573.039337,0,
4578.045711,47073,4578.045711,69214,4578.045711,0,4578.045711,1586,4578.045711,0,
4600.039643,23293,4600.039643,36848,4600.039643,0,4600.039643,564,4600.039643,0,
4605.045786,20556,4605.045786,28304,4605.045786,0,4605.045786,575,4605.045786,0,
4610.04615,20622,4610.04615,28099,4610.04615,0,4610.04615,549,4610.04615,0,
4615.055365,20290,4615.055365,27874,4615.055365,0,4615.055365,573,4615.055365,0,
4620.056152,20145,4620.056152,27595,4620.056152,0,4620.056152,590,4620.056152,0,
4638.273088,9158,4638.273088,12012,4638.273088,0,4638.273088,54,4638.273088,0,
4643.289356,9388,4643.289356,12782,4643.289356,0,4643.289356,57,4643.289356,0,
4648.296089,9273,4648.296089,12742,4648.296089,0,4648.296089,54,4648.296089,0,
4653.29616,9418,4653.29616,12545,4653.29616,0,4653.29616,58,4653.29616,0,
4658.31281,9212,4658.31281,12563,4658.31281,0,4658.31281,55,4658.31281,0,
4674.673047,13592,4674.673047,19182,4674.673047,0,4674.673047,305,4674.673047,0,
4679.706789,14371,4679.706789,19989,4679.706789,0,4679.706789,304,4679.706789,0,
4684.678773,14251,4684.678773,19985,4684.678773,0,4684.678773,241,4684.678773,0,
4689.672704,14703,4689.672704,20773,4689.672704,0,4689.672704,288,4689.672704,0,
4694.689796,14268,4694.689796,20941,4694.689796,0,4694.689796,324,4694.689796,0,
4714.489347,39488,4714.489347,59231,4714.489347,0,4714.489347,1186,4714.489347,0,
4719.50616,35674,4719.50616,51804,4719.50616,0,4719.50616,1197,4719.50616,0,
4724.489825,35537,4724.489825,51733,4724.489825,0,4724.489825,1133,4724.489825,0,
4729.489474,35924,4729.489474,52311,4729.489474,0,4729.489474,1201,4729.489474,0,
4734.48983,35511,4734.48983,51702,4734.48983,0,4734.48983,1159,4734.48983,0,
4752.456557,57977,4752.456557,81793,4752.456557,0,4752.456557,2336,4752.456557,0,
4757.462873,57397,4757.462873,81533,4757.462873,0,4757.462873,2317,4757.462873,0,
4762.456569,57385,4762.456569,81720,4762.456569,0,4762.456569,2403,4762.456569,0,
4767.463404,57654,4767.463404,82066,4767.463404,0,4767.463404,2310,4767.463404,0,
4772.456493,58625,4772.456493,82974,4772.456493,0,4772.456493,2367,4772.456493,0,
4794.423367,78805,4794.423367,113244,4794.423367,0,4794.423367,3243,4794.423367,0,
4799.423225,78422,4799.423225,113096,4799.423225,0,4799.423225,3200,4799.423225,0,
4804.439945,78149,4804.439945,112971,4804.439945,0,4804.439945,3248,4804.439945,0,
4809.456636,79312,4809.456636,113943,4809.456636,0,4809.456636,3174,4809.456636,0,
4814.456614,79204,4814.456614,112533,4814.456614,0,4814.456614,3251,4814.456614,0,
4832.923382,81971,4832.923382,116083,4832.923382,0,4832.923382,3207,4832.923382,0,
4837.929742,81793,4837.929742,116622,4837.929742,0,4837.929742,3268,4837.929742,0,
4842.923299,81458,4842.923299,116506,4842.923299,0,4842.923299,3174,4842.923299,0,
4847.92327,81263,4847.92327,116404,4847.92327,0,4847.92327,3131,4847.92327,0,
4852.939984,81447,4852.939984,117271,4852.939984,0,4852.939984,3278,4852.939984,0,
4857.945944,82149,4857.945944,118302,4857.945944,0,4857.945944,3355,4857.945944,0,
4881.840045,68927,4881.840045,101728,4881.840045,0,4881.840045,2529,4881.840045,0,
4886.856729,65616,4886.856729,93937,4886.856729,0,4886.856729,2573,4886.856729,0,
4891.89643,65835,4891.89643,94020,4891.89643,0,4891.89643,2588,4891.89643,0,
4896.855737,65515,4896.855737,94247,4896.855737,0,4896.855737,2515,4896.855737,0,
4901.873345,66116,4901.873345,93417,4901.873345,0,4901.873345,2593,4901.873345,0,
4925.674036,40208,4925.674036,58380,4925.674036,0,4925.674036,1507,4925.674036,0,
4930.690576,40657,4930.690576,57584,4930.690576,0,4930.690576,1458,4930.690576,0,
4935.689785,40493,4935.689785,57388,4935.689785,0,4935.689785,1447,4935.689785,0,
4940.690209,40370,4940.690209,57756,4940.690209,0,4940.690209,1389,4940.690209,0,
4945.70649,40779,4945.70649,58010,4945.70649,0,4945.70649,1431,4945.70649,0,
4968.623529,18355,4968.623529,25569,4968.623529,0,4968.623529,445,4968.623529,0,
4973.642442,18986,4973.642442,26376,4973.642442,0,4973.642442,443,4973.642442,0,
4978.658006,18872,4978.658006,25989,4978.658006,0,4978.658006,479,4978.658006,0,
4983.640192,19616,4983.640192,29529,4983.640192,0,4983.640192,466,4983.640192,0,
4988.639955,18545,4988.639955,25562,4988.639955,0,4988.639955,474,4988.639955,0,
5007.040255,6760,5007.040255,8965,5007.040255,0,5007.040255,53,5007.040255,0,
5012.040006,8124,5012.040006,9598,5012.040006,0,5012.040006,44,5012.040006,0,
5017.040399,8421,5017.040399,10663,5017.040399,0,5017.040399,51,5017.040399,0,
5022.040229,8618,5022.040229,9631,5022.040229,0,5022.040229,58,5022.040229,0,
5027.056527,8545,5027.056527,10381,5027.056527,0,5027.056527,58,5027.056527,0,
5043.640064,18399,5043.640064,29815,5043.640064,0,5043.640064,362,5043.640064,0,
5048.639885,15717,5048.639885,22458,5048.639885,0,5048.639885,380,5048.639885,0,
5053.656807,15444,5053.656807,21964,5053.656807,0,5053.656807,394,5053.656807,0,
5058.656464,15138,5058.656464,20766,5058.656464,0,5058.656464,368,5058.656464,0,
5063.662372,15359,5063.662372,20989,5063.662372,0,5063.662372,337,5063.662372,0,
5082.689877,35483,5082.689877,50172,5082.689877,0,5082.689877,1207,5082.689877,0,
5087.673609,36013,5087.673609,48935,5087.673609,0,5087.673609,1280,5087.673609,0,
5092.673658,35886,5092.673658,50102,5092.673658,0,5092.673658,1293,5092.673658,0,
5097.67267,35541,5097.67267,50421,5097.67267,0,5097.67267,1268,5097.67267,0,
5102.670093,35750,5102.670093,50928,5102.670093,0,5102.670093,1265,5102.670093,0,
5121.673804,61055,5121.673804,88504,5121.673804,0,5121.673804,2469,5121.673804,0,
5126.690848,61348,5126.690848,88743,5126.690848,0,5126.690848,2346,5126.690848,0,
5131.702536,61148,5131.702536,88142,5131.702536,0,5131.702536,2374,5131.702536,0,
5136.707031,60779,5136.707031,87522,5136.707031,0,5136.707031,2300,5136.707031,0,
5141.739755,62726,5141.739755,88881,5141.739755,0,5141.739755,2362,5141.739755,0,
5158.307094,80043,5158.307094,114224,5158.307094,0,5158.307094,3190,5158.307094,0,
5163.323784,79264,5163.323784,114181,5163.323784,0,5163.323784,3140,5163.323784,0,
5168.33439,80395,5168.33439,114743,5168.33439,0,5168.33439,3231,5168.33439,0,
5173.323499,80442,5173.323499,115338,5173.323499,0,5173.323499,3132,5173.323499,0,
5178.339993,80728,5178.339993,115354,5178.339993,0,5178.339993,3088,5178.339993,0,
5196.557225,81386,5196.557225,115462,5196.557225,0,5196.557225,3085,5196.557225,0,
5201.573819,82658,5201.573819,117680,5201.573819,0,5201.573819,3264,5201.573819,0,
5206.577587,82762,5206.577587,119049,5206.577587,0,5206.577587,3204,5206.577587,0,
5211.597008,82080,5211.597008,117169,5211.597008,0,5211.597008,3274,5211.597008,0,
5216.596799,81963,5216.596799,117681,5216.596799,0,5216.596799,3228,5216.596799,0,
5236.390524,64103,5236.390524,91897,5236.390524,0,5236.390524,2496,5236.390524,0,
5241.407224,64496,5241.407224,91371,5241.407224,0,5241.407224,2526,5241.407224,0,
5246.413513,64739,5246.413513,92155,5246.413513,0,5246.413513,2481,5246.413513,0,
5251.407262,64498,5251.407262,90927,5251.407262,0,5251.407262,2569,5251.407262,0,
5256.423724,65192,5256.423724,92729,5256.423724,0,5256.423724,2452,5256.423724,0,
5272.640559,41930,5272.640559,60175,5272.640559,0,5272.640559,1491,5272.640559,0,
5277.647124,42509,5277.647124,59396,5277.647124,0,5277.647124,1482,5277.647124,0,
5282.657565,41848,5282.657565,60135,5282.657565,0,5282.657565,1423,5282.657565,0,
5287.67408,42644,5287.67408,60848,5287.67408,0,5287.67408,1534,5287.67408,0,
5292.694221,42499,5292.694221,62027,5292.694221,0,5292.694221,1540,5292.694221,0,
5313.440566,36437,5313.440566,64747,5313.440566,0,5313.440566,770,5313.440566,0,
5318.440685,19093,5318.440685,27275,5318.440685,0,5318.440685,470,5318.440685,0,
5323.440703,17261,5323.440703,23245,5323.440703,0,5323.440703,477,5323.440703,0,
5328.440315,15271,5328.440315,20348,5328.440315,0,5328.440315,453,5328.440315,0,
5333.464147,15142,5333.464147,20022,5333.464147,0,5333.464147,491,5333.464147,0,
5338.45693,14979,5338.45693,20022,5338.45693,0,5338.45693,484,5338.45693,0,
