Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4819925,-,b'Tolima',b'Colombia',4.48,-75.39,-5,2321,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,Clearsky DNI,Clearsky GHI,Temperature,Clearsky DHI,DNI,GHI,Solar Zenith Angle
2022,7,3,8,0,250,841,450,14.4,55,173,332,62.01
2022,7,3,9,0,314,914,670,16.2,65,36,338,48.47
2022,7,3,10,0,398,926,841,17.6,87,36,427,35.54
2022,7,3,11,0,501,953,957,18.400000000000002,89,243,723,24.36
2022,7,3,12,0,456,957,999,18.900000000000002,91,22,477,18.490000000000002
2022,7,3,13,0,262,935,963,19.1,100,0,262,22.59
2022,7,3,14,0,396,916,861,18.900000000000002,94,20,413,33.14
2022,7,3,15,0,295,876,696,18.2,86,6,299,45.86
2022,7,3,16,0,78,789,481,17.2,78,789,481,59.32
2022,7,3,17,0,130,630,243,15.9,59,267,208,73.05
2022,7,3,18,0,23,193,32,14.3,21,2,23,86.73
2022,7,3,19,0,0,0,0,13.600000000000001,0,0,0,100.62
2022,7,3,20,0,0,0,0,13.100000000000001,0,0,0,114.08
2022,7,3,21,0,0,0,0,12.600000000000001,0,0,0,127.01
2022,7,3,22,0,0,0,0,12.200000000000001,0,0,0,138.84
2022,7,3,23,0,0,0,0,12,0,0,0,148.25
2022,7,4,0,0,0,0,0,11.600000000000001,0,0,0,152.61
2022,7,4,1,0,0,0,0,11.3,0,0,0,149.63
2022,7,4,2,0,0,0,0,11,0,0,0,140.98
2022,7,4,3,0,0,0,0,10.8,0,0,0,129.5
2022,7,4,4,0,0,0,0,10.600000000000001,0,0,0,116.72
2022,7,4,5,0,0,0,0,10.4,0,0,0,103.34
2022,7,4,6,0,0,0,0,11.200000000000001,0,0,0,89.32000000000001
2022,7,4,7,0,118,669,206,13,42,91,141,75.79
2022,7,4,8,0,203,841,449,15.100000000000001,55,73,237,62.04
2022,7,4,9,0,303,917,671,16.8,63,172,417,48.49
2022,7,4,10,0,202,957,847,17.900000000000002,68,3,205,35.54
2022,7,4,11,0,456,974,959,18.6,72,144,588,24.32
2022,7,4,12,0,148,978,1001,19.1,74,0,149,18.41
2022,7,4,13,0,57,968,969,19.200000000000003,75,0,57,22.5
2022,7,4,14,0,421,946,866,18.900000000000002,73,85,492,33.06
2022,7,4,15,0,119,906,701,18.2,69,0,119,45.79
2022,7,4,16,0,191,829,487,17.1,63,398,395,59.27
2022,7,4,17,0,48,689,249,15.8,48,689,249,73
2022,7,4,18,0,17,276,34,14.5,18,0,17,86.7
2022,7,4,19,0,0,0,0,14,0,0,0,100.59
2022,7,4,20,0,0,0,0,13.700000000000001,0,0,0,114.07000000000001
2022,7,4,21,0,0,0,0,13.4,0,0,0,127.01
2022,7,4,22,0,0,0,0,13,0,0,0,138.86
2022,7,4,23,0,0,0,0,12.5,0,0,0,148.31
2022,7,5,0,0,0,0,0,12,0,0,0,152.69
2022,7,5,1,0,0,0,0,11.600000000000001,0,0,0,149.73
2022,7,5,2,0,0,0,0,11.3,0,0,0,141.07
2022,7,5,3,0,0,0,0,10.9,0,0,0,129.57
2022,7,5,4,0,0,0,0,10.600000000000001,0,0,0,116.79
2022,7,5,5,0,0,0,0,10.3,0,0,0,103.39
2022,7,5,6,0,0,0,0,10.9,0,0,0,89.36
2022,7,5,7,0,82,671,205,12.3,41,9,84,75.83
2022,7,5,8,0,216,834,447,14,56,120,273,62.06
2022,7,5,9,0,216,905,665,15.600000000000001,65,515,557,48.5
2022,7,5,10,0,376,924,837,17.1,84,178,520,35.54
2022,7,5,11,0,377,952,953,18.3,85,25,400,24.28
2022,7,5,12,0,476,961,998,18.8,85,78,550,18.32
2022,7,5,13,0,444,952,966,18.8,86,23,466,22.400000000000002
2022,7,5,14,0,443,933,865,18.400000000000002,82,138,558,32.980000000000004
2022,7,5,15,0,161,898,702,17.8,75,713,659,45.730000000000004
2022,7,5,16,0,234,826,489,17,66,98,284,59.21
2022,7,5,17,0,110,684,251,15.8,50,25,118,72.96000000000001
2022,7,5,18,0,21,268,35,14.200000000000001,19,1,21,86.66
2022,7,5,19,0,0,0,0,13.4,0,0,0,100.57000000000001
2022,7,5,20,0,0,0,0,12.8,0,0,0,114.06
2022,7,5,21,0,0,0,0,12.3,0,0,0,127.02
2022,7,5,22,0,0,0,0,11.9,0,0,0,138.89000000000001
2022,7,5,23,0,0,0,0,11.5,0,0,0,148.37
2022,7,6,0,0,0,0,0,11.100000000000001,0,0,0,152.79
2022,7,6,1,0,0,0,0,10.700000000000001,0,0,0,149.84
2022,7,6,2,0,0,0,0,10.3,0,0,0,141.16
2022,7,6,3,0,0,0,0,9.9,0,0,0,129.65
2022,7,6,4,0,0,0,0,9.5,0,0,0,116.86
2022,7,6,5,0,0,0,0,9,0,0,0,103.45
2022,7,6,6,0,0,0,0,9.9,0,0,0,89.4
2022,7,6,7,0,129,687,207,12,39,73,146,75.87
2022,7,6,8,0,251,848,450,14.3,53,60,279,62.09
2022,7,6,9,0,317,919,670,16.400000000000002,62,38,342,48.51
2022,7,6,10,0,422,937,844,17.7,81,320,683,35.53
2022,7,6,11,0,418,961,960,18.5,84,452,831,24.240000000000002
2022,7,6,12,0,502,967,1003,19,84,178,671,18.22
2022,7,6,13,0,442,955,972,19.200000000000003,89,18,459,22.3
2022,7,6,14,0,464,934,869,19.1,85,200,632,32.9
2022,7,6,15,0,78,897,705,18.6,78,897,705,45.660000000000004
2022,7,6,16,0,69,823,491,17.8,69,823,491,59.160000000000004
2022,7,6,17,0,53,673,251,16.3,53,673,251,72.92
2022,7,6,18,0,20,235,34,14.3,20,0,20,86.63
2022,7,6,19,0,0,0,0,13.5,0,0,0,100.55
2022,7,6,20,0,0,0,0,12.8,0,0,0,114.05
2022,7,6,21,0,0,0,0,12.3,0,0,0,127.03
2022,7,6,22,0,0,0,0,11.700000000000001,0,0,0,138.92000000000002
2022,7,6,23,0,0,0,0,11.3,0,0,0,148.43
2022,7,7,0,0,0,0,0,10.9,0,0,0,152.89000000000001
2022,7,7,1,0,0,0,0,10.5,0,0,0,149.95000000000002
2022,7,7,2,0,0,0,0,10.200000000000001,0,0,0,141.26
2022,7,7,3,0,0,0,0,9.9,0,0,0,129.73
2022,7,7,4,0,0,0,0,9.700000000000001,0,0,0,116.93
2022,7,7,5,0,0,0,0,9.4,0,0,0,103.51
2022,7,7,6,0,0,0,0,10.5,0,0,0,89.45
2022,7,7,7,0,114,678,206,12.700000000000001,41,9,116,75.9
2022,7,7,8,0,56,844,450,14.8,56,844,450,62.120000000000005
2022,7,7,9,0,64,918,672,16.5,64,918,672,48.52
2022,7,7,10,0,78,944,846,17.7,78,944,846,35.52
2022,7,7,11,0,79,967,961,18.5,79,967,961,24.18
2022,7,7,12,0,458,975,1007,19,80,409,847,18.12
2022,7,7,13,0,502,966,975,19.200000000000003,81,196,683,22.19
2022,7,7,14,0,417,945,872,19.1,78,117,516,32.82
2022,7,7,15,0,380,907,706,18.5,71,126,469,45.6
2022,7,7,16,0,266,833,492,17.5,65,52,292,59.11
2022,7,7,17,0,47,690,253,16.1,50,0,47,72.88
2022,7,7,18,0,16,279,36,14.3,19,0,16,86.60000000000001
2022,7,7,19,0,0,0,0,13.5,0,0,0,100.53
2022,7,7,20,0,0,0,0,12.8,0,0,0,114.05
2022,7,7,21,0,0,0,0,12.200000000000001,0,0,0,127.04
2022,7,7,22,0,0,0,0,11.700000000000001,0,0,0,138.96
2022,7,7,23,0,0,0,0,11.3,0,0,0,148.5
2022,7,8,0,0,0,0,0,11,0,0,0,153
2022,7,8,1,0,0,0,0,10.8,0,0,0,150.06
2022,7,8,2,0,0,0,0,10.600000000000001,0,0,0,141.36
2022,7,8,3,0,0,0,0,10.5,0,0,0,129.82
2022,7,8,4,0,0,0,0,10.3,0,0,0,117
2022,7,8,5,0,0,0,0,10.200000000000001,0,0,0,103.56
2022,7,8,6,0,0,0,0,11,0,0,0,89.49
2022,7,8,7,0,6,665,202,12.9,41,0,6,75.94
2022,7,8,8,0,122,832,444,14.700000000000001,55,5,125,62.14
2022,7,8,9,0,220,907,665,16.2,64,6,224,48.53
2022,7,8,10,0,260,933,837,17.2,78,11,269,35.5
2022,7,8,11,0,316,956,953,17.900000000000002,81,7,323,24.13
2022,7,8,12,0,221,962,997,18.2,82,1,222,18.01
2022,7,8,13,0,164,949,966,18.2,87,0,164,22.080000000000002
2022,7,8,14,0,182,927,864,18,84,1,183,32.730000000000004
2022,7,8,15,0,111,892,701,17.5,76,0,111,45.53
2022,7,8,16,0,222,815,488,16.6,69,63,254,59.050000000000004
2022,7,8,17,0,53,666,249,15.4,53,666,249,72.84
2022,7,8,18,0,24,245,35,14.200000000000001,20,2,24,86.58
2022,7,8,19,0,0,0,0,13.600000000000001,0,0,0,100.51
2022,7,8,20,0,0,0,0,13,0,0,0,114.04
2022,7,8,21,0,0,0,0,12.4,0,0,0,127.06
2022,7,8,22,0,0,0,0,12,0,0,0,139
2022,7,8,23,0,0,0,0,11.700000000000001,0,0,0,148.58
2022,7,9,0,0,0,0,0,11.4,0,0,0,153.11
2022,7,9,1,0,0,0,0,11.200000000000001,0,0,0,150.18
2022,7,9,2,0,0,0,0,11,0,0,0,141.46
2022,7,9,3,0,0,0,0,10.8,0,0,0,129.9
2022,7,9,4,0,0,0,0,10.700000000000001,0,0,0,117.06
2022,7,9,5,0,0,0,0,10.4,0,0,0,103.62
2022,7,9,6,0,0,0,0,11,0,0,0,89.53
2022,7,9,7,0,92,680,204,12.700000000000001,39,2,92,75.97
2022,7,9,8,0,127,838,445,15.100000000000001,53,8,131,62.160000000000004
2022,7,9,9,0,298,909,666,16.900000000000002,64,222,445,48.53
2022,7,9,10,0,112,942,840,17.900000000000002,72,860,812,35.480000000000004
2022,7,9,11,0,312,961,955,18.5,78,512,780,24.07
2022,7,9,12,0,405,967,1001,18.8,80,5,409,17.89
2022,7,9,13,0,418,946,969,18.7,92,464,848,21.96
2022,7,9,14,0,445,929,869,18.5,87,136,559,32.64
2022,7,9,15,0,356,896,706,18.1,78,300,567,45.46
2022,7,9,16,0,68,826,493,17.400000000000002,68,826,493,59
2022,7,9,17,0,51,683,253,16,51,683,253,72.8
2022,7,9,18,0,19,266,36,14,20,0,19,86.55
2022,7,9,19,0,0,0,0,13.100000000000001,0,0,0,100.5
2022,7,9,20,0,0,0,0,12.5,0,0,0,114.04
2022,7,9,21,0,0,0,0,12.100000000000001,0,0,0,127.08
2022,7,9,22,0,0,0,0,11.700000000000001,0,0,0,139.05
2022,7,9,23,0,0,0,0,11.3,0,0,0,148.67000000000002
2022,7,10,0,0,0,0,0,11,0,0,0,153.23
2022,7,10,1,0,0,0,0,10.8,0,0,0,150.31
2022,7,10,2,0,0,0,0,10.5,0,0,0,141.57
2022,7,10,3,0,0,0,0,10.3,0,0,0,129.99
2022,7,10,4,0,0,0,0,10.100000000000001,0,0,0,117.13
2022,7,10,5,0,0,0,0,9.9,0,0,0,103.68
2022,7,10,6,0,0,0,0,10.700000000000001,0,0,0,89.56
2022,7,10,7,0,70,649,201,12.700000000000001,44,1,70,76
2022,7,10,8,0,59,822,443,14.700000000000001,59,822,443,62.17
2022,7,10,9,0,274,901,664,16.400000000000002,67,5,278,48.53
2022,7,10,10,0,430,928,838,17.8,82,129,535,35.45
2022,7,10,11,0,449,952,955,18.7,85,37,483,24
2022,7,10,12,0,481,963,1002,19.1,85,159,633,17.77
2022,7,10,13,0,480,943,968,19.1,93,111,584,21.84
2022,7,10,14,0,389,920,867,18.7,91,196,554,32.55
2022,7,10,15,0,378,875,700,18,86,231,540,45.39
2022,7,10,16,0,77,792,486,17,78,0,77,58.95
2022,7,10,17,0,82,639,248,15.8,59,1,82,72.76
2022,7,10,18,0,20,213,34,14.3,21,0,20,86.53
2022,7,10,19,0,0,0,0,13.700000000000001,0,0,0,100.49000000000001
2022,7,10,20,0,0,0,0,13.200000000000001,0,0,0,114.05
2022,7,10,21,0,0,0,0,12.8,0,0,0,127.10000000000001
2022,7,10,22,0,0,0,0,12.3,0,0,0,139.1
2022,7,10,23,0,0,0,0,12,0,0,0,148.76
2022,7,11,0,0,0,0,0,11.700000000000001,0,0,0,153.36
2022,7,11,1,0,0,0,0,11.5,0,0,0,150.44
2022,7,11,2,0,0,0,0,11.200000000000001,0,0,0,141.68
2022,7,11,3,0,0,0,0,11,0,0,0,130.07
2022,7,11,4,0,0,0,0,10.8,0,0,0,117.2
2022,7,11,5,0,0,0,0,10.600000000000001,0,0,0,103.73
2022,7,11,6,0,0,0,0,11.100000000000001,0,0,0,89.60000000000001
2022,7,11,7,0,24,633,198,12.3,45,0,24,76.03
2022,7,11,8,0,178,808,440,13.9,63,393,361,62.190000000000005
2022,7,11,9,0,277,895,663,16.1,70,111,351,48.53
2022,7,11,10,0,344,936,840,17.900000000000002,77,254,551,35.43
2022,7,11,11,0,390,954,955,18.8,83,259,627,23.93
2022,7,11,12,0,402,960,1000,18.900000000000002,85,330,716,17.64
2022,7,11,13,0,399,944,968,18.8,91,337,711,21.72
2022,7,11,14,0,229,923,867,18.5,88,3,232,32.46
2022,7,11,15,0,297,888,704,17.7,80,50,332,45.33
2022,7,11,16,0,275,802,488,16.8,74,191,374,58.9
2022,7,11,17,0,159,653,250,15.5,56,59,176,72.73
2022,7,11,18,0,19,245,35,14.200000000000001,20,0,19,86.51
2022,7,11,19,0,0,0,0,13.600000000000001,0,0,0,100.48
2022,7,11,20,0,0,0,0,13.200000000000001,0,0,0,114.06
2022,7,11,21,0,0,0,0,12.9,0,0,0,127.13000000000001
2022,7,11,22,0,0,0,0,12.600000000000001,0,0,0,139.16
2022,7,11,23,0,0,0,0,12.200000000000001,0,0,0,148.85
2022,7,12,0,0,0,0,0,12,0,0,0,153.49
2022,7,12,1,0,0,0,0,11.8,0,0,0,150.57
2022,7,12,2,0,0,0,0,11.5,0,0,0,141.79
2022,7,12,3,0,0,0,0,11.3,0,0,0,130.16
2022,7,12,4,0,0,0,0,11.100000000000001,0,0,0,117.27
2022,7,12,5,0,0,0,0,10.9,0,0,0,103.78
2022,7,12,6,0,0,0,0,11.4,0,0,0,89.64
2022,7,12,7,0,7,623,196,12.700000000000001,46,0,7,76.06
2022,7,12,8,0,63,808,440,14.5,63,808,440,62.2
2022,7,12,9,0,70,895,663,16.3,70,895,663,48.53
2022,7,12,10,0,94,908,834,17.7,94,908,834,35.39
2022,7,12,11,0,97,934,952,18.400000000000002,97,934,952,23.85
2022,7,12,12,0,514,947,999,18.6,96,196,700,17.5
2022,7,12,13,0,462,935,969,18.5,100,52,510,21.59
2022,7,12,14,0,417,913,867,18.2,95,112,511,32.37
2022,7,12,15,0,362,876,703,17.7,87,85,422,45.26
2022,7,12,16,0,208,792,488,16.900000000000002,79,6,211,58.85
2022,7,12,17,0,142,633,248,15.700000000000001,60,12,145,72.69
2022,7,12,18,0,20,198,34,14.5,22,0,20,86.49
2022,7,12,19,0,0,0,0,13.9,0,0,0,100.48
2022,7,12,20,0,0,0,0,13.600000000000001,0,0,0,114.07000000000001
2022,7,12,21,0,0,0,0,13.3,0,0,0,127.16
2022,7,12,22,0,0,0,0,13,0,0,0,139.22
2022,7,12,23,0,0,0,0,12.600000000000001,0,0,0,148.95000000000002
2022,7,13,0,0,0,0,0,12.3,0,0,0,153.63
2022,7,13,1,0,0,0,0,11.9,0,0,0,150.71
2022,7,13,2,0,0,0,0,11.5,0,0,0,141.9
2022,7,13,3,0,0,0,0,11.100000000000001,0,0,0,130.25
2022,7,13,4,0,0,0,0,10.8,0,0,0,117.34
2022,7,13,5,0,0,0,0,10.600000000000001,0,0,0,103.84
2022,7,13,6,0,0,0,0,11.100000000000001,0,0,0,89.67
2022,7,13,7,0,62,604,196,12.5,50,3,63,76.08
2022,7,13,8,0,139,796,440,14.200000000000001,69,8,143,62.21
2022,7,13,9,0,272,887,665,16.3,77,56,309,48.52
2022,7,13,10,0,357,904,839,18,102,58,404,35.36
2022,7,13,11,0,434,935,959,19,104,180,598,23.77
2022,7,13,12,0,530,948,1007,19.5,102,232,751,17.36
2022,7,13,13,0,467,934,977,19.6,107,397,836,21.46
2022,7,13,14,0,422,911,873,19.3,103,49,463,32.28
2022,7,13,15,0,393,868,707,18.8,95,121,478,45.19
2022,7,13,16,0,84,788,492,17.900000000000002,84,788,492,58.81
2022,7,13,17,0,63,626,250,16.3,63,626,250,72.66
2022,7,13,18,0,20,183,34,14.200000000000001,23,0,20,86.47
2022,7,13,19,0,0,0,0,13.4,0,0,0,100.47
2022,7,13,20,0,0,0,0,12.8,0,0,0,114.08
2022,7,13,21,0,0,0,0,12.3,0,0,0,127.2
2022,7,13,22,0,0,0,0,11.8,0,0,0,139.28
2022,7,13,23,0,0,0,0,11.4,0,0,0,149.06
2022,7,14,0,0,0,0,0,11.100000000000001,0,0,0,153.78
2022,7,14,1,0,0,0,0,10.700000000000001,0,0,0,150.86
2022,7,14,2,0,0,0,0,10.5,0,0,0,142.02
2022,7,14,3,0,0,0,0,10.200000000000001,0,0,0,130.34
2022,7,14,4,0,0,0,0,10,0,0,0,117.41
2022,7,14,5,0,0,0,0,9.8,0,0,0,103.89
2022,7,14,6,0,0,0,0,10.4,0,0,0,89.71000000000001
2022,7,14,7,0,45,599,194,12.4,50,0,45,76.11
2022,7,14,8,0,203,786,437,14.200000000000001,71,54,228,62.22
2022,7,14,9,0,361,874,661,16.1,82,216,504,48.51
2022,7,14,10,0,74,929,842,17.7,85,877,790,35.32
2022,7,14,11,0,393,948,958,18.7,90,498,850,23.68
2022,7,14,12,0,420,958,1005,19.400000000000002,90,281,688,17.21
2022,7,14,13,0,427,946,974,19.700000000000003,93,231,642,21.330000000000002
2022,7,14,14,0,361,925,873,19.6,90,91,437,32.18
2022,7,14,15,0,211,886,707,19,82,588,625,45.13
2022,7,14,16,0,215,796,491,18,78,343,393,58.76
2022,7,14,17,0,141,639,251,16.8,60,197,199,72.63
2022,7,14,18,0,25,218,35,15.5,22,2,25,86.45
2022,7,14,19,0,0,0,0,14.9,0,0,0,100.47
2022,7,14,20,0,0,0,0,14.4,0,0,0,114.10000000000001
2022,7,14,21,0,0,0,0,13.9,0,0,0,127.24000000000001
2022,7,14,22,0,0,0,0,13.600000000000001,0,0,0,139.35
2022,7,14,23,0,0,0,0,13.3,0,0,0,149.18
2022,7,15,0,0,0,0,0,13.100000000000001,0,0,0,153.93
2022,7,15,1,0,0,0,0,12.8,0,0,0,151
2022,7,15,2,0,0,0,0,12.600000000000001,0,0,0,142.14000000000001
2022,7,15,3,0,0,0,0,12.4,0,0,0,130.43
2022,7,15,4,0,0,0,0,12.200000000000001,0,0,0,117.48
2022,7,15,5,0,0,0,0,12.100000000000001,0,0,0,103.94
2022,7,15,6,0,0,0,0,12.4,0,0,0,89.74
2022,7,15,7,0,106,584,191,13.4,51,33,114,76.13
2022,7,15,8,0,72,773,432,14.600000000000001,72,773,432,62.230000000000004
2022,7,15,9,0,145,867,656,15.9,81,761,649,48.49
2022,7,15,10,0,386,891,831,17.5,104,21,404,35.28
2022,7,15,11,0,433,922,952,18.7,108,187,604,23.59
2022,7,15,12,0,456,935,1000,19.200000000000003,107,20,475,17.06
2022,7,15,13,0,477,916,969,19.3,115,140,608,21.19
2022,7,15,14,0,458,895,868,19.200000000000003,109,283,698,32.09
2022,7,15,15,0,237,863,707,18.8,97,1,237,45.06
2022,7,15,16,0,82,792,493,18,82,792,493,58.72
2022,7,15,17,0,59,651,254,16.7,59,651,254,72.60000000000001
2022,7,15,18,0,20,224,36,14.9,22,0,20,86.44
2022,7,15,19,0,0,0,0,14.200000000000001,0,0,0,100.48
2022,7,15,20,0,0,0,0,13.600000000000001,0,0,0,114.12
2022,7,15,21,0,0,0,0,12.9,0,0,0,127.28
2022,7,15,22,0,0,0,0,12.4,0,0,0,139.43
2022,7,15,23,0,0,0,0,11.9,0,0,0,149.29
2022,7,16,0,0,0,0,0,11.5,0,0,0,154.09
2022,7,16,1,0,0,0,0,11.100000000000001,0,0,0,151.16
2022,7,16,2,0,0,0,0,10.9,0,0,0,142.26
2022,7,16,3,0,0,0,0,10.600000000000001,0,0,0,130.52
2022,7,16,4,0,0,0,0,10.5,0,0,0,117.55
2022,7,16,5,0,0,0,0,10.5,0,0,0,104
2022,7,16,6,0,0,0,0,11.200000000000001,0,0,0,89.77
2022,7,16,7,0,51,590,192,12.8,51,590,192,76.15
2022,7,16,8,0,72,778,434,14.3,72,778,434,62.230000000000004
2022,7,16,9,0,331,869,658,15.700000000000001,82,314,539,48.47
2022,7,16,10,0,98,902,835,17.1,98,902,835,35.230000000000004
2022,7,16,11,0,105,924,952,17.900000000000002,105,924,952,23.5
2022,7,16,12,0,106,932,998,18.3,106,932,998,16.9
2022,7,16,13,0,520,904,964,18.2,120,219,725,21.05
2022,7,16,14,0,474,881,863,18,116,220,660,31.990000000000002
2022,7,16,15,0,104,846,702,17.6,104,846,702,45
2022,7,16,16,0,90,764,488,16.900000000000002,90,764,488,58.67
2022,7,16,17,0,153,610,249,15.8,66,21,159,72.57000000000001
2022,7,16,18,0,16,188,35,14.4,23,0,16,86.43
2022,7,16,19,0,0,0,0,13.5,0,0,0,100.48
2022,7,16,20,0,0,0,0,12.8,0,0,0,114.14
2022,7,16,21,0,0,0,0,12.100000000000001,0,0,0,127.33
2022,7,16,22,0,0,0,0,11.600000000000001,0,0,0,139.51
2022,7,16,23,0,0,0,0,11.200000000000001,0,0,0,149.42000000000002
2022,7,17,0,0,0,0,0,11,0,0,0,154.25
2022,7,17,1,0,0,0,0,10.8,0,0,0,151.31
2022,7,17,2,0,0,0,0,10.5,0,0,0,142.38
2022,7,17,3,0,0,0,0,10.3,0,0,0,130.62
2022,7,17,4,0,0,0,0,10.100000000000001,0,0,0,117.62
2022,7,17,5,0,0,0,0,9.9,0,0,0,104.05
2022,7,17,6,0,0,0,0,10.700000000000001,0,0,0,89.8
2022,7,17,7,0,118,613,195,12.5,48,89,139,76.17
2022,7,17,8,0,167,806,440,14.3,65,409,358,62.230000000000004
2022,7,17,9,0,274,896,666,16.400000000000002,72,251,440,48.46
2022,7,17,10,0,374,936,844,17.900000000000002,79,98,454,35.18
2022,7,17,11,0,315,959,963,18.7,82,507,780,23.39
2022,7,17,12,0,414,966,1008,18.900000000000002,83,299,700,16.740000000000002
2022,7,17,13,0,115,952,977,18.5,88,832,893,20.900000000000002
2022,7,17,14,0,383,938,878,17.900000000000002,81,41,418,31.900000000000002
2022,7,17,15,0,299,903,712,17.3,73,86,360,44.93
2022,7,17,16,0,224,831,498,16.400000000000002,65,129,291,58.63
2022,7,17,17,0,71,694,258,15,49,5,73,72.55
2022,7,17,18,0,22,294,38,13.600000000000001,19,1,22,86.42
2022,7,17,19,0,0,0,0,12.8,0,0,0,100.49000000000001
2022,7,17,20,0,0,0,0,12,0,0,0,114.17
2022,7,17,21,0,0,0,0,11.3,0,0,0,127.38000000000001
2022,7,17,22,0,0,0,0,10.700000000000001,0,0,0,139.6
2022,7,17,23,0,0,0,0,10.200000000000001,0,0,0,149.55
2022,7,18,0,0,0,0,0,9.700000000000001,0,0,0,154.42000000000002
2022,7,18,1,0,0,0,0,9.3,0,0,0,151.47
2022,7,18,2,0,0,0,0,8.8,0,0,0,142.5
2022,7,18,3,0,0,0,0,8.5,0,0,0,130.71
2022,7,18,4,0,0,0,0,8.4,0,0,0,117.69
2022,7,18,5,0,0,0,0,8.3,0,0,0,104.10000000000001
2022,7,18,6,0,0,0,0,9.1,0,0,0,89.83
2022,7,18,7,0,125,668,201,11.3,41,80,144,76.18
2022,7,18,8,0,205,835,445,13.700000000000001,56,261,326,62.230000000000004
2022,7,18,9,0,348,909,670,15.3,67,257,519,48.43
2022,7,18,10,0,75,945,848,16.2,75,945,848,35.12
2022,7,18,11,0,403,967,967,17,78,479,843,23.29
2022,7,18,12,0,487,973,1012,17.7,79,166,647,16.56
2022,7,18,13,0,432,944,979,17.900000000000002,97,265,680,20.76
2022,7,18,14,0,407,928,879,17.6,91,83,477,31.8
2022,7,18,15,0,160,889,712,17,83,0,161,44.87
2022,7,18,16,0,116,820,498,16.2,71,709,486,58.59
2022,7,18,17,0,24,683,258,14.9,53,0,24,72.53
2022,7,18,18,0,18,270,37,13.100000000000001,20,0,18,86.42
2022,7,18,19,0,0,0,0,12.200000000000001,0,0,0,100.5
2022,7,18,20,0,0,0,0,11.700000000000001,0,0,0,114.2
2022,7,18,21,0,0,0,0,11.100000000000001,0,0,0,127.44
2022,7,18,22,0,0,0,0,10.700000000000001,0,0,0,139.68
2022,7,18,23,0,0,0,0,10.200000000000001,0,0,0,149.69
2022,7,19,0,0,0,0,0,9.8,0,0,0,154.6
2022,7,19,1,0,0,0,0,9.4,0,0,0,151.64000000000001
2022,7,19,2,0,0,0,0,9,0,0,0,142.63
2022,7,19,3,0,0,0,0,8.5,0,0,0,130.8
2022,7,19,4,0,0,0,0,8.3,0,0,0,117.76
2022,7,19,5,0,0,0,0,8.1,0,0,0,104.14
2022,7,19,6,0,0,0,0,9,0,0,0,89.86
2022,7,19,7,0,65,672,200,11.3,40,0,65,76.2
2022,7,19,8,0,55,837,445,13.600000000000001,55,837,445,62.230000000000004
2022,7,19,9,0,323,913,670,15.4,64,67,368,48.410000000000004
2022,7,19,10,0,384,934,845,16.8,80,18,398,35.07
2022,7,19,11,0,492,955,964,17.6,86,175,653,23.18
2022,7,19,12,0,514,959,1009,18,89,278,780,16.38
2022,7,19,13,0,511,936,977,18.1,101,269,762,20.61
2022,7,19,14,0,469,913,875,18,99,223,659,31.7
2022,7,19,15,0,199,871,710,17.5,92,658,665,44.81
2022,7,19,16,0,287,791,494,16.8,81,79,328,58.550000000000004
2022,7,19,17,0,162,633,252,15.4,61,66,182,72.51
2022,7,19,18,0,22,195,35,13.4,23,0,22,86.41
2022,7,19,19,0,0,0,0,12.5,0,0,0,100.51
2022,7,19,20,0,0,0,0,12,0,0,0,114.24000000000001
2022,7,19,21,0,0,0,0,11.600000000000001,0,0,0,127.5
2022,7,19,22,0,0,0,0,11.200000000000001,0,0,0,139.78
2022,7,19,23,0,0,0,0,10.8,0,0,0,149.83
2022,7,20,0,0,0,0,0,10.5,0,0,0,154.78
2022,7,20,1,0,0,0,0,10.200000000000001,0,0,0,151.81
2022,7,20,2,0,0,0,0,9.9,0,0,0,142.76
2022,7,20,3,0,0,0,0,9.5,0,0,0,130.9
2022,7,20,4,0,0,0,0,9.200000000000001,0,0,0,117.83
2022,7,20,5,0,0,0,0,8.9,0,0,0,104.19
2022,7,20,6,0,0,0,0,9.5,0,0,0,89.88
2022,7,20,7,0,78,620,194,11.200000000000001,46,8,80,76.21000000000001
2022,7,20,8,0,215,805,439,13.200000000000001,64,161,290,62.22
