Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4882420,-,b'Caldas',b'Colombia',5.66,-74.97,-5,871,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,Clearsky GHI,Clearsky DNI,GHI,DNI,Clearsky DHI,Temperature,Solar Zenith Angle,Surface Albedo
2022,10,3,2,0,0,0,0,0,0,0,18.900000000000002,147.32,0.15
2022,10,3,3,0,0,0,0,0,0,0,18.6,132.4,0.15
2022,10,3,4,0,0,0,0,0,0,0,18.3,117.47,0.15
2022,10,3,5,0,0,0,0,0,0,0,18,102.55,0.15
2022,10,3,6,0,10,22,142,10,0,16,18.3,87.43,0.15
2022,10,3,7,0,62,244,612,244,612,62,20.200000000000003,72.74,0.15
2022,10,3,8,0,59,500,787,59,0,83,22.8,57.95,0.15
2022,10,3,9,0,329,731,875,341,16,94,24.8,43.27,0.15
2022,10,3,10,0,104,903,913,903,913,104,26.200000000000003,28.88,0.15
2022,10,3,11,0,108,1008,935,1008,935,108,27.200000000000003,15.64,0.15
2022,10,3,12,0,109,1032,938,1032,938,109,27.8,10.19,0.15
2022,10,3,13,0,114,975,918,975,918,114,28,20.3,0.15
2022,10,3,14,0,108,841,886,841,886,108,27.700000000000003,34.19,0.15
2022,10,3,15,0,98,643,826,643,826,98,27,48.72,0.15
2022,10,3,16,0,82,401,713,401,713,82,25.900000000000002,63.46,0.15
2022,10,3,17,0,95,146,461,142,231,53,24.5,78.26,0.15
2022,10,3,18,0,0,0,0,0,0,0,23.200000000000003,93.21000000000001,0.15
2022,10,3,19,0,0,0,0,0,0,0,22.8,108.11,0.15
2022,10,3,20,0,0,0,0,0,0,0,22.400000000000002,123.03,0.15
2022,10,3,21,0,0,0,0,0,0,0,22.200000000000003,137.96,0.15
2022,10,3,22,0,0,0,0,0,0,0,21.8,152.89000000000001,0.15
2022,10,3,23,0,0,0,0,0,0,0,21.5,167.8,0.15
2022,10,4,0,0,0,0,0,0,0,0,21.200000000000003,176.89000000000001,0.15
2022,10,4,1,0,0,0,0,0,0,0,20.8,162.19,0.15
2022,10,4,2,0,0,0,0,0,0,0,20.5,147.27,0.15
2022,10,4,3,0,0,0,0,0,0,0,20.5,132.35,0.15
2022,10,4,4,0,0,0,0,0,0,0,20.700000000000003,117.42,0.15
2022,10,4,5,0,0,0,0,0,0,0,20.5,102.51,0.15
2022,10,4,6,0,16,21,87,16,0,17,20.6,87.39,0.15
2022,10,4,7,0,146,233,527,189,147,76,21.3,72.71000000000001,0.15
2022,10,4,8,0,249,484,712,328,149,106,21.900000000000002,57.94,0.15
2022,10,4,9,0,313,710,807,546,320,122,22.5,43.28,0.15
2022,10,4,10,0,306,886,872,738,493,123,23.1,28.94,0.15
2022,10,4,11,0,279,992,905,839,582,121,24.1,15.82,0.15
2022,10,4,12,0,172,1019,915,960,802,120,26.200000000000003,10.58,0.15
2022,10,4,13,0,391,962,899,748,381,121,27.3,20.55,0.15
2022,10,4,14,0,269,829,864,715,540,116,27.400000000000002,34.37,0.15
2022,10,4,15,0,219,634,804,553,509,105,26.900000000000002,48.88,0.15
2022,10,4,16,0,207,394,692,292,190,86,25.700000000000003,63.59,0.15
2022,10,4,17,0,70,143,441,71,6,54,24.3,78.38,0.15
2022,10,4,18,0,0,0,0,0,0,0,23.1,93.32000000000001,0.15
2022,10,4,19,0,0,0,0,0,0,0,22.6,108.22,0.15
2022,10,4,20,0,0,0,0,0,0,0,22.400000000000002,123.14,0.15
2022,10,4,21,0,0,0,0,0,0,0,22.1,138.06,0.15
2022,10,4,22,0,0,0,0,0,0,0,21.8,152.99,0.15
2022,10,4,23,0,0,0,0,0,0,0,21.8,167.91,0.15
2022,10,5,0,0,0,0,0,0,0,0,21.700000000000003,176.96,0.15
2022,10,5,1,0,0,0,0,0,0,0,21.8,162.15,0.15
2022,10,5,2,0,0,0,0,0,0,0,21.5,147.22,0.15
2022,10,5,3,0,0,0,0,0,0,0,21.400000000000002,132.29,0.15
2022,10,5,4,0,0,0,0,0,0,0,21.5,117.37,0.15
2022,10,5,5,0,0,0,0,0,0,0,21.400000000000002,102.47,0.15
2022,10,5,6,0,14,23,129,14,0,17,21.400000000000002,87.36,0.15
2022,10,5,7,0,80,238,571,82,6,68,21.5,72.69,0.15
2022,10,5,8,0,271,490,750,297,50,92,21.900000000000002,57.93,0.15
2022,10,5,9,0,299,717,848,545,338,101,22.5,43.300000000000004,0.15
2022,10,5,10,0,365,885,872,602,271,123,23,29,0.15
2022,10,5,11,0,291,990,903,843,574,123,23.5,16.01,0.15
2022,10,5,12,0,101,1016,911,925,839,122,24.400000000000002,10.97,0.15
2022,10,5,13,0,120,960,898,960,898,120,24.900000000000002,20.81,0.15
2022,10,5,14,0,115,828,867,770,796,114,24.900000000000002,34.56,0.15
2022,10,5,15,0,296,633,810,382,132,102,24.400000000000002,49.03,0.15
2022,10,5,16,0,192,394,700,248,128,84,23.8,63.730000000000004,0.15
2022,10,5,17,0,78,143,457,80,11,52,23.1,78.5,0.15
2022,10,5,18,0,0,0,0,0,0,0,22.3,93.43,0.15
2022,10,5,19,0,0,0,0,0,0,0,21.900000000000002,108.32000000000001,0.15
2022,10,5,20,0,0,0,0,0,0,0,21.700000000000003,123.23,0.15
2022,10,5,21,0,0,0,0,0,0,0,21.5,138.16,0.15
2022,10,5,22,0,0,0,0,0,0,0,21.3,153.09,0.15
2022,10,5,23,0,0,0,0,0,0,0,21.1,168.01,0.15
2022,10,6,0,0,0,0,0,0,0,0,20.900000000000002,176.98,0.15
2022,10,6,1,0,0,0,0,0,0,0,20.8,162.09,0.15
2022,10,6,2,0,0,0,0,0,0,0,20.8,147.16,0.15
2022,10,6,3,0,0,0,0,0,0,0,20.8,132.24,0.15
2022,10,6,4,0,0,0,0,0,0,0,20.8,117.32000000000001,0.15
2022,10,6,5,0,0,0,0,0,0,0,20.5,102.42,0.15
2022,10,6,6,0,13,25,162,13,0,17,20.400000000000002,87.32000000000001,0.15
2022,10,6,7,0,60,246,625,246,625,60,21,72.66,0.15
2022,10,6,8,0,275,500,793,388,212,79,21.700000000000003,57.92,0.15
2022,10,6,9,0,89,726,876,726,876,89,22.5,43.31,0.15
2022,10,6,10,0,436,899,919,518,94,95,24.3,29.07,0.15
2022,10,6,11,0,338,1000,938,758,437,100,26,16.21,0.15
2022,10,6,12,0,310,1025,944,829,529,100,26.6,11.36,0.15
2022,10,6,13,0,420,959,895,481,65,124,26.700000000000003,21.07,0.15
2022,10,6,14,0,276,827,865,286,13,116,26.3,34.74,0.15
2022,10,6,15,0,296,632,813,483,285,100,25.5,49.18,0.15
2022,10,6,16,0,122,393,709,125,6,81,24.400000000000002,63.86,0.15
2022,10,6,17,0,90,143,469,125,179,50,23.3,78.62,0.15
2022,10,6,18,0,0,0,0,0,0,0,22.5,93.54,0.15
2022,10,6,19,0,0,0,0,0,0,0,22.200000000000003,108.42,0.14
2022,10,6,20,0,0,0,0,0,0,0,22,123.33,0.14
2022,10,6,21,0,0,0,0,0,0,0,21.8,138.25,0.14
2022,10,6,22,0,0,0,0,0,0,0,21.6,153.17000000000002,0.14
2022,10,6,23,0,0,0,0,0,0,0,21.5,168.1,0.14
2022,10,7,0,0,0,0,0,0,0,0,21.3,176.96,0.14
2022,10,7,1,0,0,0,0,0,0,0,21.1,162.03,0.14
2022,10,7,2,0,0,0,0,0,0,0,20.900000000000002,147.11,0.14
2022,10,7,3,0,0,0,0,0,0,0,20.700000000000003,132.19,0.14
2022,10,7,4,0,0,0,0,0,0,0,20.400000000000002,117.28,0.14
2022,10,7,5,0,0,0,0,0,0,0,20.200000000000003,102.38,0.14
2022,10,7,6,0,12,23,84,12,0,19,20.200000000000003,87.29,0.14
2022,10,7,7,0,85,234,500,234,500,85,20.5,72.64,0.14
2022,10,7,8,0,122,482,678,482,678,122,20.900000000000002,57.92,0.14
2022,10,7,9,0,143,705,773,705,773,143,21.700000000000003,43.34,0.14
2022,10,7,10,0,151,878,833,878,833,151,22.8,29.150000000000002,0.14
2022,10,7,11,0,447,980,855,571,130,160,23.700000000000003,16.42,0.14
2022,10,7,12,0,513,1004,860,670,160,162,24.400000000000002,11.75,0.14
2022,10,7,13,0,437,942,825,663,243,173,24.8,21.330000000000002,0.14
2022,10,7,14,0,164,810,788,810,788,164,25,34.93,0.14
2022,10,7,15,0,183,615,719,594,631,146,24.8,49.33,0.14
2022,10,7,16,0,87,376,584,87,0,120,24.3,63.99,0.14
2022,10,7,17,0,69,131,306,70,6,71,23.5,78.73,0.14
2022,10,7,18,0,0,0,0,0,0,0,22.6,93.65,0.14
2022,10,7,19,0,0,0,0,0,0,0,21.900000000000002,108.52,0.14
2022,10,7,20,0,0,0,0,0,0,0,21.5,123.42,0.14
2022,10,7,21,0,0,0,0,0,0,0,21.400000000000002,138.33,0.14
2022,10,7,22,0,0,0,0,0,0,0,21.400000000000002,153.25,0.14
2022,10,7,23,0,0,0,0,0,0,0,21.1,168.18,0.14
2022,10,8,0,0,0,0,0,0,0,0,20.700000000000003,176.89000000000001,0.14
2022,10,8,1,0,0,0,0,0,0,0,20.3,161.97,0.14
2022,10,8,2,0,0,0,0,0,0,0,20,147.05,0.14
2022,10,8,3,0,0,0,0,0,0,0,19.8,132.13,0.14
2022,10,8,4,0,0,0,0,0,0,0,19.6,117.23,0.14
2022,10,8,5,0,0,0,0,0,0,0,19.400000000000002,102.34,0.14
2022,10,8,6,0,9,19,36,9,0,17,19.3,87.26,0.14
2022,10,8,7,0,90,227,417,91,6,103,20.200000000000003,72.62,0.14
2022,10,8,8,0,251,478,641,293,80,137,21.3,57.92,0.14
2022,10,8,9,0,345,705,767,480,186,148,23.1,43.37,0.14
2022,10,8,10,0,293,881,838,300,8,150,25.200000000000003,29.23,0.14
2022,10,8,11,0,437,986,875,517,84,147,26.6,16.64,0.14
2022,10,8,12,0,459,1010,888,571,115,141,27.200000000000003,12.14,0.14
2022,10,8,13,0,421,947,851,693,293,156,27.200000000000003,21.59,0.14
2022,10,8,14,0,204,813,815,789,715,147,26.900000000000002,35.12,0.14
2022,10,8,15,0,167,618,750,591,652,130,26.400000000000002,49.480000000000004,0.14
2022,10,8,16,0,200,378,614,237,85,110,25.400000000000002,64.12,0.14
2022,10,8,17,0,60,130,330,60,0,67,24,78.85000000000001,0.14
2022,10,8,18,0,0,0,0,0,0,0,23.400000000000002,93.75,0.14
2022,10,8,19,0,0,0,0,0,0,0,22.400000000000002,108.62,0.15
2022,10,8,20,0,0,0,0,0,0,0,21.700000000000003,123.51,0.15
2022,10,8,21,0,0,0,0,0,0,0,21.400000000000002,138.42000000000002,0.15
2022,10,8,22,0,0,0,0,0,0,0,21.3,153.33,0.15
2022,10,8,23,0,0,0,0,0,0,0,21.3,168.24,0.15
2022,10,9,0,0,0,0,0,0,0,0,21.200000000000003,176.77,0.15
2022,10,9,1,0,0,0,0,0,0,0,21.200000000000003,161.89000000000001,0.15
2022,10,9,2,0,0,0,0,0,0,0,21.3,146.98,0.15
2022,10,9,3,0,0,0,0,0,0,0,21.200000000000003,132.08,0.15
2022,10,9,4,0,0,0,0,0,0,0,21.1,117.18,0.15
2022,10,9,5,0,0,0,0,0,0,0,20.700000000000003,102.3,0.15
2022,10,9,6,0,10,23,90,10,0,19,20.5,87.24,0.15
2022,10,9,7,0,81,237,529,83,6,78,20.700000000000003,72.61,0.15
2022,10,9,8,0,155,487,714,159,7,108,21.200000000000003,57.92,0.15
2022,10,9,9,0,336,713,814,459,169,121,21.8,43.4,0.15
2022,10,9,10,0,390,878,833,517,146,151,22.700000000000003,29.32,0.15
2022,10,9,11,0,416,983,875,471,57,146,24.200000000000003,16.86,0.15
2022,10,9,12,0,154,1010,893,960,826,139,25.5,12.52,0.15
2022,10,9,13,0,375,953,882,742,394,134,26.400000000000002,21.86,0.15
2022,10,9,14,0,358,821,854,404,57,125,26.5,35.31,0.15
2022,10,9,15,0,313,624,791,402,137,111,26,49.64,0.15
2022,10,9,16,0,169,383,668,179,23,93,25.1,64.25,0.15
2022,10,9,17,0,52,133,391,52,2,58,23.8,78.96000000000001,0.15
2022,10,9,18,0,0,0,0,0,0,0,22.6,93.85000000000001,0.15
2022,10,9,19,0,0,0,0,0,0,0,22.1,108.71000000000001,0.15
2022,10,9,20,0,0,0,0,0,0,0,21.900000000000002,123.60000000000001,0.15
2022,10,9,21,0,0,0,0,0,0,0,21.700000000000003,138.49,0.15
2022,10,9,22,0,0,0,0,0,0,0,21.400000000000002,153.4,0.15
2022,10,9,23,0,0,0,0,0,0,0,21.3,168.29,0.15
2022,10,10,0,0,0,0,0,0,0,0,21,176.62,0.15
2022,10,10,1,0,0,0,0,0,0,0,20.700000000000003,161.82,0.15
2022,10,10,2,0,0,0,0,0,0,0,20.200000000000003,146.92000000000002,0.15
2022,10,10,3,0,0,0,0,0,0,0,19.8,132.02,0.15
2022,10,10,4,0,0,0,0,0,0,0,19.400000000000002,117.13,0.15
2022,10,10,5,0,0,0,0,0,0,0,19.1,102.26,0.15
2022,10,10,6,0,10,26,156,10,0,18,19.200000000000003,87.21000000000001,0.15
2022,10,10,7,0,62,249,622,249,622,62,20,72.59,0.15
2022,10,10,8,0,245,503,794,324,150,82,21.400000000000002,57.93,0.15
2022,10,10,9,0,132,731,881,664,733,91,24,43.43,0.15
2022,10,10,10,0,97,904,926,904,926,97,26.3,29.41,0.15
2022,10,10,11,0,477,1006,947,579,107,100,27.5,17.080000000000002,0.15
2022,10,10,12,0,477,1027,950,629,157,101,28.200000000000003,12.9,0.15
2022,10,10,13,0,443,964,917,468,27,115,28.5,22.12,0.15
2022,10,10,14,0,112,828,879,828,879,112,28.3,35.5,0.15
2022,10,10,15,0,104,627,810,627,810,104,27.700000000000003,49.79,0.15
2022,10,10,16,0,87,384,687,384,687,87,26.700000000000003,64.38,0.15
2022,10,10,17,0,55,133,414,133,414,55,25.200000000000003,79.07000000000001,0.15
2022,10,10,18,0,0,0,0,0,0,0,23.700000000000003,93.95,0.15
2022,10,10,19,0,0,0,0,0,0,0,22.900000000000002,108.8,0.15
2022,10,10,20,0,0,0,0,0,0,0,22.400000000000002,123.68,0.15
2022,10,10,21,0,0,0,0,0,0,0,22,138.56,0.15
2022,10,10,22,0,0,0,0,0,0,0,21.700000000000003,153.46,0.15
2022,10,10,23,0,0,0,0,0,0,0,21.400000000000002,168.32,0.15
2022,10,11,0,0,0,0,0,0,0,0,21,176.43,0.15
2022,10,11,1,0,0,0,0,0,0,0,20.700000000000003,161.73,0.15
2022,10,11,2,0,0,0,0,0,0,0,20.400000000000002,146.85,0.15
2022,10,11,3,0,0,0,0,0,0,0,20.1,131.96,0.15
2022,10,11,4,0,0,0,0,0,0,0,19.700000000000003,117.09,0.15
2022,10,11,5,0,0,0,0,0,0,0,19.400000000000002,102.23,0.15
2022,10,11,6,0,15,25,143,15,0,18,19.5,87.18,0.15
2022,10,11,7,0,45,247,597,45,1,68,20.900000000000002,72.58,0.15
2022,10,11,8,0,211,501,774,226,29,91,22.400000000000002,57.94,0.15
2022,10,11,9,0,23,728,862,23,0,102,24.6,43.47,0.15
2022,10,11,10,0,54,900,909,54,0,109,26.200000000000003,29.51,0.15
2022,10,11,11,0,285,1002,931,289,4,113,27.200000000000003,17.31,0.15
2022,10,11,12,0,349,1022,933,812,476,114,27.900000000000002,13.280000000000001,0.15
2022,10,11,13,0,378,953,879,750,403,140,28.1,22.39,0.15
2022,10,11,14,0,135,816,839,769,780,134,27.900000000000002,35.69,0.15
2022,10,11,15,0,144,617,771,598,706,121,27.3,49.94,0.15
2022,10,11,16,0,183,376,644,337,358,99,26.3,64.5,0.15
2022,10,11,17,0,60,128,361,128,361,60,24.900000000000002,79.18,0.15
2022,10,11,18,0,0,0,0,0,0,0,23.5,94.05,0.15
2022,10,11,19,0,0,0,0,0,0,0,22.900000000000002,108.89,0.15
2022,10,11,20,0,0,0,0,0,0,0,22.400000000000002,123.76,0.15
2022,10,11,21,0,0,0,0,0,0,0,21.900000000000002,138.63,0.15
2022,10,11,22,0,0,0,0,0,0,0,21.700000000000003,153.51,0.15
2022,10,11,23,0,0,0,0,0,0,0,21.6,168.34,0.15
2022,10,12,0,0,0,0,0,0,0,0,21.5,176.22,0.15
2022,10,12,1,0,0,0,0,0,0,0,21.400000000000002,161.65,0.15
2022,10,12,2,0,0,0,0,0,0,0,21.200000000000003,146.78,0.15
2022,10,12,3,0,0,0,0,0,0,0,20.8,131.91,0.15
2022,10,12,4,0,0,0,0,0,0,0,20.6,117.04,0.15
2022,10,12,5,0,0,0,0,0,0,0,20.3,102.19,0.15
2022,10,12,6,0,5,23,73,5,0,19,20.400000000000002,87.16,0.15
2022,10,12,7,0,9,235,500,9,0,85,21.3,72.58,0.15
2022,10,12,8,0,235,485,701,305,132,112,21.900000000000002,57.95,0.15
2022,10,12,9,0,211,709,801,666,627,128,23.3,43.52,0.15
2022,10,12,10,0,133,878,849,817,787,140,24.6,29.62,0.15
2022,10,12,11,0,114,980,876,907,831,145,25.900000000000002,17.55,0.15
2022,10,12,12,0,500,1004,884,612,115,145,26.900000000000002,13.66,0.15
2022,10,12,13,0,510,945,869,703,209,143,27.3,22.650000000000002,0.15
2022,10,12,14,0,378,811,836,525,181,134,27.200000000000003,35.88,0.15
2022,10,12,15,0,254,614,770,512,403,120,26.8,50.09,0.15
2022,10,12,16,0,190,374,645,323,311,98,26,64.63,0.15
2022,10,12,17,0,94,127,372,117,123,58,24.700000000000003,79.29,0.15
2022,10,12,18,0,0,0,0,0,0,0,23.5,94.15,0.15
2022,10,12,19,0,0,0,0,0,0,0,23,108.98,0.15
2022,10,12,20,0,0,0,0,0,0,0,22.700000000000003,123.83,0.15
2022,10,12,21,0,0,0,0,0,0,0,22.3,138.69,0.15
2022,10,12,22,0,0,0,0,0,0,0,21.8,153.55,0.15
2022,10,12,23,0,0,0,0,0,0,0,21.6,168.34,0.15
2022,10,13,0,0,0,0,0,0,0,0,21.8,175.98,0.15
2022,10,13,1,0,0,0,0,0,0,0,21.5,161.55,0.15
2022,10,13,2,0,0,0,0,0,0,0,20.900000000000002,146.71,0.15
2022,10,13,3,0,0,0,0,0,0,0,20.5,131.85,0.15
2022,10,13,4,0,0,0,0,0,0,0,20.6,117,0.15
2022,10,13,5,0,0,0,0,0,0,0,20.8,102.16,0.15
2022,10,13,6,0,13,26,132,13,0,19,20.6,87.14,0.15
2022,10,13,7,0,72,236,512,73,3,83,21,72.57000000000001,0.15
2022,10,13,8,0,178,482,676,185,13,123,21.5,57.96,0.15
2022,10,13,9,0,320,706,787,456,187,136,21.8,43.57,0.15
2022,10,13,10,0,382,866,797,670,331,174,22.200000000000003,29.73,0.15
2022,10,13,11,0,300,968,836,873,601,172,22.5,17.79,0.15
2022,10,13,12,0,177,998,872,951,798,152,23,14.040000000000001,0.15
2022,10,13,13,0,335,925,802,828,535,186,23.1,22.92,0.15
2022,10,13,14,0,354,793,763,541,230,176,22.700000000000003,36.07,0.15
2022,10,13,15,0,149,604,722,150,2,142,22.200000000000003,50.24,0.15
2022,10,13,16,0,40,365,582,40,0,117,21.700000000000003,64.75,0.15
2022,10,13,17,0,41,122,298,41,1,67,21.200000000000003,79.4,0.15
2022,10,13,18,0,0,0,0,0,0,0,20.8,94.24,0.15
2022,10,13,19,0,0,0,0,0,0,0,20.6,109.06,0.15
2022,10,13,20,0,0,0,0,0,0,0,20.400000000000002,123.9,0.15
2022,10,13,21,0,0,0,0,0,0,0,20.3,138.75,0.15
2022,10,13,22,0,0,0,0,0,0,0,20,153.59,0.15
2022,10,13,23,0,0,0,0,0,0,0,19.8,168.33,0.15
2022,10,14,0,0,0,0,0,0,0,0,19.900000000000002,175.73,0.15
2022,10,14,1,0,0,0,0,0,0,0,19.8,161.45000000000002,0.15
2022,10,14,2,0,0,0,0,0,0,0,19.700000000000003,146.64000000000001,0.15
2022,10,14,3,0,0,0,0,0,0,0,19.700000000000003,131.8,0.15
2022,10,14,4,0,0,0,0,0,0,0,19.6,116.95,0.15
2022,10,14,5,0,0,0,0,0,0,0,19.3,102.13,0.15
2022,10,14,6,0,13,25,93,13,0,20,19.200000000000003,87.12,0.15
2022,10,14,7,0,36,239,528,36,0,81,20.400000000000002,72.57000000000001,0.15
2022,10,14,8,0,194,488,711,195,2,111,21.3,57.980000000000004,0.15
2022,10,14,9,0,388,711,801,459,98,131,23.1,43.62,0.15
2022,10,14,10,0,388,880,849,795,469,143,25.1,29.84,0.15
2022,10,14,11,0,115,979,871,925,852,150,26.3,18.04,0.15
2022,10,14,12,0,412,1000,876,737,336,151,27.1,14.41,0.15
2022,10,14,13,0,150,940,859,940,859,150,27.3,23.19,0.15
2022,10,14,14,0,395,805,819,704,384,144,27.1,36.26,0.15
2022,10,14,15,0,170,607,745,171,0,132,26.5,50.39,0.15
2022,10,14,16,0,192,367,612,199,15,108,25.400000000000002,64.88,0.15
2022,10,14,17,0,61,123,342,123,342,61,23.900000000000002,79.5,0.15
2022,10,14,18,0,0,0,0,0,0,0,22.400000000000002,94.33,0.15
2022,10,14,19,0,0,0,0,0,0,0,21.700000000000003,109.13,0.15
2022,10,14,20,0,0,0,0,0,0,0,21.3,123.96000000000001,0.15
2022,10,14,21,0,0,0,0,0,0,0,21,138.8,0.15
2022,10,14,22,0,0,0,0,0,0,0,20.700000000000003,153.62,0.15
2022,10,14,23,0,0,0,0,0,0,0,20.6,168.31,0.15
2022,10,15,0,0,0,0,0,0,0,0,20.400000000000002,175.46,0.15
2022,10,15,1,0,0,0,0,0,0,0,20.1,161.35,0.15
2022,10,15,2,0,0,0,0,0,0,0,19.8,146.57,0.15
2022,10,15,3,0,0,0,0,0,0,0,19.700000000000003,131.74,0.15
2022,10,15,4,0,0,0,0,0,0,0,19.8,116.91,0.15
2022,10,15,5,0,0,0,0,0,0,0,19.8,102.10000000000001,0.15
2022,10,15,6,0,15,26,129,15,0,20,19.400000000000002,87.11,0.15
2022,10,15,7,0,127,246,593,232,351,69,20.200000000000003,72.57000000000001,0.15
2022,10,15,8,0,246,499,776,326,151,88,21.5,58.01,0.15
2022,10,15,9,0,330,724,868,443,156,97,23.900000000000002,43.68,0.15
2022,10,15,10,0,363,895,915,657,339,102,26.6,29.96,0.15
2022,10,15,11,0,325,994,935,787,487,106,27.8,18.29,0.15
2022,10,15,12,0,337,1013,937,802,480,108,28.200000000000003,14.790000000000001,0.15
2022,10,15,13,0,430,951,912,531,110,115,28.200000000000003,23.45,0.15
2022,10,15,14,0,289,815,875,300,14,111,27.700000000000003,36.45,0.15
2022,10,15,15,0,277,616,812,307,48,100,27,50.53,0.15
2022,10,15,16,0,136,376,698,141,12,81,25.900000000000002,65,0.15
2022,10,15,17,0,72,127,429,74,12,50,24.6,79.60000000000001,0.15
2022,10,15,18,0,0,0,0,0,0,0,23.3,94.42,0.15
2022,10,15,19,0,0,0,0,0,0,0,22.900000000000002,109.21000000000001,0.15
2022,10,15,20,0,0,0,0,0,0,0,22.8,124.03,0.15
2022,10,15,21,0,0,0,0,0,0,0,22.5,138.85,0.15
2022,10,15,22,0,0,0,0,0,0,0,22.200000000000003,153.65,0.15
2022,10,15,23,0,0,0,0,0,0,0,21.900000000000002,168.27,0.15
2022,10,16,0,0,0,0,0,0,0,0,21.5,175.18,0.15
2022,10,16,1,0,0,0,0,0,0,0,21.3,161.25,0.15
2022,10,16,2,0,0,0,0,0,0,0,21.5,146.5,0.15
2022,10,16,3,0,0,0,0,0,0,0,21.700000000000003,131.68,0.15
2022,10,16,4,0,0,0,0,0,0,0,21.400000000000002,116.87,0.15
2022,10,16,5,0,0,0,0,0,0,0,20.900000000000002,102.07000000000001,0.15
2022,10,16,6,0,14,25,111,14,0,19,20.700000000000003,87.10000000000001,0.15
2022,10,16,7,0,89,240,552,90,1,74,21.400000000000002,72.57000000000001,0.15
2022,10,16,8,0,152,489,732,152,0,101,22.1,58.03,0.15
2022,10,16,9,0,356,711,828,594,329,113,22.900000000000002,43.74,0.15
2022,10,16,10,0,429,880,879,733,351,119,23.5,30.09,0.15
2022,10,16,11,0,94,982,910,900,850,119,24.1,18.55,0.15
2022,10,16,12,0,296,1007,928,844,567,112,24.400000000000002,15.16,0.15
2022,10,16,13,0,109,952,925,872,833,105,24.8,23.72,0.15
2022,10,16,14,0,229,819,902,724,616,95,25,36.64,0.15
2022,10,16,15,0,84,622,850,622,850,84,24.900000000000002,50.68,0.15
2022,10,16,16,0,215,381,744,231,37,69,24.400000000000002,65.12,0.15
2022,10,16,17,0,43,130,487,130,487,43,23.5,79.7,0.15
2022,10,16,18,0,0,0,0,0,0,0,22.700000000000003,94.5,0.15
2022,10,16,19,0,0,0,0,0,0,0,22.3,109.28,0.15
2022,10,16,20,0,0,0,0,0,0,0,22.1,124.08,0.15
2022,10,16,21,0,0,0,0,0,0,0,21.8,138.89000000000001,0.15
2022,10,16,22,0,0,0,0,0,0,0,21.400000000000002,153.66,0.15
2022,10,16,23,0,0,0,0,0,0,0,21.200000000000003,168.22,0.15
2022,10,17,0,0,0,0,0,0,0,0,21.1,174.89000000000001,0.15
2022,10,17,1,0,0,0,0,0,0,0,21,161.14000000000001,0.15
2022,10,17,2,0,0,0,0,0,0,0,20.900000000000002,146.42000000000002,0.15
2022,10,17,3,0,0,0,0,0,0,0,20.700000000000003,131.63,0.15
2022,10,17,4,0,0,0,0,0,0,0,20.6,116.83,0.15
2022,10,17,5,0,0,0,0,0,0,0,20.400000000000002,102.04,0.15
2022,10,17,6,0,14,28,182,14,0,18,20.400000000000002,87.08,0.15
2022,10,17,7,0,139,246,606,162,76,65,20.900000000000002,72.58,0.15
2022,10,17,8,0,191,497,773,397,389,88,21.400000000000002,58.06,0.15
2022,10,17,9,0,129,721,865,684,769,96,21.700000000000003,43.81,0.15
2022,10,17,10,0,367,884,886,626,300,118,22.1,30.22,0.15
2022,10,17,11,0,311,978,891,802,519,135,22.8,18.8,0.15
2022,10,17,12,0,95,1000,900,925,861,132,23.400000000000002,15.52,0.15
2022,10,17,13,0,486,925,824,780,321,172,23.700000000000003,23.98,0.15
2022,10,17,14,0,436,790,778,658,278,166,23.400000000000002,36.82,0.15
2022,10,17,15,0,238,598,728,262,37,137,22.900000000000002,50.82,0.15
2022,10,17,16,0,193,354,548,226,80,125,22.200000000000003,65.23,0.15
2022,10,17,17,0,50,113,247,50,1,69,21.6,79.8,0.15
2022,10,17,18,0,0,0,0,0,0,0,21.200000000000003,94.59,0.15
2022,10,17,19,0,0,0,0,0,0,0,21,109.35000000000001,0.15
2022,10,17,20,0,0,0,0,0,0,0,20.8,124.14,0.15
2022,10,17,21,0,0,0,0,0,0,0,20.6,138.93,0.15
2022,10,17,22,0,0,0,0,0,0,0,20.5,153.67000000000002,0.15
