Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5386373,-,b'La Guajira',b'Colombia',11.72,-71.97,-5,45,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Clearsky GHI,Clearsky DNI,Clearsky DHI,DNI,Temperature,GHI,Surface Albedo,Solar Zenith Angle
2021,6,11,8,0,147,496,611,147,611,29.8,496,0.21,55.120000000000005
2021,6,11,9,0,172,692,692,172,692,30.8,692,0.21,41.4
2021,6,11,10,0,164,851,778,164,778,31.700000000000003,851,0.21,28.01
2021,6,11,11,0,184,937,784,184,784,32.4,937,0.21,16.080000000000002
2021,6,11,12,0,198,953,771,198,771,32.800000000000004,953,0.21,11.78
2021,6,11,13,0,189,905,766,189,766,32.9,905,0.21,20.650000000000002
2021,6,11,14,0,195,783,705,195,705,32.800000000000004,783,0.21,33.46
2021,6,11,15,0,191,606,610,191,610,32.300000000000004,606,0.21,47.04
2021,6,11,16,0,168,393,461,168,461,31.5,393,0.21,60.800000000000004
2021,6,11,17,0,114,173,222,114,222,30.3,173,0.21,74.53
2021,6,11,18,0,7,7,0,7,0,29.200000000000003,7,0.21,87.92
2021,6,11,19,0,0,0,0,0,0,28.6,0,0.21,101.51
2021,6,11,20,0,0,0,0,0,0,28.1,0,0.21,114.3
2021,6,11,21,0,0,0,0,0,0,27.8,0,0.21,126.15
2021,6,11,22,0,0,0,0,0,0,27.6,0,0.21,136.28
2021,6,11,23,0,0,0,0,0,0,27.400000000000002,0,0.21,143.22
2021,6,12,0,0,0,0,0,0,0,27.200000000000003,0,0.21,144.99
2021,6,12,1,0,0,0,0,0,0,27,0,0.21,140.89000000000001
2021,6,12,2,0,0,0,0,0,0,26.900000000000002,0,0.21,132.42000000000002
2021,6,12,3,0,0,0,0,0,0,26.8,0,0.21,121.45
2021,6,12,4,0,0,0,0,0,0,26.700000000000003,0,0.21,109.15
2021,6,12,5,0,0,0,0,0,0,26.700000000000003,0,0.21,96.11
2021,6,12,6,0,53,59,44,53,44,27.3,59,0.21,82.54
2021,6,12,7,0,149,255,297,149,297,28.400000000000002,255,0.21,68.93
2021,6,12,8,0,202,472,473,202,473,29.700000000000003,472,0.21,55.17
2021,6,12,9,0,237,669,576,237,576,30.8,669,0.21,41.45
2021,6,12,10,0,209,836,711,209,711,31.700000000000003,836,0.21,28.080000000000002
2021,6,12,11,0,214,928,744,214,744,32.300000000000004,928,0.21,16.15
2021,6,12,12,0,215,951,751,215,751,32.800000000000004,951,0.21,11.83
2021,6,12,13,0,350,897,718,225,553,33,868,0.21,20.64
2021,6,12,14,0,220,776,666,220,666,32.9,776,0.21,33.43
2021,6,12,15,0,207,601,578,207,578,32.5,601,0.21,47
2021,6,12,16,0,177,390,436,177,436,31.700000000000003,390,0.21,60.75
2021,6,12,17,0,116,171,205,116,205,30.400000000000002,171,0.21,74.48
2021,6,12,18,0,6,6,0,6,0,29.1,6,0.21,87.87
2021,6,12,19,0,0,0,0,0,0,28.3,0,0.21,101.45
2021,6,12,20,0,0,0,0,0,0,27.8,0,0.21,114.23
2021,6,12,21,0,0,0,0,0,0,27.5,0,0.21,126.08
2021,6,12,22,0,0,0,0,0,0,27.200000000000003,0,0.21,136.21
2021,6,12,23,0,0,0,0,0,0,27,0,0.21,143.15
2021,6,13,0,0,0,0,0,0,0,26.8,0,0.21,144.94
2021,6,13,1,0,0,0,0,0,0,26.6,0,0.21,140.86
2021,6,13,2,0,0,0,0,0,0,26.5,0,0.21,132.41
2021,6,13,3,0,0,0,0,0,0,26.400000000000002,0,0.21,121.46000000000001
2021,6,13,4,0,0,0,0,0,0,26.400000000000002,0,0.21,109.17
2021,6,13,5,0,0,0,0,0,0,26.5,0,0.21,96.14
2021,6,13,6,0,54,60,51,54,51,27.1,60,0.21,82.58
2021,6,13,7,0,145,262,324,145,324,28.200000000000003,262,0.21,68.98
2021,6,13,8,0,193,481,506,193,506,29.3,481,0.21,55.22
2021,6,13,9,0,233,678,610,221,570,30.3,660,0.21,41.51
2021,6,13,10,0,248,825,654,248,654,31,825,0.21,28.14
2021,6,13,11,0,251,918,695,251,695,31.700000000000003,918,0.21,16.23
2021,6,13,12,0,246,941,711,246,711,32.1,941,0.21,11.870000000000001
2021,6,13,13,0,240,892,696,240,696,32.4,892,0.21,20.63
2021,6,13,14,0,234,774,647,234,647,32.300000000000004,774,0.21,33.39
2021,6,13,15,0,216,602,565,216,565,31.900000000000002,602,0.21,46.96
2021,6,13,16,0,182,392,430,182,430,31,392,0.21,60.71
2021,6,13,17,0,117,175,213,117,213,29.900000000000002,175,0.21,74.43
2021,6,13,18,0,8,8,1,8,1,28.8,8,0.21,87.81
2021,6,13,19,0,0,0,0,0,0,28.1,0,0.21,101.38
2021,6,13,20,0,0,0,0,0,0,27.700000000000003,0,0.21,114.16
2021,6,13,21,0,0,0,0,0,0,27.400000000000002,0,0.21,126.01
2021,6,13,22,0,0,0,0,0,0,27.200000000000003,0,0.21,136.14000000000001
2021,6,13,23,0,0,0,0,0,0,27,0,0.21,143.08
2021,6,14,0,0,0,0,0,0,0,26.8,0,0.21,144.89000000000001
2021,6,14,1,0,0,0,0,0,0,26.6,0,0.21,140.84
2021,6,14,2,0,0,0,0,0,0,26.5,0,0.21,132.41
2021,6,14,3,0,0,0,0,0,0,26.400000000000002,0,0.21,121.48
2021,6,14,4,0,0,0,0,0,0,26.3,0,0.21,109.19
2021,6,14,5,0,0,0,0,0,0,26.3,0,0.21,96.17
2021,6,14,6,0,53,59,44,53,44,27,59,0.21,82.62
2021,6,14,7,0,151,258,300,151,300,28.3,258,0.21,69.02
2021,6,14,8,0,205,476,476,205,476,29.700000000000003,476,0.21,55.27
2021,6,14,9,0,238,672,580,238,580,30.900000000000002,672,0.21,41.57
2021,6,14,10,0,216,837,704,216,704,31.900000000000002,837,0.21,28.2
2021,6,14,11,0,228,927,729,228,729,32.6,927,0.21,16.3
2021,6,14,12,0,229,950,737,229,737,33.1,950,0.21,11.9
2021,6,14,13,0,234,897,709,234,709,33.2,897,0.21,20.61
2021,6,14,14,0,219,782,674,219,674,33,782,0.21,33.36
2021,6,14,15,0,197,610,605,197,605,32.5,610,0.21,46.910000000000004
2021,6,14,16,0,164,400,480,164,480,31.700000000000003,400,0.21,60.660000000000004
2021,6,14,17,0,109,180,262,109,262,30.400000000000002,180,0.21,74.37
2021,6,14,18,0,10,10,2,10,2,29.200000000000003,10,0.21,87.76
2021,6,14,19,0,0,0,0,0,0,28.400000000000002,0,0.22,101.32000000000001
2021,6,14,20,0,0,0,0,0,0,28,0,0.22,114.10000000000001
2021,6,14,21,0,0,0,0,0,0,27.6,0,0.22,125.94
2021,6,14,22,0,0,0,0,0,0,27.400000000000002,0,0.22,136.07
2021,6,14,23,0,0,0,0,0,0,27.200000000000003,0,0.22,143.02
2021,6,15,0,0,0,0,0,0,0,27,0,0.22,144.85
2021,6,15,1,0,0,0,0,0,0,26.900000000000002,0,0.22,140.83
2021,6,15,2,0,0,0,0,0,0,26.8,0,0.22,132.42000000000002
2021,6,15,3,0,0,0,0,0,0,26.700000000000003,0,0.22,121.5
2021,6,15,4,0,0,0,0,0,0,26.700000000000003,0,0.22,109.22
2021,6,15,5,0,0,0,0,0,0,26.8,0,0.22,96.21000000000001
2021,6,15,6,0,53,62,71,53,71,27.400000000000002,62,0.22,82.66
2021,6,15,7,0,137,261,348,137,348,28.3,261,0.22,69.07000000000001
2021,6,15,8,0,182,480,523,182,523,29.200000000000003,480,0.22,55.32
2021,6,15,9,0,208,677,627,208,627,30,677,0.22,41.62
2021,6,15,10,0,398,837,725,198,62,30.6,453,0.22,28.26
2021,6,15,11,0,458,927,751,206,297,31.200000000000003,743,0.22,16.36
2021,6,15,12,0,336,951,763,205,618,31.400000000000002,940,0.22,11.93
2021,6,15,13,0,223,897,720,223,720,31.5,897,0.22,20.59
2021,6,15,14,0,220,781,671,220,671,31.3,781,0.22,33.32
2021,6,15,15,0,205,610,593,205,593,30.900000000000002,610,0.22,46.87
2021,6,15,16,0,172,400,464,172,464,30.3,400,0.22,60.61
2021,6,15,17,0,115,179,239,115,239,29.5,179,0.22,74.32000000000001
2021,6,15,18,0,9,9,1,9,1,28.6,9,0.22,87.7
2021,6,15,19,0,0,0,0,0,0,28.1,0,0.23,101.26
2021,6,15,20,0,0,0,0,0,0,27.6,0,0.23,114.04
2021,6,15,21,0,0,0,0,0,0,27.3,0,0.23,125.88000000000001
2021,6,15,22,0,0,0,0,0,0,27.1,0,0.23,136.01
2021,6,15,23,0,0,0,0,0,0,26.8,0,0.23,142.97
2021,6,16,0,0,0,0,0,0,0,26.6,0,0.23,144.82
2021,6,16,1,0,0,0,0,0,0,26.5,0,0.23,140.82
2021,6,16,2,0,0,0,0,0,0,26.400000000000002,0,0.23,132.43
2021,6,16,3,0,0,0,0,0,0,26.400000000000002,0,0.23,121.52
2021,6,16,4,0,0,0,0,0,0,26.400000000000002,0,0.23,109.25
2021,6,16,5,0,0,0,0,0,0,26.5,0,0.23,96.25
2021,6,16,6,0,52,55,31,52,31,27.200000000000003,55,0.23,82.7
2021,6,16,7,0,156,253,272,156,272,28.3,253,0.23,69.11
2021,6,16,8,0,207,473,467,207,467,29.5,473,0.23,55.370000000000005
2021,6,16,9,0,226,675,600,226,600,30.6,675,0.23,41.67
2021,6,16,10,0,263,824,637,263,637,31.6,824,0.23,28.32
2021,6,16,11,0,262,916,681,262,681,32.300000000000004,916,0.23,16.42
2021,6,16,12,0,258,939,696,258,696,32.7,939,0.23,11.950000000000001
2021,6,16,13,0,354,904,746,206,545,32.7,864,0.23,20.56
2021,6,16,14,0,357,787,694,206,374,32.4,669,0.23,33.28
2021,6,16,15,0,308,614,620,189,101,31.700000000000003,377,0.23,46.82
2021,6,16,16,0,205,404,505,156,179,30.900000000000002,293,0.23,60.56
2021,6,16,17,0,101,185,298,104,98,29.8,128,0.23,74.27
2021,6,16,18,0,9,13,4,13,0,28.700000000000003,9,0.23,87.65
2021,6,16,19,0,0,0,0,0,0,28.200000000000003,0,0.23,101.21000000000001
2021,6,16,20,0,0,0,0,0,0,27.8,0,0.23,113.98
2021,6,16,21,0,0,0,0,0,0,27.5,0,0.23,125.82000000000001
2021,6,16,22,0,0,0,0,0,0,27.3,0,0.23,135.95
2021,6,16,23,0,0,0,0,0,0,27.1,0,0.23,142.92000000000002
2021,6,17,0,0,0,0,0,0,0,26.900000000000002,0,0.23,144.79
2021,6,17,1,0,0,0,0,0,0,26.8,0,0.23,140.81
2021,6,17,2,0,0,0,0,0,0,26.8,0,0.23,132.44
2021,6,17,3,0,0,0,0,0,0,26.8,0,0.23,121.54
2021,6,17,4,0,0,0,0,0,0,26.700000000000003,0,0.23,109.29
2021,6,17,5,0,0,0,0,0,0,26.8,0,0.23,96.29
2021,6,17,6,0,52,63,83,52,83,27.200000000000003,63,0.23,82.75
2021,6,17,7,0,126,266,393,126,393,28,266,0.23,69.16
2021,6,17,8,0,158,487,579,158,579,28.8,487,0.23,55.42
2021,6,17,9,0,177,686,682,177,682,29.5,686,0.23,41.730000000000004
2021,6,17,10,0,168,846,770,168,770,30.1,846,0.23,28.38
2021,6,17,11,0,480,937,792,177,192,30.5,664,0.23,16.47
2021,6,17,12,0,473,960,798,179,288,30.8,755,0.23,11.97
2021,6,17,13,0,404,911,782,179,385,30.900000000000002,764,0.23,20.54
2021,6,17,14,0,372,797,751,169,335,30.900000000000002,652,0.23,33.24
2021,6,17,15,0,174,628,696,151,647,30.700000000000003,617,0.23,46.77
2021,6,17,16,0,144,417,591,126,507,30.200000000000003,394,0.23,60.51
2021,6,17,17,0,82,193,384,88,367,29.400000000000002,182,0.23,74.21000000000001
2021,6,17,18,0,16,16,17,16,17,28.5,16,0.23,87.60000000000001
2021,6,17,19,0,0,0,0,0,0,27.900000000000002,0,0.23,101.15
2021,6,17,20,0,0,0,0,0,0,27.6,0,0.23,113.92
2021,6,17,21,0,0,0,0,0,0,27.400000000000002,0,0.23,125.77
2021,6,17,22,0,0,0,0,0,0,27.200000000000003,0,0.23,135.9
2021,6,17,23,0,0,0,0,0,0,27.200000000000003,0,0.23,142.89000000000001
2021,6,18,0,0,0,0,0,0,0,27.1,0,0.23,144.77
2021,6,18,1,0,0,0,0,0,0,27.1,0,0.23,140.82
2021,6,18,2,0,0,0,0,0,0,27.1,0,0.23,132.46
2021,6,18,3,0,0,0,0,0,0,27,0,0.23,121.58
2021,6,18,4,0,0,0,0,0,0,26.8,0,0.23,109.33
2021,6,18,5,0,0,0,0,0,0,26.8,0,0.23,96.33
2021,6,18,6,0,23,66,140,49,0,27.400000000000002,23,0.23,82.79
2021,6,18,7,0,126,273,475,104,21,28.5,134,0.23,69.21000000000001
2021,6,18,8,0,186,498,648,131,11,29.8,192,0.23,55.47
2021,6,18,9,0,231,697,739,146,12,31.1,240,0.23,41.78
2021,6,18,10,0,357,855,813,140,35,32.300000000000004,387,0.23,28.43
2021,6,18,11,0,144,948,838,144,838,33.2,948,0.23,16.52
2021,6,18,12,0,470,971,845,144,312,33.800000000000004,775,0.23,11.98
2021,6,18,13,0,150,921,823,150,823,34.1,921,0.23,20.5
2021,6,18,14,0,144,805,791,144,791,34,805,0.23,33.2
2021,6,18,15,0,170,632,725,135,658,33.2,621,0.23,46.730000000000004
2021,6,18,16,0,120,419,606,120,606,31.8,419,0.23,60.46
2021,6,18,17,0,88,194,389,88,389,30.1,194,0.23,74.16
2021,6,18,18,0,16,17,20,16,20,28.8,17,0.23,87.55
2021,6,18,19,0,0,0,0,0,0,28.3,0,0.23,101.10000000000001
2021,6,18,20,0,0,0,0,0,0,28,0,0.23,113.87
2021,6,18,21,0,0,0,0,0,0,27.900000000000002,0,0.23,125.72
2021,6,18,22,0,0,0,0,0,0,27.700000000000003,0,0.23,135.86
2021,6,18,23,0,0,0,0,0,0,27.6,0,0.23,142.85
2021,6,19,0,0,0,0,0,0,0,27.400000000000002,0,0.23,144.76
2021,6,19,1,0,0,0,0,0,0,27.200000000000003,0,0.23,140.83
2021,6,19,2,0,0,0,0,0,0,27.1,0,0.23,132.49
2021,6,19,3,0,0,0,0,0,0,26.900000000000002,0,0.23,121.61
2021,6,19,4,0,0,0,0,0,0,26.8,0,0.23,109.37
2021,6,19,5,0,0,0,0,0,0,26.900000000000002,0,0.23,96.37
2021,6,19,6,0,51,64,104,51,104,27.5,64,0.23,82.84
2021,6,19,7,0,118,267,422,118,422,28.700000000000003,267,0.23,69.26
2021,6,19,8,0,158,487,582,158,582,30,487,0.23,55.52
2021,6,19,9,0,198,679,646,198,646,31,679,0.23,41.83
2021,6,19,10,0,173,845,764,173,764,32,845,0.23,28.48
2021,6,19,11,0,198,931,765,198,765,32.7,931,0.23,16.57
2021,6,19,12,0,204,953,766,204,766,33,953,0.23,11.98
2021,6,19,13,0,177,913,785,177,785,33,913,0.23,20.47
2021,6,19,14,0,173,797,746,173,746,32.800000000000004,797,0.23,33.15
2021,6,19,15,0,163,625,673,163,673,32.300000000000004,625,0.23,46.68
2021,6,19,16,0,141,413,550,141,550,31.5,413,0.23,60.410000000000004
2021,6,19,17,0,99,190,332,99,332,30.3,190,0.23,74.11
2021,6,19,18,0,15,15,8,15,8,29.200000000000003,15,0.23,87.5
2021,6,19,19,0,0,0,0,0,0,28.5,0,0.23,101.05
2021,6,19,20,0,0,0,0,0,0,28,0,0.23,113.82000000000001
2021,6,19,21,0,0,0,0,0,0,27.6,0,0.23,125.67
2021,6,19,22,0,0,0,0,0,0,27.400000000000002,0,0.23,135.82
2021,6,19,23,0,0,0,0,0,0,27.200000000000003,0,0.23,142.83
2021,6,20,0,0,0,0,0,0,0,27.1,0,0.23,144.75
2021,6,20,1,0,0,0,0,0,0,27,0,0.23,140.84
2021,6,20,2,0,0,0,0,0,0,27,0,0.23,132.52
2021,6,20,3,0,0,0,0,0,0,27,0,0.23,121.65
2021,6,20,4,0,0,0,0,0,0,26.900000000000002,0,0.23,109.41
2021,6,20,5,0,0,0,0,0,0,26.900000000000002,0,0.23,96.42
2021,6,20,6,0,51,61,86,51,86,27.3,61,0.23,82.88
2021,6,20,7,0,124,263,392,124,392,28.200000000000003,263,0.23,69.31
2021,6,20,8,0,161,484,572,161,572,29.3,484,0.23,55.57
2021,6,20,9,0,182,683,672,182,672,30.5,683,0.23,41.88
2021,6,20,10,0,146,852,803,146,803,31.5,852,0.23,28.53
2021,6,20,11,0,166,940,808,166,808,32.300000000000004,940,0.23,16.61
2021,6,20,12,0,178,961,800,178,800,32.7,961,0.23,11.97
2021,6,20,13,0,157,919,813,157,813,32.800000000000004,919,0.23,20.43
2021,6,20,14,0,154,803,774,154,774,32.5,803,0.23,33.11
2021,6,20,15,0,186,630,702,147,617,31.900000000000002,609,0.23,46.63
2021,6,20,16,0,168,417,582,129,413,31.1,372,0.23,60.36
2021,6,20,17,0,93,193,367,92,269,30.1,167,0.23,74.06
2021,6,20,18,0,16,17,15,16,15,29,17,0.23,87.46000000000001
2021,6,20,19,0,0,0,0,0,0,28.400000000000002,0,0.23,101
2021,6,20,20,0,0,0,0,0,0,28,0,0.23,113.77
2021,6,20,21,0,0,0,0,0,0,27.700000000000003,0,0.23,125.63000000000001
2021,6,20,22,0,0,0,0,0,0,27.5,0,0.23,135.78
2021,6,20,23,0,0,0,0,0,0,27.3,0,0.23,142.8
2021,6,21,0,0,0,0,0,0,0,27.200000000000003,0,0.23,144.75
2021,6,21,1,0,0,0,0,0,0,27,0,0.23,140.86
2021,6,21,2,0,0,0,0,0,0,27,0,0.23,132.55
2021,6,21,3,0,0,0,0,0,0,26.900000000000002,0,0.23,121.69
2021,6,21,4,0,0,0,0,0,0,26.8,0,0.23,109.45
2021,6,21,5,0,0,0,0,0,0,26.8,0,0.23,96.47
2021,6,21,6,0,40,59,63,51,8,27.3,41,0.23,82.93
2021,6,21,7,0,131,258,349,135,235,28.3,214,0.23,69.36
2021,6,21,8,0,181,477,524,181,524,29.5,477,0.23,55.620000000000005
2021,6,21,9,0,321,673,619,212,322,30.6,560,0.23,41.93
2021,6,21,10,0,340,844,764,173,467,31.6,750,0.23,28.580000000000002
2021,6,21,11,0,401,939,799,173,445,32.4,827,0.23,16.65
2021,6,21,12,0,480,965,811,171,260,32.9,735,0.23,11.96
2021,6,21,13,0,449,917,798,170,279,33,711,0.23,20.39
2021,6,21,14,0,252,804,767,162,630,32.800000000000004,780,0.23,33.06
2021,6,21,15,0,312,633,701,151,197,32.300000000000004,448,0.23,46.58
2021,6,21,16,0,157,420,580,133,462,31.400000000000002,386,0.23,60.31
2021,6,21,17,0,93,194,357,96,270,30.200000000000003,168,0.23,74.01
2021,6,21,18,0,16,16,10,16,0,28.900000000000002,16,0.23,87.41
2021,6,21,19,0,0,0,0,0,0,28.1,0,0.23,100.95
2021,6,21,20,0,0,0,0,0,0,27.6,0,0.23,113.73
2021,6,21,21,0,0,0,0,0,0,27.3,0,0.23,125.59
2021,6,21,22,0,0,0,0,0,0,27.1,0,0.23,135.75
2021,6,21,23,0,0,0,0,0,0,27,0,0.23,142.79
2021,6,22,0,0,0,0,0,0,0,27,0,0.23,144.76
2021,6,22,1,0,0,0,0,0,0,27,0,0.23,140.89000000000001
2021,6,22,2,0,0,0,0,0,0,26.900000000000002,0,0.23,132.59
2021,6,22,3,0,0,0,0,0,0,26.900000000000002,0,0.23,121.73
2021,6,22,4,0,0,0,0,0,0,26.8,0,0.23,109.5
2021,6,22,5,0,0,0,0,0,0,26.8,0,0.23,96.51
2021,6,22,6,0,51,58,59,51,59,27.5,58,0.23,82.98
2021,6,22,7,0,134,260,357,134,357,28.5,260,0.23,69.4
2021,6,22,8,0,173,482,548,173,548,29.6,482,0.23,55.67
2021,6,22,9,0,271,682,657,194,456,30.6,609,0.23,41.980000000000004
2021,6,22,10,0,338,837,715,210,472,31.5,753,0.23,28.62
2021,6,22,11,0,215,934,750,215,750,32.2,934,0.23,16.68
2021,6,22,12,0,408,959,763,213,490,32.7,887,0.23,11.950000000000001
2021,6,22,13,0,380,907,720,231,482,32.9,832,0.23,20.34
2021,6,22,14,0,293,791,674,226,542,32.800000000000004,748,0.23,33.01
2021,6,22,15,0,305,619,594,210,253,32.300000000000004,479,0.23,46.53
2021,6,22,16,0,170,408,466,177,408,31.5,372,0.23,60.26
2021,6,22,17,0,117,188,255,117,255,30.3,188,0.23,73.96000000000001
2021,6,22,18,0,13,13,3,13,3,29,13,0.23,87.37
2021,6,22,19,0,0,0,0,0,0,28.200000000000003,0,0.22,100.91
2021,6,22,20,0,0,0,0,0,0,27.700000000000003,0,0.22,113.69
2021,6,22,21,0,0,0,0,0,0,27.3,0,0.22,125.56
2021,6,22,22,0,0,0,0,0,0,27,0,0.22,135.73
2021,6,22,23,0,0,0,0,0,0,26.8,0,0.22,142.78
2021,6,23,0,0,0,0,0,0,0,26.6,0,0.22,144.78
2021,6,23,1,0,0,0,0,0,0,26.5,0,0.22,140.92000000000002
2021,6,23,2,0,0,0,0,0,0,26.400000000000002,0,0.22,132.63
2021,6,23,3,0,0,0,0,0,0,26.3,0,0.22,121.78
2021,6,23,4,0,0,0,0,0,0,26.3,0,0.22,109.55
2021,6,23,5,0,0,0,0,0,0,26.3,0,0.22,96.57000000000001
2021,6,23,6,0,48,65,136,48,136,27,65,0.22,83.03
2021,6,23,7,0,107,273,473,107,473,28.200000000000003,273,0.22,69.45
2021,6,23,8,0,137,500,645,137,645,29.5,500,0.22,55.72
2021,6,23,9,0,155,701,736,155,736,30.6,701,0.22,42.03
2021,6,23,10,0,169,854,781,169,781,31.400000000000002,854,0.22,28.67
2021,6,23,11,0,344,946,797,183,583,32,903,0.22,16.71
2021,6,23,12,0,404,967,796,188,499,32.300000000000004,893,0.22,11.92
2021,6,23,13,0,350,894,672,264,553,32.4,868,0.22,20.29
2021,6,23,14,0,358,782,648,238,373,32.300000000000004,671,0.22,32.96
2021,6,23,15,0,280,615,595,205,357,31.900000000000002,526,0.22,46.480000000000004
2021,6,23,16,0,181,410,500,161,358,31.1,359,0.22,60.21
2021,6,23,17,0,100,191,314,104,192,30.1,154,0.22,73.92
2021,6,23,18,0,16,17,12,16,12,29,17,0.22,87.33
2021,6,23,19,0,0,0,0,0,0,28.3,0,0.2,100.87
2021,6,23,20,0,0,0,0,0,0,27.900000000000002,0,0.2,113.65
2021,6,23,21,0,0,0,0,0,0,27.6,0,0.2,125.53
2021,6,23,22,0,0,0,0,0,0,27.3,0,0.2,135.71
2021,6,23,23,0,0,0,0,0,0,27.1,0,0.2,142.78
2021,6,24,0,0,0,0,0,0,0,26.900000000000002,0,0.2,144.8
2021,6,24,1,0,0,0,0,0,0,26.8,0,0.2,140.96
2021,6,24,2,0,0,0,0,0,0,26.8,0,0.2,132.68
2021,6,24,3,0,0,0,0,0,0,26.700000000000003,0,0.2,121.83
2021,6,24,4,0,0,0,0,0,0,26.700000000000003,0,0.2,109.60000000000001
2021,6,24,5,0,0,0,0,0,0,26.700000000000003,0,0.2,96.62
2021,6,24,6,0,40,62,121,48,92,27.200000000000003,51,0.2,83.08
2021,6,24,7,0,122,267,459,106,299,28.1,227,0.2,69.5
2021,6,24,8,0,199,490,636,132,416,29.1,433,0.2,55.77
2021,6,24,9,0,333,689,728,149,268,30,532,0.2,42.07
2021,6,24,10,0,427,844,784,156,203,30.700000000000003,604,0.2,28.71
2021,6,24,11,0,474,938,811,161,229,31.200000000000003,693,0.2,16.73
2021,6,24,12,0,464,963,821,160,73,31.6,535,0.2,11.89
2021,6,24,13,0,380,920,821,149,486,31.700000000000003,836,0.2,20.240000000000002
2021,6,24,14,0,297,807,791,143,535,31.700000000000003,746,0.2,32.9
2021,6,24,15,0,293,637,734,131,313,31.3,508,0.2,46.43
2021,6,24,16,0,164,427,634,112,435,30.6,381,0.2,60.160000000000004
2021,6,24,17,0,89,203,440,80,320,29.6,178,0.2,73.87
2021,6,24,18,0,20,21,42,19,0,28.6,20,0.2,87.28
2021,6,24,19,0,0,0,0,0,0,28,0,0.2,100.83
2021,6,24,20,0,0,0,0,0,0,27.6,0,0.2,113.62
2021,6,24,21,0,0,0,0,0,0,27.3,0,0.2,125.5
2021,6,24,22,0,0,0,0,0,0,27.1,0,0.2,135.7
2021,6,24,23,0,0,0,0,0,0,27,0,0.2,142.79
2021,6,25,0,0,0,0,0,0,0,26.8,0,0.2,144.82
2021,6,25,1,0,0,0,0,0,0,26.8,0,0.2,141.01
2021,6,25,2,0,0,0,0,0,0,26.8,0,0.2,132.73
2021,6,25,3,0,0,0,0,0,0,26.8,0,0.2,121.89
2021,6,25,4,0,0,0,0,0,0,26.8,0,0.2,109.66
2021,6,25,5,0,0,0,0,0,0,26.8,0,0.2,96.67
2021,6,25,6,0,40,59,91,48,68,27.200000000000003,48,0.2,83.13
2021,6,25,7,0,130,258,381,125,232,27.8,211,0.2,69.55
2021,6,25,8,0,243,477,555,165,159,28.400000000000002,333,0.2,55.82
2021,6,25,9,0,339,675,656,188,235,29.1,513,0.2,42.11
2021,6,25,10,0,427,848,804,143,196,29.8,599,0.2,28.740000000000002
2021,6,25,11,0,474,940,826,149,119,30.3,588,0.2,16.75
2021,6,25,12,0,423,965,833,150,396,30.6,810,0.2,11.85
2021,6,25,13,0,158,915,806,158,806,30.8,915,0.2,20.18
2021,6,25,14,0,150,804,778,150,778,30.8,804,0.2,32.85
2021,6,25,15,0,136,635,723,136,723,30.700000000000003,635,0.2,46.38
2021,6,25,16,0,114,426,626,114,626,30.3,426,0.2,60.11
2021,6,25,17,0,81,203,438,81,438,29.700000000000003,203,0.2,73.83
2021,6,25,18,0,19,21,50,19,50,28.900000000000002,21,0.2,87.25
2021,6,25,19,0,0,0,0,0,0,28.400000000000002,0,0.2,100.79
2021,6,25,20,0,0,0,0,0,0,28,0,0.2,113.59
2021,6,25,21,0,0,0,0,0,0,27.6,0,0.2,125.48
2021,6,25,22,0,0,0,0,0,0,27.3,0,0.2,135.69
2021,6,25,23,0,0,0,0,0,0,27,0,0.2,142.8
2021,6,26,0,0,0,0,0,0,0,26.8,0,0.2,144.86
2021,6,26,1,0,0,0,0,0,0,26.700000000000003,0,0.2,141.06
2021,6,26,2,0,0,0,0,0,0,26.6,0,0.2,132.79
2021,6,26,3,0,0,0,0,0,0,26.6,0,0.2,121.94
2021,6,26,4,0,0,0,0,0,0,26.5,0,0.2,109.72
2021,6,26,5,0,0,0,0,0,0,26.5,0,0.2,96.73
2021,6,26,6,0,19,61,122,46,0,27.1,19,0.2,83.19
2021,6,26,7,0,64,263,443,109,0,27.8,64,0.2,69.61
2021,6,26,8,0,148,486,619,139,0,28.5,148,0.2,55.86
2021,6,26,9,0,213,685,714,155,9,29.1,219,0.2,42.160000000000004
